,cols,mod_hp,max_accu,max_auc_sc,max_bal_acc,max_brier_lss,max_f_acc,max_log_lss,mdn_accu,mdn_auc_sc,mdn_bal_acc,mdn_brier_lss,mdn_f_acc,mdn_log_lss,mean_accu,mean_auc_sc,mean_bal_acc,mean_brier_lss,mean_f_acc,mean_log_lss,min_accu,min_auc_sc,min_bal_acc,min_brier_lss,min_f_acc,min_log_lss,std_accu,std_auc_sc,std_bal_acc,std_brier_lss,std_f_acc,std_log_lss,win_perc,mean_rank,min_rank,max_rank
4047,"['diff', 'color', 'game_time', 'game_num']",knn36.0,0.7907666666666667,0.8430666666666666,0.7878333333333334,0.2408,0.7741000000000001,0.6782,0.6661,0.7420999999999999,0.6658333333333333,0.20536666666666667,0.6423,0.5956333333333333,0.6689173333333334,0.7440133333333333,0.668216,0.20618533333333333,0.6451226666666666,0.5994,0.5572,0.6131333333333333,0.5641333333333334,0.17106666666666667,0.49289999999999995,0.5193666666666666,0.061393051853312765,0.05650918342560923,0.0598121046605044,0.018649060547708676,0.07650784743113208,0.04222226735802525,0.45733333333333337,2940.4966481777656,3671.864398939124,6512.347474244611
8373,"['diff', 'game_time', 'weekday']",knn34.0,0.7627,0.8379,0.759,0.24096666666666666,0.7513333333333333,0.6782333333333334,0.6696,0.7469333333333333,0.6623,0.20393333333333333,0.6512333333333333,0.5938666666666667,0.6637146666666666,0.7385213333333333,0.662832,0.2067026666666667,0.6381146666666666,0.6005133333333333,0.5467,0.6154000000000001,0.5605,0.1734,0.4945333333333333,0.5241333333333333,0.054574920825609254,0.05592738476173104,0.051739526219894416,0.018230022653096745,0.06695158425826882,0.04169920782506784,0.451,5382.5586143532855,4171.9549898229825,14449.688090545182
3454,"['diff', 'color', 'game_time', 'game_num']",knn35.0,0.7714666666666666,0.8451333333333334,0.7736,0.24046666666666663,0.7801333333333332,0.6783,0.6748666666666666,0.7429666666666667,0.6736666666666666,0.20633333333333334,0.6615666666666667,0.5979666666666666,0.6698253333333333,0.7443813333333332,0.6696560000000001,0.20620800000000003,0.6600653333333334,0.5994373333333334,0.5554666666666667,0.6172333333333333,0.5511,0.17073333333333332,0.5175,0.5180000000000001,0.05571183111037329,0.05603405717225848,0.05582417031507675,0.018645270828860236,0.06569810068552133,0.042459599543922484,0.49333333333333335,1808.6568891006227,4090.164913957936,7712.007625017781
9175,"['diff', 'time', 'game_num']",lda0.0,0.7609333333333334,0.8381666666666666,0.7590666666666667,0.24206666666666668,0.7645333333333334,0.6783999999999999,0.6608333333333333,0.7264333333333334,0.6597666666666666,0.22176666666666667,0.6656666666666667,0.6366999999999999,0.6627413333333332,0.7356293333333332,0.6628386666666667,0.21991066666666667,0.6648106666666667,0.6311266666666667,0.5501999999999999,0.6178666666666667,0.5522666666666667,0.18563333333333334,0.5354333333333333,0.5500333333333334,0.05399682949401129,0.05445925566504187,0.052538285945872974,0.013985285309170743,0.06115038557259265,0.032596053250572105,0.5326666666666667,7887.594854867798,4109.24296860544,14361.477785341272
5967,"['diff', 'color']",knn38.0,0.7644333333333334,0.8329666666666666,0.7633666666666666,0.2399,0.7581666666666665,0.6783999999999999,0.6643333333333333,0.743,0.6634000000000001,0.20466666666666666,0.6562,0.5979666666666666,0.666588,0.73884,0.6666986666666667,0.20562933333333336,0.6471306666666666,0.5987613333333334,0.5572333333333334,0.6295999999999999,0.5720666666666666,0.16923333333333335,0.5112666666666666,0.5122,0.056763208091979246,0.055543707946612876,0.05427542227018709,0.019801595486788035,0.06787213424518503,0.045256719524016935,0.467,3919.947595875727,2618.41577746253,12003.882358319957
8222,"['diff', 'color', 'weekday']",knn38.0,0.7469000000000001,0.8325999999999999,0.7488999999999999,0.24016666666666664,0.7629999999999999,0.6785,0.6608333333333333,0.7512333333333334,0.6608999999999999,0.2044,0.6448666666666667,0.5973,0.6639186666666667,0.741648,0.663084,0.20529066666666665,0.6413853333333334,0.5985626666666667,0.5449333333333334,0.6117333333333334,0.5444666666666667,0.1702,0.49219999999999997,0.5156,0.058661669777673925,0.05569209411607861,0.056913286593345325,0.019797693778879508,0.07107749709522589,0.045262627391433476,0.45966666666666667,4885.463810528465,5365.655646703264,13973.725819397314
11112,"['diff', 'time', 'game_time', 'weekday']",knn39.0,0.7503666666666667,0.8374666666666667,0.7504666666666666,0.24076666666666668,0.7648333333333333,0.6787000000000001,0.6731333333333334,0.7416666666666667,0.6682666666666667,0.20603333333333332,0.6509666666666667,0.5973666666666667,0.6594213333333333,0.74046,0.6601093333333333,0.20696933333333334,0.6491666666666668,0.6012013333333334,0.5572,0.6146,0.5498,0.17333333333333334,0.4935333333333333,0.5250666666666667,0.05289969799517824,0.05421615094531823,0.05176409744761045,0.01748052932548269,0.06877750168143952,0.03919024096608684,0.49499999999999994,5507.3459352775035,4573.821933016716,14657.939086217057
3840,"['diff', 'game_time']",knn33.0,0.775,0.8452999999999999,0.7742666666666667,0.24116666666666672,0.7789999999999999,0.6787666666666666,0.6730999999999999,0.7460333333333334,0.6688,0.20576666666666665,0.6546333333333334,0.5996,0.669256,0.7391640000000002,0.6687853333333335,0.2068066666666667,0.6567999999999999,0.600588,0.5712333333333334,0.6096,0.5707,0.1726,0.5129333333333334,0.5229,0.05201664173142092,0.05512645410229312,0.05198997789761047,0.01834162367667259,0.06312761393332338,0.04184816135791914,0.486,2735.3166366080236,2907.7977548880535,7890.481808668442
1693,"['diff', 'time']",lda0.0,0.7644333333333334,0.8430333333333334,0.7627666666666667,0.24170000000000003,0.7613333333333334,0.6789666666666667,0.6801,0.7414333333333333,0.6775000000000001,0.22240000000000001,0.691,0.6365333333333334,0.673124,0.7469320000000002,0.6744026666666666,0.21897600000000003,0.6776773333333334,0.628996,0.5625,0.6423,0.5663,0.18510000000000001,0.5619000000000001,0.5486666666666666,0.052206384382849004,0.05161080544003457,0.05196704816101202,0.013627191428186013,0.05795359299298375,0.03190487537794163,0.5356666666666666,3524.058257052438,1888.4440726577443,13477.414504297645
9084,"['diff', 'game_time']",knn37.0,0.7802666666666668,0.8388666666666668,0.7792333333333333,0.24126666666666666,0.7735333333333334,0.6791,0.6626,0.7422333333333332,0.6693000000000001,0.2051333333333333,0.6573333333333333,0.5961666666666666,0.6628733333333333,0.7408066666666667,0.6623493333333333,0.2069013333333333,0.6486040000000001,0.600844,0.5730333333333334,0.6117,0.5665333333333334,0.17356666666666665,0.48900000000000005,0.5250666666666667,0.054528684595307915,0.054693356039794035,0.05355084428839785,0.017779258228529295,0.07022332760687881,0.04026433788256358,0.48500000000000004,4884.0346071392105,3310.6091562326537,8479.297263934326
3473,"['diff', 'game_time', 'game_num']",knn36.0,0.7908333333333334,0.8500666666666666,0.7912666666666667,0.24083333333333334,0.7917666666666666,0.6793666666666667,0.6678666666666667,0.7494666666666666,0.6649666666666666,0.20446666666666666,0.6396999999999999,0.5941333333333333,0.669768,0.7452599999999999,0.6693120000000001,0.20608266666666666,0.6449333333333332,0.5990533333333333,0.5519666666666666,0.6087,0.5596666666666666,0.17093333333333335,0.49090000000000006,0.5200333333333332,0.06388901253272015,0.057879617677491106,0.06184625102096461,0.01874399591727029,0.08002926961478785,0.04242649990780347,0.45566666666666666,2548.001667403954,4205.766591624006,4580.308429683214
6852,"['diff', 'color', 'weekday']",knn37.0,0.7434,0.8297,0.7463333333333333,0.24080000000000001,0.7537666666666666,0.6795666666666667,0.6766,0.7433333333333333,0.6696666666666667,0.20466666666666666,0.6575333333333333,0.5984666666666666,0.6656639999999999,0.7404960000000002,0.6651293333333332,0.20561066666666664,0.6529146666666666,0.5993573333333333,0.5677333333333333,0.6103333333333333,0.5648333333333334,0.17053333333333334,0.5296333333333333,0.5158666666666667,0.05140463162371431,0.054918602950067334,0.05106591721339445,0.01956913760044391,0.0595716762450075,0.04488251316065036,0.484,3846.700922176473,2929.8036298032443,14978.856577530329
4455,"['diff', 'game_time']",knn34.0,0.782,0.8424999999999999,0.7789999999999999,0.24109999999999998,0.7734,0.6795666666666667,0.6625666666666666,0.7418666666666667,0.6601666666666667,0.20626666666666668,0.6316666666666667,0.5980333333333333,0.6684239999999999,0.7400559999999999,0.667104,0.20680533333333337,0.6438306666666668,0.600572,0.5800333333333333,0.6147666666666667,0.5733666666666667,0.17323333333333335,0.5057999999999999,0.5241,0.05202097459922125,0.054640425642509594,0.05180355873842971,0.018458909582442173,0.06654091047607631,0.042234064985503215,0.45333333333333337,3704.763160581209,2557.403780916549,8028.257904415501
5654,"['diff', 'game_time']",knn36.0,0.789,0.8425666666666668,0.7886000000000001,0.24123333333333333,0.7769,0.6796666666666668,0.6730999999999999,0.7393666666666667,0.6658666666666666,0.20519999999999997,0.6498666666666666,0.5973666666666667,0.6670133333333332,0.7429866666666666,0.6659346666666667,0.20656933333333335,0.6426373333333334,0.6001759999999999,0.5572,0.6072333333333333,0.5567333333333333,0.17343333333333333,0.4848666666666667,0.5248333333333334,0.06019916987219723,0.05523018323701029,0.05865255741601431,0.01807819870713679,0.07659614053818951,0.041088813757787196,0.4563333333333333,3806.236601218226,4385.496977733917,7024.807342572085
7157,"['diff', 'game_time', 'game_num']",knn33.0,0.7697333333333333,0.8449666666666668,0.77,0.24153333333333335,0.7801333333333332,0.6799666666666666,0.6608333333333333,0.7474333333333333,0.6607,0.20546666666666666,0.6605333333333333,0.5965333333333334,0.665264,0.7436066666666666,0.6645759999999998,0.20600533333333335,0.6555240000000001,0.5989293333333333,0.5572,0.6086333333333332,0.5528,0.16996666666666668,0.5253333333333333,0.5151,0.0524073269653938,0.0569112909211101,0.053202889809260544,0.018886551205931197,0.06302867325981523,0.04330394431924573,0.49499999999999994,3490.025351345833,4066.3645685560978,7871.90630524455
6435,"['diff', 'weekday']",knn36.0,0.7574333333333333,0.8334333333333334,0.7582,0.24086666666666667,0.7652333333333333,0.6800333333333334,0.6730999999999999,0.7456666666666667,0.6728999999999999,0.20409999999999998,0.6476000000000001,0.5970666666666666,0.6661013333333333,0.7405693333333332,0.66558,0.2056306666666667,0.6442106666666668,0.599196,0.5519666666666667,0.6279,0.5587666666666666,0.1695,0.49676666666666663,0.5142666666666666,0.05679499770039114,0.05541802087724573,0.05433461099338485,0.020281664854888148,0.06751579670175602,0.046287300625568774,0.45933333333333337,4169.879538571477,3779.6270739530014,12681.65487269624
3772,"['diff', 'game_time', 'game_num']",knn34.0,0.7784666666666666,0.8486333333333334,0.7793333333333333,0.24176666666666669,0.7780666666666667,0.6805,0.6713666666666667,0.7484333333333334,0.6667333333333335,0.20509999999999998,0.6387999999999999,0.5966,0.6693479999999999,0.7443759999999999,0.6681186666666666,0.20587733333333336,0.6474586666666667,0.59836,0.5747666666666666,0.6073666666666666,0.5682333333333333,0.1706,0.529,0.5163666666666668,0.05754159195522856,0.05763422681630357,0.05674960474379812,0.01880105563755244,0.06755945858633057,0.04294574352210457,0.45966666666666667,2727.098717119815,2768.0179485597973,6003.154654258022
9838,"['diff', 'color', 'time', 'game_num']",lda0.0,0.7574333333333333,0.8258333333333333,0.7599333333333332,0.2383666666666667,0.7794666666666666,0.6805,0.6573333333333333,0.7179333333333333,0.6591999999999999,0.22336666666666669,0.6686333333333333,0.6393999999999999,0.6617586666666667,0.7262533333333333,0.662716,0.22066800000000006,0.6623506666666666,0.632716,0.5764999999999999,0.6278666666666667,0.5580999999999999,0.1850333333333333,0.5006,0.5472333333333333,0.04861271066380813,0.046011470444395054,0.049088357057117275,0.013278205312108925,0.062507462068126,0.0313776087641431,0.5273333333333333,8629.351413890496,2835.168923086412,13491.322795805987
6535,"['diff', 'weekday']",knn35.0,0.7556666666666666,0.8292,0.7575666666666665,0.24083333333333332,0.7591333333333333,0.6806,0.6766,0.7468333333333333,0.6676000000000001,0.2049,0.6654666666666667,0.5983333333333333,0.6659653333333333,0.7410306666666666,0.6655186666666667,0.20559066666666667,0.65402,0.5990506666666667,0.5519666666666666,0.6333,0.5491666666666667,0.1695333333333333,0.5281,0.5143333333333334,0.056895702518611334,0.05409597248197598,0.055814317122432844,0.020207382668355752,0.06252464691171733,0.04614477460756752,0.4856666666666667,3623.6558682410587,3883.328578918153,13606.136208928536
7820,"['diff', 'time', 'game_time', 'weekday', 'game_num']",knn39.0,0.7609333333333334,0.8428666666666667,0.7663333333333333,0.2414333333333333,0.7752,0.6806333333333333,0.6678666666666667,0.7359666666666667,0.6676333333333334,0.20716666666666664,0.6618333333333334,0.5993666666666666,0.6644186666666666,0.7401613333333333,0.664532,0.207392,0.65182,0.6023946666666667,0.5467000000000001,0.6077,0.5451,0.1731666666666667,0.46646666666666664,0.5255333333333333,0.058395011594327195,0.05546823588422616,0.05759776069887614,0.01779652152033803,0.07673232886404059,0.03989554558709605,0.49066666666666664,4299.222445298941,5861.590621723309,11379.316059780953
13463,"['diff', 'time', 'weekday', 'game_num']",lda0.0,0.7802333333333333,0.8358666666666666,0.7799333333333333,0.2433,0.7720333333333333,0.6806333333333333,0.6503,0.7251,0.652,0.22213333333333332,0.6649333333333334,0.6377,0.6549399999999999,0.728336,0.6555186666666667,0.22073866666666667,0.6592826666666668,0.6328813333333334,0.5203333333333333,0.6021,0.5155,0.18626666666666666,0.5102666666666666,0.5495,0.060727741927909244,0.05650351162144279,0.05992027451148002,0.014631475986629137,0.06915306348466137,0.033870878598063835,0.539,10079.456902712083,7524.875871214458,9422.447447828827
13063,"['diff', 'color', 'time', 'weekday', 'game_num']",lda0.0,0.7486666666666667,0.8231666666666667,0.7493,0.24050000000000002,0.7625000000000001,0.6807,0.6503,0.7145666666666667,0.6502,0.22346666666666667,0.6637666666666667,0.6416666666666666,0.6557213333333333,0.720616,0.6562959999999999,0.22146933333333338,0.6557933333333335,0.6344613333333334,0.5625,0.6200666666666667,0.5709666666666667,0.1841,0.5007333333333334,0.5445333333333333,0.0495636995859787,0.04890030291976643,0.04946807750592088,0.013943354590775585,0.062469082275148274,0.03266381869632198,0.5246666666666666,10552.523224555074,2993.0823259113067,16074.251214110094
6761,"['diff', 'game_num']",lda0.0,0.7662333333333334,0.8343000000000002,0.7681666666666667,0.2428,0.7746666666666666,0.6809333333333334,0.6556000000000001,0.7345,0.6521333333333333,0.22353333333333336,0.6547333333333333,0.6386666666666666,0.6657746666666667,0.7361973333333333,0.6654946666666667,0.21980133333333338,0.6650400000000002,0.6312146666666667,0.5625,0.6112333333333333,0.5562999999999999,0.18500000000000003,0.5191333333333333,0.5472,0.0560006889488053,0.053890928440624736,0.055181951881269155,0.014194757635366373,0.06454034360066112,0.033419790906494766,0.5236666666666667,7048.563140164018,3844.8891321778824,11804.125688334385
5445,"['diff', 'weekday', 'game_num']",knn39.0,0.7767,0.8368333333333333,0.7800000000000001,0.24066666666666667,0.7853333333333333,0.6812,0.6696333333333334,0.7461666666666668,0.6649666666666666,0.2046,0.6652333333333333,0.5963333333333333,0.6672373333333333,0.7417933333333333,0.666612,0.20524800000000007,0.6561239999999999,0.5985426666666668,0.5730333333333334,0.6166666666666667,0.5683333333333334,0.16873333333333332,0.5370333333333334,0.5125000000000001,0.055256934651971124,0.05623087410689607,0.055062516922832504,0.020274489448230258,0.06409270425235032,0.045915432959550216,0.48933333333333334,3065.373294313812,2409.784971936101,6296.068874077988
10078,"['diff', 'color', 'weekday']",knn35.0,0.7679666666666667,0.8289,0.7668333333333334,0.24150000000000002,0.7590666666666666,0.6812,0.6573333333333333,0.7454666666666667,0.6569333333333334,0.2044,0.6510666666666668,0.5966666666666667,0.6612519999999998,0.739672,0.661056,0.20606666666666665,0.6486999999999999,0.6002493333333333,0.5555,0.6123666666666666,0.5492333333333334,0.17103333333333334,0.5192666666666667,0.5171,0.05455957844345949,0.05463610883895648,0.0535416601975263,0.019818669161744375,0.06231852428931257,0.045557085619144705,0.48466666666666663,5255.002211862387,4383.985844692531,12102.360529738078
9146,"['diff', 'game_time', 'weekday']",knn36.0,0.7749666666666668,0.8418333333333333,0.7719666666666667,0.24150000000000005,0.7751333333333332,0.6814333333333332,0.6713333333333334,0.7469,0.6658,0.20479999999999998,0.6459333333333332,0.5968666666666667,0.6627973333333333,0.7395906666666666,0.662616,0.20686800000000002,0.6372639999999999,0.6010346666666666,0.5467,0.6064999999999999,0.5522666666666667,0.1722,0.48530000000000006,0.5215000000000001,0.05652845120353434,0.05623604912448734,0.05334889340021207,0.018241391021375206,0.07252349754346915,0.04161459953385408,0.454,5500.199918331235,5085.0571300808,8872.183162985391
7365,"['diff', 'color']",knn37.0,0.7679666666666667,0.8348,0.7668333333333334,0.24126666666666666,0.766,0.6815000000000001,0.6625666666666666,0.7462333333333332,0.6597333333333334,0.20443333333333333,0.6603,0.5978,0.6650426666666667,0.7374213333333334,0.665292,0.20603333333333337,0.6546306666666667,0.5997386666666666,0.5502,0.6157666666666667,0.5462333333333333,0.1691,0.5345666666666666,0.5125333333333333,0.05616252882773259,0.057001650114821924,0.056009073484274856,0.02004055482102929,0.06343968586737991,0.04572209664315504,0.49033333333333334,4080.9116275904307,4498.926401652996,10340.581375855974
7193,"['diff', 'game_time', 'weekday', 'elo']",knn39.0,0.7855,0.835,0.7831333333333333,0.2417,0.7757666666666667,0.6816,0.6713333333333334,0.7364,0.6611333333333332,0.21266666666666667,0.6305666666666666,0.6138666666666667,0.665244,0.739376,0.6644799999999998,0.21129733333333336,0.629992,0.6118426666666668,0.5256333333333333,0.6220666666666667,0.5495666666666666,0.17586666666666664,0.4470666666666667,0.5309333333333334,0.059685511926636785,0.051390495809066135,0.05559446319342104,0.01678877115181199,0.08578567102413219,0.03711046654975083,0.4323333333333334,6673.4865756967365,6452.821424165794,8284.114461625993
11218,"['diff', 'time', 'game_time', 'weekday']",knn37.0,0.7644333333333333,0.8392,0.7631666666666667,0.242,0.7712333333333333,0.6816666666666666,0.6590666666666667,0.7440000000000001,0.6595333333333334,0.2048,0.6507000000000001,0.5953333333333334,0.6592879999999999,0.7396199999999999,0.6599466666666667,0.20699333333333333,0.6497960000000002,0.6010506666666667,0.5695,0.6065,0.5613333333333334,0.1742,0.48913333333333336,0.5259666666666667,0.05277314073559841,0.056256424254627325,0.05225627739501023,0.01794532705235315,0.0689957877242127,0.04034390576957882,0.498,5577.376901350937,3869.9172731758476,12281.954844248472
10974,"['diff', 'color', 'game_time', 'weekday']",knn34.0,0.7539333333333333,0.8354666666666666,0.7613333333333334,0.242,0.7538666666666667,0.6817333333333334,0.6573333333333333,0.7413,0.6573,0.2057,0.6315333333333334,0.5972666666666667,0.6596306666666666,0.738232,0.6584880000000001,0.20692266666666667,0.6342173333333333,0.6009773333333333,0.5625,0.6069,0.5555333333333333,0.1738666666666667,0.5073333333333333,0.525,0.054564179235946475,0.05515327912064136,0.05258619213434553,0.018229171297199382,0.06510466567257078,0.04160562772002737,0.45133333333333336,6497.605233606696,4077.7925121815833,14891.859747424462
9700,"['diff', 'color']",knn34.0,0.7451333333333334,0.8321999999999999,0.7485666666666666,0.24149999999999996,0.7399666666666667,0.6818333333333334,0.6678333333333333,0.7442333333333333,0.659,0.20506666666666665,0.6524333333333333,0.5984666666666666,0.6620173333333333,0.7376906666666668,0.6617733333333332,0.20632400000000004,0.6415960000000002,0.6005240000000001,0.5484333333333333,0.6263,0.5474666666666667,0.17193333333333335,0.5074,0.5177999999999999,0.057044094683715275,0.05655752239489612,0.05530770513419808,0.02003102169848711,0.0647716583036717,0.04631969470397739,0.46166666666666667,5659.734746656684,4711.523931413064,15766.121883445432
5884,"['diff', 'weekday', 'game_num']",knn38.0,0.7627,0.8395999999999999,0.7655333333333334,0.24073333333333333,0.7670333333333333,0.6821666666666667,0.6678333333333333,0.7439,0.6668,0.20533333333333334,0.6435000000000001,0.5962666666666666,0.6666759999999998,0.7417093333333332,0.6659706666666667,0.20528133333333334,0.6477,0.598556,0.5625333333333334,0.6116666666666667,0.5587,0.16853333333333334,0.5228333333333334,0.5114666666666666,0.05486098672744608,0.057160429997773515,0.05397746109580817,0.020572991441723497,0.06296212690285125,0.04668284129971628,0.46666666666666673,3708.961445537142,3410.155045333992,10468.369638103753
5741,"['diff', 'weekday', 'game_num']",knn37.0,0.7767,0.8357333333333333,0.7791666666666668,0.24106666666666665,0.7828666666666666,0.6821666666666667,0.6696,0.7431666666666666,0.6645,0.2059,0.6530666666666667,0.598,0.6668826666666666,0.7401346666666667,0.6659866666666666,0.20555733333333334,0.6571506666666668,0.5993080000000001,0.5572333333333334,0.6151,0.5617666666666666,0.16946666666666665,0.5451666666666667,0.5139333333333334,0.05569549145855335,0.057426544690955615,0.05591624218735675,0.020737967351695395,0.06288006484525181,0.04685138263818964,0.4923333333333333,3339.244393779562,3095.650481095418,6831.118048076728
7998,"['diff', 'time', 'weekday', 'game_num']",knn39.0,0.7521666666666667,0.843,0.7520000000000001,0.2412,0.7520000000000001,0.6823,0.6660666666666667,0.7419666666666668,0.6647333333333333,0.20496666666666666,0.6611333333333334,0.5987,0.6641906666666667,0.7390506666666669,0.6641266666666666,0.2060226666666667,0.6571506666666668,0.5999826666666667,0.5730333333333334,0.6055666666666667,0.5671666666666667,0.16886666666666664,0.5154333333333333,0.5136333333333333,0.051979012441659235,0.05946586957195319,0.05232951407421448,0.02034119544335341,0.06014648340496052,0.04626038975584651,0.5,4107.887841562595,2997.426833405292,13408.339767947495
9317,"['diff', 'color', 'time', 'game_time', 'elo', 'game_num']",knn39.0,0.7749666666666667,0.8331,0.773,0.24196666666666666,0.7688666666666667,0.6823666666666667,0.6538333333333334,0.7366666666666667,0.6542666666666667,0.2121666666666667,0.6275333333333334,0.6128333333333332,0.6625813333333334,0.741752,0.66192,0.21098266666666665,0.6278040000000001,0.6111173333333334,0.5414333333333333,0.6289333333333333,0.5721333333333334,0.17479999999999998,0.4503,0.5289,0.05659189959350636,0.049722022458170916,0.053208126904431774,0.017115543971988327,0.08159322483083462,0.0377868262263815,0.4323333333333334,7176.030217443086,4340.824107197929,10471.263309491394
11281,"['diff', 'game_time', 'weekday']",lda0.0,0.7609333333333334,0.8454666666666667,0.7638333333333334,0.24133333333333332,0.7659333333333332,0.6824666666666667,0.6590666666666666,0.7347666666666667,0.6581333333333333,0.2237,0.6602666666666667,0.6389666666666666,0.65914,0.7360493333333332,0.6587946666666666,0.21961333333333333,0.667436,0.6306439999999999,0.5150333333333333,0.6052666666666666,0.5093666666666667,0.1841,0.5124666666666666,0.5447666666666667,0.05720872761553516,0.054479649974727096,0.055526707068562255,0.014819803891519047,0.06908837874580986,0.03493715254647014,0.554,8499.829856739374,7482.941929315982,12886.63882002723
5430,"['diff', 'time', 'game_time', 'weekday', 'elo']",knn39.0,0.7925333333333334,0.8335,0.7909666666666667,0.24239999999999998,0.7818666666666667,0.6825333333333333,0.6678333333333333,0.7340666666666666,0.6618666666666667,0.21166666666666667,0.6435666666666666,0.6113666666666666,0.6672866666666666,0.7415053333333335,0.6667506666666667,0.211,0.6347733333333333,0.6111386666666666,0.5396666666666666,0.6304,0.5619999999999999,0.17553333333333332,0.46209999999999996,0.5295333333333333,0.05992631215681388,0.05122864444369468,0.05693093114048175,0.017037230248559024,0.08463812086961979,0.03745962727973945,0.438,5569.873583557355,4673.367822118054,7341.991064352916
6301,['diff'],knn39.0,0.7662,0.8377333333333333,0.7679,0.24203333333333335,0.7695333333333334,0.6825666666666667,0.6730999999999999,0.7469666666666667,0.6677333333333334,0.20346666666666668,0.664,0.5959333333333333,0.6662506666666665,0.738528,0.6661306666666666,0.20558133333333337,0.6558226666666666,0.5985960000000001,0.5501999999999999,0.6225333333333333,0.5533333333333333,0.169,0.5313,0.5123333333333333,0.059229092165567376,0.05683510029696329,0.05820110433435951,0.02020433721637067,0.0652988410831347,0.045958755154039695,0.49099999999999994,3612.4902167625137,3993.830182569544,9904.103717513666
4449,"['diff', 'weekday', 'game_num']",knn34.0,0.7662,0.8382999999999999,0.7683666666666666,0.24083333333333332,0.7682666666666668,0.6826333333333333,0.6766,0.7424333333333334,0.6664,0.20523333333333335,0.6616,0.5981666666666666,0.668428,0.7391599999999999,0.6674626666666666,0.20575466666666667,0.6486293333333335,0.5998973333333333,0.5625,0.618,0.5676,0.1697,0.5326666666666667,0.5155333333333333,0.05482442040783384,0.05697600589338501,0.05400200982880538,0.02070331031101764,0.06534119707021847,0.047027125306754174,0.465,3435.4476469187052,2729.2007185591806,10416.843618556073
5326,"['diff', 'color', 'weekday', 'game_num']",knn38.0,0.7679666666666667,0.8371666666666666,0.7692333333333333,0.24073333333333333,0.7660666666666667,0.6826666666666666,0.6696,0.7495333333333333,0.6672000000000001,0.2034,0.6418666666666667,0.5943333333333333,0.6673706666666667,0.743008,0.6662386666666666,0.20548666666666668,0.6477413333333333,0.5990986666666668,0.5800333333333333,0.6232666666666667,0.5782999999999999,0.16949999999999998,0.5111666666666667,0.515,0.053233476273335335,0.054160733623627035,0.052660599102801686,0.02026019562042243,0.06499580399279885,0.046347586981598965,0.4663333333333333,3399.1816109163915,2165.0758650465677,10193.564200516124
4874,"['diff', 'weekday', 'game_num']",knn35.0,0.782,0.8395,0.7841,0.24103333333333335,0.7800333333333332,0.6827333333333335,0.6661,0.7452333333333333,0.6625666666666666,0.20563333333333333,0.6591333333333335,0.5979333333333333,0.6679253333333333,0.7404053333333334,0.6671439999999998,0.2055826666666667,0.6587080000000001,0.59942,0.5607333333333333,0.6166,0.5557,0.1688666666666667,0.5388333333333334,0.5137333333333334,0.05695182169865338,0.057361556144946986,0.0568021109349559,0.02080598695368142,0.06314968101183864,0.04730741856430112,0.49300000000000005,2901.104229761459,3421.1107598840445,5865.09852579603
5501,"['diff', 'color', 'game_time', 'elo']",knn39.0,0.7697333333333333,0.8345333333333333,0.7633666666666666,0.24280000000000002,0.7708,0.6827666666666666,0.6678333333333333,0.7399,0.6706,0.21256666666666665,0.6333000000000001,0.6150333333333333,0.6672146666666667,0.7404559999999999,0.6662493333333331,0.2110453333333334,0.6327373333333334,0.6113653333333333,0.5361666666666666,0.6359,0.5569666666666667,0.1749666666666667,0.4523333333333333,0.5288666666666667,0.05645029508944901,0.04974294769434431,0.05279313818351369,0.01672853852487283,0.08241058287135435,0.036965745878871144,0.433,5865.093408650083,5186.964164559305,11961.224041411822
5927,"['diff', 'color', 'time', 'game_num']",knn38.0,0.7697333333333334,0.8373666666666667,0.7689666666666667,0.24180000000000001,0.7686333333333333,0.6828333333333333,0.6695666666666668,0.7426,0.6693666666666666,0.20609999999999998,0.6657000000000001,0.5992666666666667,0.6666533333333333,0.7401106666666668,0.665768,0.206076,0.6527933333333332,0.600184,0.5414666666666667,0.6107,0.533,0.16959999999999997,0.5029333333333333,0.5152666666666667,0.05875248785327303,0.05656074804839017,0.05863203866013012,0.02009409901018568,0.06629862687969429,0.045868539211123986,0.48066666666666674,3652.775887297104,6081.838262505397,9732.817040212953
7101,"['diff', 'weekday']",knn32.0,0.7504333333333334,0.8296,0.7468666666666666,0.24223333333333333,0.7493333333333333,0.6828333333333334,0.6748666666666666,0.7437333333333332,0.6641666666666666,0.20379999999999998,0.6477333333333334,0.5951666666666667,0.6653319999999999,0.739904,0.6648040000000001,0.20579333333333336,0.6423800000000001,0.5997546666666667,0.5449666666666667,0.6271666666666667,0.5681666666666666,0.1698666666666667,0.48406666666666665,0.5125666666666667,0.054314885175254235,0.055063905239109645,0.050514346169166814,0.02047917857678937,0.06530136249470565,0.04720711640683323,0.4563333333333333,4558.176234389355,3908.6400573613773,14674.834393351352
