,result,diff,elo,opp_elo,game_time,color,start_time,day,weekday
885,0.0,9,829,820,300.0,0,-161.22222222222226,2,1
886,1.0,-27,838,865,300.0,0,-122.94444444444443,2,1
887,1.0,4,846,842,300.0,0,-119.22222222222221,2,1
888,0.0,-93,840,933,300.0,1,-134.24999999999997,2,1
889,0.0,-41,833,874,300.0,1,-134.74999999999997,2,1
890,1.0,-10,842,852,300.0,0,-155.83333333333331,2,1
891,1.0,41,849,808,300.0,1,-76.1111111111111,2,1
892,1.0,23,857,834,300.0,1,-89.41666666666664,3,2
893,0.0,14,848,834,300.0,0,-138.36111111111111,3,2
894,0.0,-49,841,890,300.0,1,-147.63888888888889,3,2
895,1.0,-2,849,851,300.0,0,-143.27777777777774,3,2
896,1.0,145,854,709,300.0,0,-58.416666666666636,3,2
897,0.0,6,845,839,300.0,1,-143.24999999999997,3,2
898,0.0,-72,838,910,300.0,0,-60.11111111111111,4,3
899,0.0,-65,831,896,300.0,0,-146.5,4,3
900,0.5,61,830,769,600.0,1,-305.3888888888889,4,3
901,0.0,-44,823,867,600.0,1,-103.49999999999997,4,3
902,0.0,-63,816,879,600.0,0,-306.9722222222222,5,4
903,1.0,80,823,743,300.0,1,-59.027777777777764,5,4
904,0.0,-57,816,873,300.0,1,-110.9722222222222,5,4
905,0.0,-62,809,871,300.0,0,-81.05555555555553,5,4
906,1.0,3,817,814,600.0,1,-222.83333333333331,5,4
907,1.0,-44,826,870,300.0,0,-86.86111111111111,5,4
908,0.0,65,816,751,300.0,0,-118.66666666666666,6,5
909,1.0,153,821,668,300.0,1,-32.91666666666665,6,5
910,0.0,4,812,808,300.0,0,-130.08333333333334,6,5
911,0.0,3,804,801,600.0,1,-281.1944444444444,6,5
912,0.0,-26,796,822,600.0,0,-159.69444444444446,7,6
913,1.0,27,804,777,600.0,1,-226.55555555555551,7,6
914,0.0,50,794,744,600.0,1,-208.58333333333331,7,6
915,1.0,-6,803,809,600.0,0,-84.49999999999999,7,6
916,1.0,-15,812,827,600.0,0,-220.05555555555554,7,6
917,1.0,41,819,778,600.0,1,-64.66666666666666,8,0
918,0.0,-114,813,927,600.0,1,-118.63888888888887,8,0
919,1.0,50,820,770,600.0,1,-330.8611111111111,8,0
920,0.0,-70,813,883,600.0,0,-182.38888888888886,8,0
921,1.0,-24,822,846,600.0,0,-305.4166666666667,9,1
922,1.0,86,829,743,600.0,1,-161.91666666666663,9,1
923,0.0,81,819,738,600.0,0,-292.5,9,1
924,0.0,-105,813,918,600.0,1,-194.88888888888886,9,1
925,1.0,4,821,817,300.0,0,-88.99999999999997,10,2
926,0.0,16,812,796,600.0,1,-175.13888888888886,10,2
927,1.0,60,819,759,600.0,0,-183.02777777777777,11,3
928,0.5,52,818,766,600.0,1,-260.55555555555554,11,3
929,0.0,1,810,809,600.0,0,-287.1111111111111,11,3
930,0.0,-6,801,807,300.0,1,-140.61111111111111,11,3
931,0.0,-91,795,886,300.0,0,-118.86111111111109,11,3
932,0.0,-31,787,818,600.0,0,-225.80555555555554,12,4
933,0.0,-57,780,837,600.0,1,-155.94444444444443,13,5
934,1.0,95,786,691,600.0,0,-211.63888888888889,14,6
935,0.0,-83,780,863,600.0,1,-135.08333333333331,14,6
936,0.0,-77,773,850,600.0,1,-320.8055555555556,15,0
937,1.0,87,779,692,600.0,1,-329.1111111111111,15,0
938,0.0,-2,771,773,600.0,0,-277.27777777777777,15,0
939,1.0,-24,780,804,300.0,0,-136.38888888888889,16,1
940,0.0,-60,773,833,300.0,0,-121.16666666666667,16,1
941,1.0,116,779,663,300.0,1,-14.111111111111105,16,1
942,0.0,75,769,694,300.0,0,-75.8611111111111,16,1
943,1.0,42,777,735,300.0,0,-45.58333333333332,16,1
944,1.0,-48,786,834,300.0,1,-31.83333333333333,16,1
945,0.0,24,777,753,300.0,1,-160.5277777777778,16,1
946,1.0,89,783,694,300.0,1,-120.55555555555554,16,1
947,1.0,59,790,731,300.0,0,-30.777777777777757,16,1
948,0.5,-26,791,817,300.0,1,-142.49999999999997,16,1
949,0.0,-61,784,845,300.0,0,-126.2222222222222,16,1
950,0.0,-110,778,888,300.0,1,-155.30555555555557,17,2
951,1.0,33,786,753,300.0,0,-164.63888888888889,17,2
952,0.0,-87,780,867,300.0,0,-69.11111111111109,17,2
953,1.0,49,787,738,600.0,0,-221.05555555555551,17,2
954,1.0,56,794,738,600.0,0,-243.27777777777774,17,2
955,0.0,23,785,762,600.0,1,-160.49999999999994,17,2
956,1.0,-36,794,830,180.0,1,-19.944444444444432,18,3
957,1.0,-51,804,855,180.0,0,-33.74999999999999,18,3
958,0.0,-87,798,885,180.0,1,-91.38888888888887,18,3
959,1.0,130,803,673,180.0,1,-94.19444444444443,18,3
960,1.0,81,809,728,180.0,1,-89.44444444444443,18,3
961,1.0,-72,819,891,180.0,1,-17.25,19,4
962,0.0,12,810,798,180.0,0,-95.30555555555554,19,4
963,1.0,15,818,803,600.0,0,-63.88888888888887,19,4
964,1.0,54,825,771,600.0,0,-41.94444444444443,19,4
965,0.0,-4,817,821,300.0,1,-108.80555555555556,19,4
966,1.0,-48,827,875,300.0,0,-160.19444444444446,20,5
967,1.0,-18,836,854,600.0,1,-118.77777777777776,20,5
968,0.0,-324,834,1158,180.0,0,-94.47222222222221,20,5
969,0.0,-4,826,830,600.0,0,-190.33333333333331,20,5
970,1.0,59,833,774,600.0,1,-154.8333333333333,20,5
971,1.0,47,840,793,600.0,1,-104.44444444444444,21,6
972,1.0,9,848,839,600.0,1,-181.0,21,6
973,0.0,-729,848,1577,300.0,0,-127.49999999999999,21,6
974,1.0,-53,858,911,300.0,1,-89.6111111111111,21,6
975,0.0,-742,858,1600,300.0,0,-113.80555555555553,21,6
976,1.0,-10,867,877,600.0,0,-154.41666666666663,21,6
977,0.0,1,859,858,180.0,0,-96.08333333333331,21,6
978,0.5,30,858,828,300.0,1,-128.49999999999997,21,6
979,1.0,44,865,821,300.0,0,-130.52777777777774,21,6
980,0.0,-50,858,908,600.0,1,-294.72222222222223,21,6
981,1.0,-27,867,894,300.0,0,-71.69444444444443,22,0
982,0.0,-8,859,867,180.0,1,-15.63888888888887,22,0
983,0.0,-21,851,872,300.0,1,-147.6666666666666,22,0
984,0.0,-55,844,899,300.0,1,-164.30555555555551,22,0
985,1.0,-43,853,896,600.0,1,-66.66666666666666,22,0
986,1.0,102,859,757,600.0,1,-258.8333333333333,22,0
987,0.0,-30,851,881,600.0,0,-180.16666666666663,23,1
988,0.0,-22,843,865,600.0,0,-204.44444444444443,23,1
989,1.0,63,850,787,600.0,0,-155.91666666666663,23,1
990,1.0,50,857,807,600.0,1,-217.11111111111106,23,1
991,1.0,95,863,768,300.0,0,-90.22222222222223,24,2
992,0.0,4,854,850,300.0,0,-152.13888888888889,24,2
993,0.0,9,845,836,600.0,0,-218.99999999999997,24,2
994,0.0,19,836,817,600.0,1,-171.61111111111106,24,2
995,0.0,31,827,796,600.0,0,-216.91666666666666,24,2
996,1.0,47,834,787,600.0,1,-161.3611111111111,24,2
997,0.0,-57,827,884,180.0,1,-53.74999999999999,25,3
998,0.0,-102,821,923,300.0,1,-23.805555555555546,26,4
999,1.0,-4,830,834,300.0,1,-84.19444444444444,26,4
1000,0.0,-27,822,849,300.0,0,-144.88888888888889,26,4
1001,0.0,7,813,806,300.0,0,-144.22222222222223,26,4
1002,1.0,16,821,805,600.0,1,-58.52777777777776,26,4
1003,1.0,74,828,754,600.0,0,-160.33333333333331,26,4
1004,0.0,-16,820,836,600.0,0,-255.55555555555551,26,4
1005,0.0,-105,814,919,600.0,0,-275.02777777777777,26,4
1006,1.0,-17,823,840,600.0,1,-259.44444444444446,27,5
1007,1.0,-33,832,865,180.0,0,-88.69444444444441,27,5
1008,0.0,-30,824,854,600.0,0,-186.22222222222223,27,5
1009,1.0,-15,833,848,600.0,1,-145.02777777777777,28,6
1010,1.0,54,840,786,600.0,1,-268.6388888888889,28,6
1011,1.0,12,848,836,600.0,1,-95.58333333333333,28,6
1012,1.0,36,855,819,300.0,0,-96.19444444444443,29,0
1013,0.0,-16,847,863,300.0,1,-51.58333333333332,29,0
1014,0.0,-35,839,874,300.0,1,-165.77777777777777,29,0
1015,1.0,-74,849,923,300.0,0,-48.749999999999986,29,0
1016,0.5,26,848,822,300.0,0,-125.05555555555556,29,0
1017,0.0,8,839,831,300.0,1,-116.27777777777777,29,0
1018,0.0,12,830,818,600.0,0,-43.00000000000001,29,0
1019,0.0,-19,822,841,600.0,0,-237.38888888888886,30,1
1020,1.0,101,828,727,180.0,1,-12.527777777777768,30,1
1021,0.0,-89,822,911,180.0,0,-84.41666666666664,30,1
1022,1.0,71,829,758,600.0,1,-113.44444444444444,30,1
1023,1.0,-9,838,847,600.0,1,-270.77777777777777,31,2
1024,1.0,-39,847,886,600.0,1,-313.41666666666663,31,2
1025,1.0,14,855,841,600.0,1,-144.83333333333334,31,2
1026,0.5,47,854,807,600.0,1,-300.3611111111111,31,2
1027,1.0,48,861,813,600.0,0,-4.749999999999989,31,2
1028,1.0,160,868,708,600.0,1,-197.9722222222222,31,2
1029,0.0,-66,861,927,600.0,0,-253.77777777777774,31,2
1030,0.0,-8,853,861,600.0,0,-219.7222222222222,31,2
1031,0.0,4,844,840,600.0,0,-173.41666666666666,1,3
1032,1.0,9,852,843,600.0,1,-133.74999999999997,1,3
1033,0.0,-7,844,851,600.0,0,-211.61111111111106,1,3
1034,0.0,34,835,801,600.0,0,-4.61111111111107,1,3
1035,0.0,38,826,788,600.0,1,-220.80555555555551,1,3
1036,1.0,-23,835,858,600.0,1,-140.41666666666666,2,4
1037,1.0,5,843,838,600.0,1,-130.33333333333331,2,4
1038,1.0,-26,852,878,180.0,1,-87.02777777777777,2,4
1039,0.0,27,843,816,180.0,0,-95.80555555555553,2,4
1040,0.0,21,834,813,600.0,0,-254.80555555555551,2,4
1041,0.0,-63,827,890,600.0,1,-326.6666666666667,3,5
1042,0.0,-57,820,877,600.0,0,-291.86111111111114,3,5
1043,1.0,60,827,767,600.0,0,-54.24999999999998,3,5
1044,0.0,54,817,763,600.0,1,-131.6111111111111,3,5
1045,0.0,50,807,757,180.0,0,-48.749999999999986,3,5
1046,1.0,13,815,802,300.0,0,-159.24999999999997,3,5
1047,0.0,-59,808,867,300.0,1,-134.49999999999997,3,5
1048,0.0,-42,801,843,600.0,1,-223.4722222222222,3,5
1049,1.0,-7,810,817,600.0,1,-74.69444444444443,4,6
1050,0.0,9,801,792,600.0,0,-165.72222222222223,4,6
1051,0.0,-353,799,1152,300.0,1,-5.361111111111105,4,6
1052,1.0,65,806,741,600.0,1,-169.88888888888889,4,6
1053,0.0,-14,798,812,600.0,0,-222.47222222222217,4,6
1054,1.0,10,806,796,600.0,0,-291.41666666666663,4,6
1055,0.0,-133,801,934,600.0,0,-330.75,4,6
1056,1.0,37,808,771,600.0,1,-28.25,5,0
1057,0.0,502,793,291,180.0,0,-99.22222222222221,5,0
1058,0.0,-429,792,1221,180.0,0,-0.3888888888888797,5,0
1059,0.0,-849,792,1641,180.0,1,-72.69444444444443,5,0
1060,0.0,-366,790,1156,180.0,0,-3.388888888888881,5,0
1061,1.0,-28,799,827,600.0,1,-27.38888888888888,5,0
1062,0.0,-30,791,821,600.0,1,-131.77777777777777,5,0
1063,0.5,63,790,727,600.0,1,-212.5,6,1
1064,1.0,-18,799,817,600.0,0,-13.27777777777779,6,1
1065,0.0,-34,791,825,600.0,1,-284.0,6,1
1066,0.0,-240,788,1028,300.0,1,-146.86111111111111,6,1
1067,1.0,-3,796,799,300.0,0,-49.24999999999998,6,1
1068,0.0,23,787,764,300.0,0,-144.5,6,1
1069,0.5,-45,788,833,300.0,1,-145.44444444444446,6,1
1070,0.0,-223,784,1007,300.0,1,-158.25,6,1
1071,0.0,-350,782,1132,300.0,0,-0.02777777777777002,6,1
1072,0.0,4,773,769,180.0,0,-67.22222222222221,7,2
1073,0.5,5,773,768,600.0,1,-283.6111111111111,7,2
1074,1.0,-26,782,808,600.0,1,-87.77777777777776,7,2
1075,1.0,60,789,729,600.0,0,-25.58333333333333,7,2
1076,1.0,74,796,722,600.0,1,-273.41666666666663,7,2
1077,1.0,74,803,729,600.0,0,-297.33333333333337,7,2
1078,0.0,3,795,792,600.0,0,-151.8611111111111,7,2
1079,1.0,37,803,766,600.0,1,-246.7222222222222,7,2
1080,1.0,50,810,760,600.0,0,-243.74999999999997,8,3
1081,0.0,-51,803,854,600.0,1,-120.80555555555553,8,3
1082,1.0,86,809,723,600.0,1,-156.0277777777778,9,4
1083,0.0,43,800,757,600.0,1,-278.72222222222223,9,4
1084,1.0,58,807,749,600.0,0,-5.972222222222204,9,4
1085,0.0,5,799,794,600.0,1,-320.0,10,5
1086,1.0,-16,808,824,600.0,0,-240.1111111111111,11,6
1087,1.0,-34,817,851,600.0,1,-273.0,11,6
1088,0.0,-36,809,845,600.0,0,-331.5,11,6
1089,0.0,8,800,792,600.0,0,-142.08333333333331,11,6
1090,0.0,-17,792,809,300.0,0,-39.194444444444436,12,0
1091,1.0,11,800,789,300.0,1,-77.83333333333333,12,0
1092,0.0,-13,792,805,300.0,1,-86.88888888888887,12,0
1093,0.0,-91,786,877,600.0,0,-330.61111111111103,12,0
1094,1.0,-5,795,800,600.0,1,-87.99999999999999,12,0
1095,0.0,-21,787,808,600.0,0,-138.1111111111111,12,0
1096,1.0,81,793,712,600.0,1,-224.38888888888886,13,1
1097,1.0,50,800,750,600.0,0,-82.47222222222221,13,1
1098,0.0,-15,792,807,300.0,1,-100.74999999999999,13,1
1099,1.0,4,800,796,300.0,0,-77.33333333333331,13,1
1100,1.0,33,808,775,300.0,1,-162.13888888888889,13,1
1101,0.0,27,799,772,300.0,0,-164.58333333333331,13,1
1102,0.0,-49,792,841,600.0,1,-250.8611111111111,13,1
1103,1.0,39,799,760,600.0,1,-187.80555555555551,14,2
1104,0.0,-31,791,822,600.0,0,-193.05555555555554,14,2
1105,0.0,-68,784,852,600.0,1,-137.99999999999997,14,2
1106,0.0,47,774,727,600.0,0,-208.11111111111111,14,2
1107,0.0,-56,767,823,600.0,0,-303.4166666666667,14,2
1108,1.0,21,775,754,600.0,0,-324.27777777777777,15,3
1109,1.0,-19,784,803,600.0,0,-39.833333333333314,15,3
1110,1.0,13,792,779,600.0,1,-158.77777777777774,15,3
1111,1.0,-54,802,856,180.0,1,-52.52777777777776,15,3
1112,1.0,-12,811,823,600.0,0,-259.1944444444444,15,3
1113,1.0,-12,820,832,600.0,1,-0.3333333333333394,16,4
1114,0.0,19,811,792,600.0,1,-143.58333333333334,16,4
1115,0.0,23,802,779,600.0,0,-181.11111111111111,16,4
1116,1.0,7,810,803,600.0,0,-243.7222222222222,16,4
1117,1.0,-24,819,843,600.0,0,-149.44444444444443,16,4
1118,1.0,105,825,720,180.0,1,-36.80555555555554,16,4
1119,0.0,85,815,730,180.0,0,-89.05555555555554,16,4
1120,1.0,-6,824,830,180.0,1,-93.74999999999999,16,4
1121,1.0,-10,833,843,600.0,1,-32.47222222222221,17,5
1122,1.0,34,841,807,600.0,1,-150.94444444444446,17,5
1123,1.0,-13,850,863,600.0,0,-39.80555555555552,17,5
1124,1.0,-61,860,921,600.0,1,-172.4444444444444,17,5
1125,0.0,-63,853,916,600.0,0,-321.75,18,6
1126,1.0,-60,863,923,600.0,1,-85.63888888888887,18,6
1127,0.5,-31,864,895,180.0,0,-71.38888888888887,18,6
1128,0.0,-50,857,907,600.0,0,-138.33333333333331,18,6
1129,1.0,24,865,841,600.0,1,-119.5,19,0
1130,0.0,-56,858,914,600.0,0,-124.19444444444441,19,0
1131,1.0,35,866,831,600.0,0,-146.58333333333331,19,0
1132,0.0,-163,861,1024,600.0,1,-291.75,19,0
1133,0.0,-37,853,890,600.0,0,-205.88888888888886,19,0
1134,0.0,-26,845,871,600.0,1,-253.27777777777777,20,1
1135,1.0,-12,854,866,600.0,1,-199.80555555555554,20,1
1136,0.0,-13,846,859,600.0,0,-190.88888888888886,20,1
1137,1.0,6,854,848,600.0,1,-207.3611111111111,20,1
1138,1.0,22,862,840,600.0,1,-83.3611111111111,21,2
1139,0.0,-58,855,913,600.0,0,-152.5,21,2
1140,1.0,20,863,843,600.0,1,-236.66666666666666,21,2
1141,0.0,-37,855,892,600.0,0,-141.16666666666666,21,2
1142,1.0,2,863,861,600.0,0,-194.88888888888883,21,2
1143,1.0,71,870,799,600.0,0,-271.97222222222223,21,2
1144,1.0,-24,879,903,600.0,1,-111.99999999999999,22,3
1145,0.0,82,869,787,300.0,0,-152.11111111111111,22,3
1146,1.0,14,877,863,600.0,1,-172.11111111111106,22,3
1147,1.0,29,885,856,600.0,0,-183.16666666666666,23,4
1148,1.0,-58,895,953,600.0,1,-200.80555555555554,23,4
1149,1.0,23,903,880,600.0,1,-223.55555555555551,23,4
1150,1.0,62,910,848,600.0,1,-202.9444444444444,24,5
1151,1.0,15,918,903,600.0,0,-195.94444444444443,24,5
1152,0.0,-100,912,1012,300.0,1,-137.3333333333333,24,5
1153,0.0,9,903,894,600.0,0,-207.94444444444443,24,5
1154,1.0,48,910,862,600.0,0,-295.11111111111114,25,6
1155,0.0,27,901,874,600.0,0,-110.41666666666664,26,0
1156,1.0,90,907,817,600.0,1,-301.86111111111103,26,0
1157,0.5,19,907,888,600.0,0,-216.83333333333334,27,1
1158,1.0,55,914,859,600.0,0,-246.63888888888889,28,2
1159,1.0,63,921,858,600.0,1,-234.88888888888889,28,2
1160,0.0,-22,913,935,600.0,1,-281.7222222222222,28,2
1161,0.5,-1,913,914,600.0,1,-276.44444444444446,1,3
1162,1.0,-1,921,922,600.0,1,-331.13888888888886,1,3
1163,1.0,1,929,928,600.0,0,-270.13888888888886,1,3
1164,1.0,3,937,934,600.0,1,-172.75,1,3
1165,0.0,-25,929,954,600.0,0,-105.36111111111111,2,4
1166,1.0,36,937,901,600.0,0,-298.0,2,4
1167,1.0,8,945,937,600.0,0,-45.44444444444443,2,4
1168,1.0,63,952,889,600.0,1,-139.11111111111111,2,4
1169,1.0,10,960,950,600.0,1,-263.49999999999994,2,4
1170,0.0,-8,952,960,600.0,0,-174.16666666666663,2,4
1171,1.0,59,959,900,600.0,1,-64.16666666666666,3,5
1172,0.0,-40,952,992,600.0,1,-143.69444444444443,3,5
1173,0.0,-33,944,977,600.0,1,-244.16666666666666,4,6
1174,1.0,28,952,924,600.0,0,-75.38888888888889,5,0
1175,0.0,-31,944,975,600.0,0,-278.25,5,0
1176,0.0,-54,937,991,600.0,0,-278.3888888888889,6,1
1177,1.0,26,945,919,600.0,1,-136.30555555555554,6,1
1178,1.0,27,953,926,600.0,0,-179.83333333333331,6,1
1179,0.0,-42,946,988,600.0,1,-315.3888888888889,6,1
1180,0.0,-16,938,954,600.0,0,-111.69444444444443,6,1
1181,1.0,210,944,734,600.0,0,-69.25,7,2
1182,1.0,5,952,947,600.0,1,-212.83333333333334,7,2
1183,0.0,-31,944,975,600.0,0,-126.49999999999999,7,2
1184,0.5,22,943,921,600.0,1,-254.0,8,3
1185,1.0,83,949,866,600.0,1,-297.77777777777777,8,3
1186,0.0,2,941,939,600.0,0,-331.5833333333333,9,4
1187,1.0,-3,949,952,600.0,0,-176.27777777777777,10,5
1188,0.0,-8,941,949,600.0,1,-279.52777777777777,10,5
1189,0.0,-39,934,973,600.0,1,-182.0,11,6
1190,1.0,110,940,830,600.0,1,-250.66666666666666,12,0
1191,0.0,8,931,923,600.0,0,-169.7777777777778,12,0
1192,1.0,10,939,929,600.0,1,-301.4722222222223,13,1
1193,0.0,-54,932,986,600.0,0,-56.33333333333332,13,1
1194,0.0,-68,925,993,600.0,1,-230.16666666666666,13,1
1195,1.0,-69,935,1004,600.0,0,-103.91666666666664,13,1
1196,0.5,35,934,899,600.0,0,-306.72222222222223,14,2
1197,0.5,44,933,889,600.0,1,-308.75,14,2
1198,0.0,-104,927,1031,600.0,0,-82.05555555555553,14,2
1199,0.0,-36,920,956,600.0,0,-127.16666666666666,15,3
1200,1.0,17,928,911,600.0,1,-258.0833333333333,16,4
1201,0.5,-3,928,931,600.0,1,-290.8055555555556,16,4
1202,1.0,16,936,920,600.0,1,-87.88888888888889,17,5
1203,0.0,-21,928,949,600.0,1,-225.2222222222222,17,5
1204,0.0,-10,920,930,600.0,0,-191.24999999999997,17,5
1205,1.0,-31,929,960,600.0,0,-83.3611111111111,17,5
1206,0.0,53,919,866,600.0,0,-28.666666666666632,17,5
1207,1.0,-3,927,930,600.0,1,-183.8611111111111,17,5
1208,0.0,-14,919,933,600.0,0,-163.08333333333334,18,6
1209,0.0,21,910,889,600.0,0,-154.08333333333334,18,6
1210,0.0,-13,902,915,300.0,1,-128.94444444444446,18,6
1211,1.0,0,910,910,300.0,0,-138.91666666666666,18,6
1212,1.0,86,916,830,300.0,1,-104.52777777777776,18,6
1213,1.0,13,924,911,600.0,1,-305.94444444444446,18,6
1214,0.0,-15,916,931,600.0,1,-115.16666666666666,19,0
1215,0.5,-25,917,942,600.0,0,-253.52777777777774,19,0
1216,0.0,-74,910,984,300.0,0,-143.36111111111111,20,1
1217,0.0,21,901,880,600.0,0,-331.36111111111114,21,2
1218,1.0,-17,910,927,600.0,1,-211.88888888888886,22,3
1219,0.0,-6,902,908,600.0,0,-274.05555555555554,22,3
1220,0.0,9,893,884,600.0,1,-197.5,22,3
1221,1.0,60,900,840,600.0,0,-92.72222222222223,23,4
1222,0.5,0,900,900,600.0,0,-306.1111111111111,23,4
1223,1.0,-6,909,915,600.0,1,-282.55555555555554,24,5
1224,0.0,2,901,899,600.0,1,-283.6944444444444,25,6
1225,0.0,-27,893,920,600.0,0,-159.83333333333331,25,6
1226,1.0,-4,902,906,600.0,1,-44.44444444444443,26,0
1227,1.0,-31,911,942,600.0,0,-31.63888888888887,26,0
1228,0.0,-33,903,936,600.0,0,-301.25,26,0
1229,0.0,4,894,890,600.0,1,-95.77777777777774,26,0
1230,1.0,-16,903,919,600.0,0,-293.41666666666663,26,0
1231,0.0,-10,895,905,600.0,0,-275.75,27,1
1232,0.0,18,886,868,600.0,0,-273.41666666666663,27,1
1233,1.0,27,894,867,600.0,1,-177.41666666666669,28,2
1234,1.0,-30,903,933,600.0,1,-318.9444444444444,28,2
1235,1.0,-14,912,926,600.0,1,-123.27777777777776,28,2
1236,1.0,36,920,884,600.0,0,-82.9722222222222,29,3
1237,0.0,-7,912,919,600.0,0,-86.6111111111111,29,3
1238,1.0,34,920,886,600.0,1,-192.13888888888889,29,3
1239,1.0,36,927,891,600.0,0,-272.19444444444446,30,4
1240,1.0,-3,935,938,600.0,1,-168.9722222222222,30,4
1241,1.0,5,943,938,600.0,0,-61.16666666666665,30,4
1242,1.0,55,950,895,600.0,1,-168.08333333333334,31,5
1243,1.0,37,958,921,600.0,1,-317.66666666666663,31,5
1244,0.0,-32,950,982,600.0,0,-301.47222222222223,1,6
1245,1.0,-5,959,964,600.0,1,-273.6666666666667,1,6
1246,1.0,1,967,966,600.0,1,-321.38888888888886,1,6
1247,1.0,20,975,955,600.0,0,-105.0833333333333,2,0
1248,0.0,-70,968,1038,600.0,1,-194.44444444444443,3,1
1249,0.0,-34,960,994,600.0,0,-133.75,3,1
1250,1.0,31,968,937,600.0,1,-131.16666666666666,3,1
1251,1.0,-1,976,977,300.0,0,-68.72222222222221,3,1
1252,0.0,18,967,949,600.0,0,-171.99999999999997,4,2
1253,0.0,-38,960,998,600.0,0,-188.11111111111111,5,3
1254,0.5,21,959,938,600.0,1,-255.3611111111111,5,3
1255,0.0,-60,952,1012,600.0,1,-121.83333333333333,6,4
1256,0.0,-40,945,985,600.0,0,-88.05555555555556,10,1
1257,1.0,40,952,912,600.0,0,-62.3611111111111,10,1
1258,0.0,-31,944,975,600.0,1,-229.5,10,1
1259,0.0,-30,936,966,600.0,1,-39.138888888888864,10,1
1260,0.0,-26,928,954,600.0,1,-124.63888888888887,10,1
1261,0.5,-21,929,950,600.0,1,-208.16666666666666,10,1
1262,0.5,17,929,912,600.0,0,-228.30555555555557,10,1
1263,1.0,-23,938,961,600.0,0,-153.55555555555551,11,2
1264,0.0,27,929,902,600.0,0,-149.7222222222222,11,2
1265,0.0,-18,921,939,600.0,1,-281.63888888888886,12,3
1266,1.0,13,929,916,600.0,0,-301.27777777777777,13,4
1267,0.0,20,920,900,600.0,1,-304.52777777777777,13,4
1268,0.0,47,911,864,600.0,0,-167.13888888888889,14,5
1269,0.0,-60,904,964,600.0,1,-302.77777777777777,15,6
1270,1.0,-25,913,938,600.0,0,-171.52777777777777,15,6
1271,1.0,50,920,870,600.0,0,-226.02777777777774,15,6
1272,0.0,-63,913,976,600.0,1,-329.69444444444446,15,6
1273,0.0,-27,905,932,300.0,0,-128.27777777777777,15,6
1274,0.0,-54,898,952,300.0,1,-68.33333333333331,15,6
1275,1.0,-3,906,909,300.0,0,-124.9722222222222,15,6
1276,0.0,27,897,870,300.0,1,-106.24999999999999,15,6
1277,0.0,-97,891,988,600.0,0,-267.5,15,6
1278,1.0,6,899,893,600.0,1,-113.08333333333331,16,0
1279,1.0,92,905,813,600.0,0,-137.02777777777777,16,0
1280,1.0,-17,914,931,600.0,1,-1.694444444444444,16,0
1281,0.0,-5,906,911,600.0,0,-144.86111111111111,16,0
1282,1.0,95,912,817,600.0,1,-327.3611111111111,16,0
1283,1.0,30,920,890,600.0,0,-99.08333333333331,16,0
1284,1.0,73,927,854,600.0,0,-124.74999999999999,17,1
1285,1.0,-25,936,961,600.0,0,-121.66666666666664,17,1
1286,1.0,-32,945,977,600.0,1,-162.69444444444446,17,1
1287,1.0,-12,954,966,300.0,1,-127.0,18,2
1288,0.0,44,945,901,300.0,1,-138.16666666666669,18,2
1289,1.0,31,953,922,600.0,0,-220.25,18,2
1290,1.0,11,961,950,600.0,1,-44.99999999999999,19,3
1291,1.0,54,968,914,600.0,0,-215.49999999999997,19,3
1292,0.0,17,959,942,300.0,0,-86.27777777777777,19,3
1293,1.0,39,966,927,600.0,1,-129.61111111111111,19,3
1294,0.0,-41,959,1000,600.0,0,-244.30555555555551,19,3
1295,1.0,33,967,934,600.0,0,-33.1111111111111,19,3
1296,1.0,56,974,918,300.0,0,-109.9722222222222,20,4
1297,0.0,-67,967,1034,300.0,1,-95.55555555555554,20,4
1298,0.0,-98,961,1059,600.0,1,-322.41666666666663,20,4
1299,1.0,132,968,836,600.0,1,-197.91666666666663,20,4
1300,0.0,-56,961,1017,600.0,1,-97.77777777777776,22,6
1301,1.0,-28,970,998,600.0,0,-49.75,22,6
1302,1.0,45,977,932,300.0,1,-117.9722222222222,22,6
1303,0.0,5,968,963,600.0,1,-222.25,22,6
1304,0.0,21,959,938,600.0,0,-152.13888888888889,22,6
1305,1.0,26,967,941,600.0,1,-91.2222222222222,23,0
1306,0.0,-38,960,998,600.0,0,-218.41666666666666,23,0
1307,0.5,31,959,928,600.0,0,-297.7222222222223,23,0
1308,1.0,59,966,907,300.0,1,-92.02777777777777,23,0
1309,0.0,-86,960,1046,300.0,0,-78.58333333333331,23,0
1310,1.0,35,968,933,600.0,1,-153.55555555555554,23,0
1311,0.5,33,967,934,600.0,0,-159.27777777777777,23,0
1312,1.0,58,974,916,600.0,1,-145.83333333333334,24,1
1313,1.0,2,982,980,300.0,1,-102.16666666666666,24,1
1314,0.0,-14,974,988,300.0,0,-60.13888888888888,24,1
1315,1.0,2,982,980,300.0,1,-14.22222222222221,24,1
1316,0.0,41,973,932,600.0,1,-194.19444444444446,24,1
1317,0.0,-27,965,992,300.0,0,-166.44444444444446,24,1
1318,0.0,-2,957,959,300.0,1,-113.08333333333333,24,1
1319,0.0,-36,950,986,600.0,0,-152.75,24,1
1320,0.0,9,941,932,600.0,0,-208.36111111111106,24,1
