date,result,game_time,end_time,num_moves,color,won_by,weekday,day,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,start_time,opp_num_moves,avg_time,opp_avg_time,max_move,opp_max_move,post_elo,opp_post_elo,elo_delta,elo,opp_elo,diff,day_game_num
2017-06-24,0.0,600.0,10.0,39.0,1,8,5,24,0,10,-1,1,268.7,371.8,10.0,39.0,6.889743589743589,9.533333333333333,41.099999999999966,34.0,755,726,-9.0,764.0,735.0,29,1
2017-06-24,0.0,600.0,11.0,47.0,1,7,5,24,6,7,1,1,321.1,329.3,10.0,47.0,6.8319148936170215,7.006382978723405,32.69999999999999,27.099999999999966,749,861,-6.0,755.0,867.0,-112,2
2017-06-25,0.0,600.0,15.0,6.0,1,5,6,25,0,0,-1,-1,28.100000000000023,37.39999999999998,15.0,6.0,4.683333333333337,6.23333333333333,9.699999999999932,15.300000000000068,741,751,-8.0,749.0,759.0,-10,1
2017-06-26,1.0,600.0,21.0,9.0,0,5,0,26,0,0,-1,-1,126.5,54.10000000000002,21.0,10.0,14.055555555555555,5.410000000000002,51.200000000000045,9.799999999999955,749,714,8.0,741.0,706.0,35,1
2017-06-26,1.0,600.0,21.0,28.0,0,7,0,26,0,0,-1,-1,190.10000000000002,246.60000000000002,21.0,28.0,6.7892857142857155,8.807142857142859,21.399999999999977,27.399999999999977,757,725,8.0,749.0,717.0,32,2
2017-06-27,1.0,600.0,9.0,35.0,0,8,1,27,0,12,-1,1,396.4,342.0,8.0,35.0,11.325714285714286,9.771428571428572,48.60000000000002,37.0,764,705,7.0,757.0,698.0,59,1
2017-06-28,1.0,600.0,9.0,39.0,1,7,2,28,0,10,-1,1,376.2,270.6,9.0,39.0,9.646153846153846,6.938461538461539,29.5,40.60000000000002,772,771,8.0,764.0,763.0,1,1
2017-07-03,1.0,600.0,15.0,25.0,0,7,0,3,17,17,0,0,280.8,314.1,15.0,25.0,11.232000000000001,12.564,52.5,49.900000000000034,782,842,10.0,772.0,832.0,-60,1
2017-07-03,0.0,600.0,16.0,15.0,1,8,0,3,0,4,-1,1,181.2,145.39999999999998,16.0,15.0,12.08,9.693333333333332,25.69999999999999,29.19999999999999,776,859,-6.0,782.0,865.0,-83,2
2017-07-03,1.0,600.0,17.0,49.0,0,5,0,3,13,14,0,1,402.6,452.4,17.0,50.0,8.216326530612246,9.048,65.30000000000001,33.19999999999999,783,730,7.0,776.0,723.0,53,3
2017-07-03,1.0,600.0,20.0,24.0,0,7,0,3,14,8,0,1,168.10000000000002,182.10000000000002,20.0,25.0,7.004166666666667,7.284000000000001,22.0,19.100000000000023,792,816,9.0,783.0,807.0,-24,4
2017-07-03,1.0,600.0,21.0,36.0,1,8,0,3,13,10,1,1,301.3,299.9,21.0,35.0,8.369444444444445,8.568571428571428,35.69999999999999,37.80000000000001,801,820,9.0,792.0,811.0,-19,5
2017-07-04,1.0,600.0,10.0,32.0,1,8,1,4,9,16,1,1,298.0,394.2,9.0,32.0,9.3125,12.31875,26.299999999999955,30.399999999999977,809,787,8.0,801.0,779.0,22,1
2017-07-04,0.0,600.0,11.0,11.0,1,7,1,4,0,0,-1,-1,95.30000000000001,40.10000000000002,10.0,11.0,8.663636363636364,3.6454545454545477,20.5,11.900000000000091,802,861,-7.0,809.0,868.0,-59,2
2017-07-04,1.0,600.0,11.0,37.0,0,5,1,4,15,22,1,1,352.6,448.1,11.0,37.0,9.52972972972973,12.110810810810811,43.39999999999998,68.69999999999999,809,760,7.0,802.0,753.0,49,3
2017-07-04,1.0,600.0,11.0,38.0,0,7,1,4,0,10,-1,1,496.5,273.6,11.0,39.0,13.06578947368421,7.015384615384616,86.5,46.10000000000002,816,777,7.0,809.0,770.0,39,4
2017-07-04,1.0,600.0,13.0,14.0,1,7,1,4,8,0,0,-1,83.89999999999998,94.89999999999998,13.0,13.0,5.992857142857141,7.299999999999998,17.200000000000045,55.90000000000009,824,787,8.0,816.0,779.0,37,5
2017-07-04,1.0,600.0,14.0,42.0,1,7,1,4,13,0,0,-1,307.0,204.2,14.0,41.0,7.309523809523809,4.980487804878049,43.60000000000002,26.19999999999999,834,885,10.0,824.0,875.0,-51,6
2017-07-04,0.0,600.0,15.0,44.0,0,7,1,4,9,19,1,1,310.6,309.2,14.0,45.0,7.0590909090909095,6.8711111111111105,23.5,47.39999999999998,826,849,-8.0,834.0,857.0,-23,7
2017-07-04,0.0,600.0,17.0,5.0,0,7,1,4,0,0,-1,-1,29.700000000000045,16.0,17.0,6.0,5.940000000000009,2.6666666666666665,13.399999999999977,7.0,818,839,-8.0,826.0,847.0,-21,8
2017-07-04,1.0,600.0,18.0,12.0,0,7,1,4,0,7,-1,1,34.39999999999998,67.89999999999998,18.0,12.0,2.866666666666665,5.658333333333331,11.299999999999955,19.90000000000009,824,721,6.0,818.0,715.0,103,9
2017-07-04,0.0,600.0,18.0,30.0,1,8,1,4,13,13,0,1,233.10000000000002,190.3,18.0,30.0,7.7700000000000005,6.343333333333334,43.19999999999999,20.799999999999955,817,862,-7.0,824.0,869.0,-45,10
2017-07-04,1.0,600.0,19.0,35.0,0,5,1,4,9,13,1,1,275.7,351.0,18.0,35.0,7.877142857142857,10.028571428571428,24.399999999999977,35.799999999999955,826,844,9.0,817.0,835.0,-18,11
2017-07-04,0.0,600.0,20.0,46.0,1,8,1,4,10,10,1,1,356.3,599.5,20.0,45.0,7.745652173913044,13.322222222222223,36.89999999999998,75.80000000000001,820,913,-6.0,826.0,919.0,-93,12
2017-07-04,0.5,600.0,22.0,39.0,1,4,1,4,0,17,-1,0,321.4,193.60000000000002,22.0,39.0,8.24102564102564,4.964102564102565,45.69999999999999,18.30000000000001,820,824,0.0,820.0,824.0,-4,13
2017-07-05,0.0,600.0,11.0,17.0,1,8,2,5,5,16,1,1,583.7,372.6,11.0,17.0,34.33529411764706,21.91764705882353,300.4,300.8,814,903,-6.0,820.0,909.0,-89,1
2017-07-05,1.0,300.0,14.0,17.0,0,6,2,5,6,13,1,1,91.0,300.0,14.0,17.0,5.352941176470588,17.647058823529413,12.200000000000017,12.699999999999989,819,677,5.0,814.0,672.0,142,2
2017-07-05,1.0,300.0,16.0,31.0,1,7,2,5,8,13,1,0,124.9,160.2,16.0,30.0,4.029032258064516,5.34,11.5,20.5,827,800,8.0,819.0,792.0,27,3
2017-07-05,0.0,300.0,18.0,47.0,0,8,2,5,0,19,-1,1,209.1,193.1,18.0,47.0,4.448936170212765,4.108510638297872,22.5,32.69999999999999,819,819,-8.0,827.0,827.0,0,4
2017-07-05,0.0,300.0,18.0,7.0,1,8,2,5,0,0,-1,-1,24.80000000000001,43.39999999999998,18.0,7.0,3.5428571428571445,6.199999999999997,9.5,30.0,809,756,-10.0,819.0,766.0,53,5
2017-07-05,1.0,300.0,18.0,33.0,0,7,2,5,15,10,1,1,181.7,217.6,18.0,34.0,5.506060606060606,6.3999999999999995,25.599999999999994,21.299999999999983,817,783,8.0,809.0,775.0,34,6
2017-07-05,0.0,300.0,19.0,26.0,0,7,2,5,6,7,1,1,241.8,231.5,19.0,26.0,9.3,8.903846153846153,21.5,29.80000000000001,808,772,-9.0,817.0,781.0,36,7
2017-07-05,1.0,300.0,23.0,51.0,0,6,2,5,0,0,-1,-1,299.5,300.0,22.0,51.0,5.872549019607843,5.882352941176471,43.69999999999999,23.200000000000017,816,797,8.0,808.0,789.0,19,8
2017-07-06,0.0,300.0,9.0,24.0,1,6,3,6,9,10,0,1,300.0,95.4,9.0,24.0,12.5,3.975,19.5,12.400000000000006,808,843,-8.0,816.0,851.0,-35,1
2017-07-06,0.0,300.0,11.0,20.0,1,8,3,6,0,0,-1,-1,0.0,0.0,11.0,19.0,0.0,0.0,131.2,82.60000000000002,802,895,-6.0,808.0,901.0,-93,2
2017-07-06,1.0,600.0,22.0,54.0,1,7,3,6,16,10,1,1,258.6,402.2,22.0,53.0,4.78888888888889,7.588679245283019,35.900000000000034,46.5,809,742,7.0,802.0,735.0,67,3
2017-07-07,1.0,600.0,8.0,28.0,1,7,4,7,17,11,0,1,276.7,257.1,8.0,28.0,9.882142857142856,9.182142857142859,36.5,43.700000000000045,814,684,5.0,809.0,679.0,130,1
2017-07-07,1.0,600.0,10.0,23.0,0,8,4,7,19,11,1,1,582.0,487.3,9.0,24.0,25.304347826086957,20.304166666666667,300.4,300.0,823,827,9.0,814.0,818.0,-4,2
2017-07-07,1.0,300.0,11.0,45.0,1,6,4,7,0,0,-1,-1,187.2,300.0,11.0,44.0,4.16,6.818181818181818,33.400000000000006,33.599999999999994,832,841,9.0,823.0,832.0,-9,3
2017-07-07,0.0,300.0,14.0,50.0,0,6,4,7,8,8,1,1,300.0,76.80000000000001,14.0,51.0,6.0,1.5058823529411767,52.200000000000045,37.89999999999998,824,853,-8.0,832.0,861.0,-29,4
2017-07-07,0.0,600.0,17.0,37.0,0,7,4,7,11,0,1,-1,403.6,371.8,17.0,37.0,10.90810810810811,10.04864864864865,42.10000000000002,37.80000000000001,815,811,-9.0,824.0,820.0,4,5
2017-07-08,1.0,600.0,11.0,19.0,0,8,5,8,9,10,1,1,549.5,221.0,10.0,19.0,28.92105263157895,11.631578947368421,84.10000000000002,38.10000000000002,821,740,6.0,815.0,734.0,81,1
2017-07-08,1.0,600.0,16.0,36.0,1,7,5,8,10,10,1,1,511.9,321.4,16.0,36.0,14.219444444444443,8.927777777777777,41.80000000000001,39.19999999999999,828,768,7.0,821.0,761.0,60,2
2017-07-08,1.0,600.0,23.0,22.0,0,7,5,8,0,10,-1,1,370.9,184.0,23.0,23.0,16.85909090909091,8.0,36.80000000000001,28.399999999999977,837,882,9.0,828.0,873.0,-45,3
2017-07-09,1.0,600.0,8.0,13.0,1,6,6,9,0,0,-1,-1,74.79999999999995,600.0,8.0,12.0,5.75384615384615,50.0,35.69999999999993,29.299999999999955,846,878,9.0,837.0,869.0,-32,1
2017-07-09,1.0,600.0,10.0,49.0,1,5,6,9,0,20,-1,1,415.3,400.0,9.0,48.0,8.475510204081633,8.333333333333334,50.700000000000045,63.799999999999955,853,799,7.0,846.0,792.0,54,2
2017-07-09,0.0,600.0,11.0,40.0,0,7,6,9,8,12,1,0,222.7,195.10000000000002,11.0,40.0,5.5675,4.8775,29.700000000000045,21.5,846,887,-7.0,853.0,894.0,-41,3
2017-07-09,0.0,600.0,19.0,27.0,1,7,6,9,10,13,1,0,281.7,423.2,18.0,27.0,10.433333333333334,15.674074074074074,34.89999999999998,37.5,837,826,-9.0,846.0,835.0,11,4
2017-07-09,1.0,600.0,22.0,32.0,1,7,6,9,12,25,1,0,471.1,579.5,22.0,31.0,14.721875,18.693548387096776,92.10000000000002,115.59999999999997,843,758,6.0,837.0,752.0,85,5
2017-07-10,1.0,600.0,15.0,39.0,1,6,0,10,8,9,1,1,477.3,600.0,15.0,39.0,12.23846153846154,15.384615384615385,51.400000000000034,54.80000000000001,850,800,7.0,843.0,793.0,50,1
2017-07-10,1.0,600.0,16.0,19.0,0,7,0,10,8,0,1,-1,153.10000000000002,143.89999999999998,16.0,19.0,8.057894736842107,7.573684210526315,25.0,27.69999999999999,858,854,8.0,850.0,846.0,4,2
2017-07-10,1.0,600.0,16.0,21.0,0,7,0,10,0,0,-1,-1,289.2,437.2,16.0,21.0,13.77142857142857,20.81904761904762,56.099999999999966,104.39999999999998,866,854,8.0,858.0,846.0,12,3
2017-07-10,1.0,600.0,18.0,47.0,0,5,0,10,17,9,0,1,597.2,500.5,18.0,48.0,12.706382978723406,10.427083333333334,68.19999999999999,54.299999999999955,874,872,8.0,866.0,864.0,2,4
2017-07-10,1.0,600.0,23.0,36.0,1,6,0,10,10,13,1,1,464.8,600.0,22.0,35.0,12.911111111111111,17.142857142857142,34.19999999999999,75.20000000000005,881,841,7.0,874.0,834.0,40,5
2017-07-11,0.0,600.0,8.0,54.0,0,8,1,11,9,20,1,1,540.7,598.6,7.0,54.0,10.012962962962964,11.085185185185185,42.69999999999999,41.799999999999955,873,880,-8.0,881.0,888.0,-7,1
2017-07-11,1.0,600.0,9.0,40.0,0,6,1,11,17,17,1,1,270.6,600.0,9.0,41.0,6.765000000000001,14.634146341463415,27.299999999999955,65.0,881,878,8.0,873.0,870.0,3,2
2017-07-11,1.0,600.0,10.0,24.0,1,8,1,11,13,12,1,1,206.89999999999998,139.2,10.0,24.0,8.620833333333332,5.8,39.60000000000002,13.100000000000023,889,862,8.0,881.0,854.0,27,3
2017-07-11,0.0,600.0,13.0,61.0,1,7,1,11,22,0,1,-1,305.2,369.9,13.0,60.0,5.00327868852459,6.165,29.80000000000001,67.89999999999998,882,961,-7.0,889.0,968.0,-79,4
2017-07-11,1.0,600.0,15.0,83.0,1,8,1,11,12,6,1,1,593.8,599.6,15.0,82.0,7.154216867469879,7.31219512195122,58.19999999999999,38.30000000000001,890,868,8.0,882.0,860.0,22,5
2017-07-11,1.0,600.0,16.0,5.0,1,6,1,11,0,0,-1,-1,29.5,600.0,16.0,5.0,5.9,120.0,19.700000000000045,2.8999999999999773,897,832,7.0,890.0,825.0,65,6
2017-07-11,1.0,600.0,19.0,31.0,0,7,1,11,13,18,1,1,193.7,192.7,18.0,32.0,6.248387096774193,6.021875,25.900000000000034,20.899999999999977,904,851,7.0,897.0,844.0,53,7
2017-07-11,0.0,600.0,19.0,48.0,0,7,1,11,11,19,1,0,455.5,403.7,18.0,48.0,9.489583333333334,8.410416666666666,99.69999999999999,68.69999999999999,896,928,-8.0,904.0,936.0,-32,8
2017-07-11,1.0,600.0,21.0,34.0,0,7,1,11,19,14,0,1,294.5,346.9,21.0,35.0,8.661764705882353,9.911428571428571,29.899999999999977,32.89999999999998,903,839,7.0,896.0,832.0,64,9
2017-07-12,1.0,600.0,8.0,48.0,1,8,2,12,0,10,-1,1,352.9,571.5,8.0,47.0,7.352083333333333,12.159574468085106,21.69999999999999,54.400000000000034,911,875,8.0,903.0,867.0,36,1
2017-07-12,0.0,600.0,10.0,44.0,0,8,2,12,12,22,0,1,308.2,316.9,9.0,44.0,7.004545454545454,7.202272727272727,33.5,23.80000000000001,903,906,-8.0,911.0,914.0,-3,2
2017-07-12,1.0,600.0,10.0,41.0,0,5,2,12,14,0,0,-1,350.2,377.6,10.0,41.0,8.541463414634146,9.209756097560977,44.700000000000045,66.69999999999999,910,868,7.0,903.0,861.0,42,3
2017-07-12,0.0,600.0,14.0,32.0,1,7,2,12,10,10,1,1,438.6,314.5,14.0,32.0,13.70625,9.828125,40.69999999999999,28.400000000000034,902,914,-8.0,910.0,922.0,-12,4
2017-07-12,1.0,600.0,15.0,58.0,0,7,2,12,11,0,1,-1,272.7,460.5,15.0,59.0,4.701724137931034,7.805084745762712,32.39999999999998,31.700000000000045,910,907,8.0,902.0,899.0,3,5
2017-07-12,1.0,600.0,17.0,39.0,1,7,2,12,15,15,1,0,301.1,225.39999999999998,17.0,38.0,7.7205128205128215,5.93157894736842,43.299999999999955,14.5,918,904,8.0,910.0,896.0,14,6
2017-07-12,1.0,600.0,18.0,53.0,1,7,2,12,9,9,1,0,573.0,577.2,18.0,52.0,10.81132075471698,11.100000000000001,42.299999999999955,84.39999999999998,925,882,7.0,918.0,875.0,43,7
2017-07-12,1.0,600.0,22.0,58.0,1,7,2,12,7,11,1,1,334.1,361.5,22.0,58.0,5.7603448275862075,6.232758620689655,28.199999999999932,24.5,933,909,8.0,925.0,901.0,24,8
2017-07-13,1.0,600.0,10.0,31.0,0,8,3,13,11,13,0,0,284.4,259.9,9.0,32.0,9.174193548387096,8.121875,27.100000000000023,50.700000000000045,941,935,8.0,933.0,927.0,6,1
2017-07-13,1.0,600.0,10.0,75.0,1,8,3,13,0,0,-1,-1,599.4,598.7,10.0,75.0,7.992,7.982666666666668,28.799999999999955,66.0,948,906,7.0,941.0,899.0,42,2
2017-07-13,0.5,600.0,18.0,42.0,0,4,3,13,8,22,1,0,435.9,286.8,18.0,43.0,10.378571428571428,6.669767441860466,30.600000000000023,28.0,947,894,-1.0,948.0,895.0,53,3
2017-07-13,0.0,600.0,21.0,17.0,0,8,3,13,16,14,1,1,101.30000000000001,72.0,21.0,18.0,5.958823529411766,4.0,17.0,14.700000000000045,938,930,-9.0,947.0,939.0,8,4
2017-07-14,1.0,600.0,9.0,28.0,1,7,4,14,0,17,-1,1,189.2,168.7,9.0,28.0,6.757142857142857,6.0249999999999995,38.90000000000009,45.39999999999998,946,911,8.0,938.0,903.0,35,1
2017-07-14,1.0,600.0,13.0,48.0,0,7,4,14,0,18,-1,1,256.5,152.2,13.0,49.0,5.34375,3.1061224489795918,27.099999999999966,12.299999999999955,953,900,7.0,946.0,893.0,53,2
2017-07-14,0.0,600.0,13.0,24.0,0,7,4,14,10,11,1,1,146.8,231.5,13.0,24.0,6.116666666666667,9.645833333333334,24.800000000000068,39.599999999999966,946,983,-7.0,953.0,990.0,-37,3
2017-07-14,0.0,600.0,15.0,34.0,1,8,4,14,0,0,-1,-1,493.9,463.3,14.0,33.0,14.526470588235293,14.039393939393939,300.0,300.0,938,965,-8.0,946.0,973.0,-27,4
2017-07-14,1.0,300.0,20.0,46.0,1,6,4,14,13,14,1,1,212.7,300.0,20.0,45.0,4.623913043478261,6.666666666666667,29.399999999999977,46.099999999999994,944,865,6.0,938.0,859.0,79,5
2017-07-15,0.0,300.0,10.0,35.0,0,6,5,15,15,11,1,1,300.0,0.0,10.0,36.0,8.571428571428571,0.0,62.299999999999955,153.89999999999998,934,884,-10.0,944.0,894.0,50,1
2017-07-15,0.0,600.0,10.0,42.0,0,7,5,15,0,0,-1,-1,441.4,427.8,10.0,43.0,10.50952380952381,9.948837209302326,63.30000000000001,38.10000000000002,925,898,-9.0,934.0,907.0,27,2
2017-07-15,1.0,600.0,11.0,35.0,1,8,5,15,8,6,1,1,355.7,299.5,11.0,35.0,10.162857142857142,8.557142857142857,60.10000000000002,40.10000000000002,933,910,8.0,925.0,902.0,23,3
2017-07-15,0.0,600.0,13.0,36.0,1,8,5,15,16,21,1,1,516.4,348.7,12.0,36.0,14.344444444444443,9.68611111111111,72.20000000000005,28.5,926,1004,-7.0,933.0,1011.0,-78,4
2017-07-15,0.0,600.0,17.0,61.0,1,7,5,15,14,0,0,-1,430.9,386.2,17.0,61.0,7.063934426229507,6.331147540983606,20.600000000000023,65.19999999999999,918,918,-8.0,926.0,926.0,0,5
2017-07-16,1.0,600.0,0.0,27.0,0,7,6,16,0,12,-1,1,206.0,354.5,23.0,27.0,7.62962962962963,13.12962962962963,17.5,43.80000000000001,925,869,7.0,918.0,862.0,56,1
2017-07-16,0.0,600.0,8.0,27.0,1,8,6,16,0,22,-1,0,298.6,337.9,8.0,27.0,11.05925925925926,12.514814814814814,34.30000000000001,50.30000000000001,917,949,-8.0,925.0,957.0,-32,2
2017-07-16,1.0,600.0,19.0,61.0,0,8,6,16,8,9,1,0,599.6,590.1,18.0,62.0,9.829508196721312,9.51774193548387,37.599999999999966,45.5,926,939,9.0,917.0,930.0,-13,3
2017-07-16,0.0,600.0,20.0,65.0,0,6,6,16,0,0,-1,-1,600.0,519.7,20.0,66.0,9.23076923076923,7.874242424242425,35.0,110.39999999999998,916,859,-10.0,926.0,869.0,57,4
2017-07-17,0.0,600.0,8.0,67.0,0,8,0,17,16,12,0,0,597.3,599.8,8.0,67.0,8.914925373134327,8.952238805970149,300.0,300.0,908,915,-8.0,916.0,923.0,-7,1
2017-07-17,0.5,300.0,9.0,8.0,1,4,0,17,0,0,-1,-1,19.19999999999999,32.30000000000001,9.0,8.0,2.3999999999999986,4.037500000000001,8.099999999999966,13.100000000000023,908,901,0.0,908.0,901.0,7,2
2017-07-17,1.0,300.0,15.0,38.0,0,7,0,17,19,0,0,-1,254.8,296.3,15.0,38.0,6.705263157894737,7.7973684210526315,17.30000000000001,26.299999999999983,915,876,7.0,908.0,869.0,39,3
2017-07-17,1.0,300.0,15.0,57.0,0,6,0,17,11,0,1,-1,298.0,300.0,15.0,57.0,5.228070175438597,5.2631578947368425,16.19999999999999,22.099999999999994,922,845,7.0,915.0,838.0,77,4
2017-07-17,0.0,300.0,17.0,61.0,1,8,0,17,17,14,1,1,294.8,173.5,17.0,61.0,4.832786885245902,2.8442622950819674,78.0,37.89999999999998,914,930,-8.0,922.0,938.0,-16,5
2017-07-17,0.0,600.0,18.0,30.0,1,6,0,17,10,9,1,1,600.0,591.3,18.0,29.0,20.0,20.389655172413793,57.80000000000001,142.3,907,958,-7.0,914.0,965.0,-51,6
2017-07-17,1.0,600.0,19.0,59.0,1,6,0,17,0,0,-1,-1,589.7,600.0,19.0,59.0,9.99491525423729,10.169491525423728,54.89999999999998,50.5,914,860,7.0,907.0,853.0,54,7
2017-07-18,0.0,600.0,8.0,42.0,1,6,1,18,16,11,1,1,600.0,460.4,8.0,42.0,14.285714285714286,10.961904761904762,300.0,300.1,906,936,-8.0,914.0,944.0,-30,1
2017-07-18,0.0,300.0,9.0,46.0,1,7,1,18,0,10,-1,1,241.5,296.0,9.0,45.0,5.25,6.5777777777777775,44.30000000000001,48.69999999999999,899,959,-7.0,906.0,966.0,-60,2
2017-07-18,0.0,600.0,12.0,57.0,0,6,1,18,8,19,1,0,600.0,496.9,12.0,57.0,10.526315789473685,8.717543859649123,45.200000000000045,37.39999999999998,892,939,-7.0,899.0,946.0,-47,3
2017-07-18,1.0,600.0,14.0,68.0,0,7,1,18,10,10,1,1,490.0,460.3,14.0,69.0,7.205882352941177,6.671014492753623,44.30000000000001,30.900000000000034,900,887,8.0,892.0,879.0,13,4
2017-07-18,0.0,600.0,18.0,14.0,0,8,1,18,13,0,0,-1,83.79999999999995,96.60000000000002,18.0,14.0,5.985714285714282,6.900000000000001,15.200000000000045,35.5,894,1004,-6.0,900.0,1010.0,-110,5
2017-07-19,0.0,600.0,8.0,31.0,1,8,2,19,0,0,-1,-1,231.5,352.9,8.0,30.0,7.467741935483871,11.763333333333332,23.100000000000023,65.80000000000001,886,905,-8.0,894.0,913.0,-19,1
2017-07-19,0.0,600.0,8.0,13.0,0,7,2,19,0,0,-1,-1,96.89999999999998,137.0,8.0,14.0,7.453846153846152,9.785714285714286,26.699999999999932,34.099999999999966,878,906,-8.0,886.0,914.0,-28,2
2017-07-19,0.0,600.0,9.0,25.0,0,8,2,19,0,0,-1,-1,195.0,284.6,8.0,26.0,7.8,10.946153846153846,40.89999999999998,42.700000000000045,871,941,-7.0,878.0,948.0,-70,3
2017-07-19,0.0,600.0,18.0,57.0,0,8,2,19,11,13,1,0,368.6,568.4,17.0,58.0,6.466666666666667,9.799999999999999,29.700000000000045,56.60000000000002,864,906,-7.0,871.0,913.0,-42,4
2017-07-20,1.0,600.0,10.0,30.0,1,7,3,20,0,0,-1,-1,321.6,539.8,10.0,29.0,10.72,18.613793103448273,32.49999999999994,101.79999999999995,872,835,8.0,864.0,827.0,37,1
2017-07-20,1.0,600.0,14.0,41.0,1,6,3,20,8,6,1,1,429.3,600.0,13.0,40.0,10.470731707317073,15.0,45.89999999999998,62.19999999999999,881,888,9.0,872.0,879.0,-7,2
2017-07-20,1.0,600.0,18.0,46.0,1,7,3,20,16,0,1,-1,392.7,597.6,18.0,45.0,8.53695652173913,13.280000000000001,36.69999999999999,43.599999999999966,890,899,9.0,881.0,890.0,-9,3
2017-07-20,1.0,600.0,23.0,27.0,1,6,3,20,8,10,1,0,464.7,600.0,23.0,27.0,17.211111111111112,22.22222222222222,65.59999999999997,67.0,898,866,8.0,890.0,858.0,32,4
2017-07-20,0.0,600.0,23.0,13.0,1,8,3,20,9,0,1,-1,50.200000000000045,71.0,23.0,12.0,3.861538461538465,5.916666666666667,13.5,14.200000000000045,891,962,-7.0,898.0,969.0,-71,5
2017-07-21,0.0,600.0,14.0,50.0,0,5,4,21,0,14,-1,1,272.1,491.4,14.0,50.0,5.442,9.828,20.400000000000034,60.400000000000034,881,809,-10.0,891.0,819.0,72,1
2017-07-21,0.0,600.0,17.0,26.0,1,7,4,21,9,14,1,1,260.0,159.60000000000002,17.0,25.0,10.0,6.384000000000001,57.80000000000001,23.700000000000045,873,897,-8.0,881.0,905.0,-24,2
2017-07-21,1.0,600.0,19.0,47.0,0,7,4,21,14,0,1,-1,475.4,579.2,18.0,48.0,10.114893617021275,12.066666666666668,31.69999999999999,58.80000000000001,879,773,6.0,873.0,767.0,106,3
2017-07-22,1.0,600.0,10.0,25.0,0,7,5,22,0,11,-1,1,332.7,169.3,9.0,26.0,13.308,6.511538461538462,86.80000000000001,27.200000000000045,887,886,8.0,879.0,878.0,1,1
2017-07-22,0.0,600.0,23.0,45.0,0,8,5,22,11,14,1,1,236.2,281.1,23.0,46.0,5.248888888888889,6.110869565217392,26.0,26.799999999999955,881,992,-6.0,887.0,998.0,-111,2
2017-07-23,1.0,600.0,16.0,66.0,1,5,6,23,0,0,-1,-1,585.7,555.6,16.0,66.0,8.874242424242425,8.418181818181818,38.80000000000007,40.89999999999998,891,952,10.0,881.0,942.0,-61,1
2017-07-23,0.5,600.0,17.0,68.0,1,4,6,23,13,11,1,1,320.4,503.5,17.0,68.0,4.711764705882352,7.404411764705882,20.900000000000034,30.199999999999932,892,936,1.0,891.0,935.0,-44,2
2017-07-23,0.5,600.0,18.0,24.0,0,4,6,23,0,8,-1,1,236.60000000000002,131.89999999999998,18.0,25.0,9.858333333333334,5.275999999999999,35.799999999999955,16.0,890,820,-2.0,892.0,822.0,70,3
2017-07-23,0.0,600.0,21.0,75.0,0,8,6,23,13,0,1,-1,541.1,541.8,20.0,76.0,7.214666666666667,7.128947368421052,43.69999999999999,39.50000000000006,883,922,-7.0,890.0,929.0,-39,4
2017-07-23,0.5,600.0,21.0,31.0,1,2,6,23,0,0,-1,-1,353.9,255.0,21.0,31.0,11.416129032258064,8.225806451612904,79.89999999999998,48.200000000000045,884,904,1.0,883.0,903.0,-20,5
2017-07-23,0.0,600.0,21.0,32.0,1,8,6,23,0,0,-1,-1,435.7,544.2,21.0,32.0,13.615625,17.00625,63.39999999999998,81.90000000000003,877,917,-7.0,884.0,924.0,-40,6
2017-07-23,0.0,600.0,23.0,42.0,1,8,6,23,10,0,1,-1,597.0,589.1,23.0,42.0,14.214285714285714,14.026190476190477,81.0,89.70000000000005,869,891,-8.0,877.0,899.0,-22,7
2017-07-24,0.0,600.0,16.0,30.0,1,6,0,24,7,11,0,1,600.0,456.3,16.0,30.0,20.0,15.21,47.80000000000001,65.20000000000005,861,896,-8.0,869.0,904.0,-35,1
2017-07-24,1.0,600.0,19.0,29.0,0,8,0,24,13,14,1,0,325.6,280.7,19.0,30.0,11.227586206896552,9.356666666666666,49.30000000000001,35.30000000000001,869,833,8.0,861.0,825.0,36,2
2017-07-24,0.0,600.0,19.0,26.0,0,8,0,24,10,9,0,1,356.1,281.5,19.0,26.0,13.696153846153846,10.826923076923077,43.0,38.80000000000001,861,897,-8.0,869.0,905.0,-36,3
2017-07-25,1.0,600.0,9.0,39.0,0,5,1,25,6,15,1,1,551.5,572.5,8.0,39.0,14.14102564102564,14.679487179487179,82.0,64.5,870,888,9.0,861.0,879.0,-18,1
2017-07-25,1.0,600.0,10.0,29.0,1,7,1,25,14,18,1,0,233.0,240.7,10.0,29.0,8.03448275862069,8.299999999999999,35.5,25.400000000000034,880,938,10.0,870.0,928.0,-58,2
2017-07-25,1.0,600.0,17.0,36.0,0,7,1,25,5,16,1,1,490.2,449.3,17.0,36.0,13.616666666666667,12.480555555555556,43.0,47.400000000000034,887,845,7.0,880.0,838.0,42,3
2017-07-25,0.0,600.0,17.0,69.0,1,7,1,25,7,0,1,-1,588.4,590.0,17.0,68.0,8.527536231884058,8.676470588235293,300.0,303.6,878,865,-9.0,887.0,874.0,13,4
