date,day,weekday,start_time,game_time,color,elo,opp_elo,diff,result,won_by,num_moves,castled,opp_castled,castled_on,opp_castled_on,time_used,opp_time_used,day_game_num
2018-04-18,18,2,17.0,300.0,1,954.0,910.0,44,0.0,6,27.0,1,0,9,18,300.0,20.100000000000023,2
2018-04-18,18,2,19.0,600.0,0,945.0,914.0,31,1.0,7,11.0,-1,1,0,6,109.0,53.0,3
2018-04-19,19,3,9.0,600.0,1,953.0,942.0,11,1.0,5,48.0,0,0,13,7,411.3,364.5,1
2018-04-19,19,3,10.0,600.0,0,961.0,907.0,54,1.0,8,30.0,1,0,11,11,455.6,455.0,2
2018-04-19,19,3,15.0,300.0,0,968.0,951.0,17,0.0,8,54.0,1,1,12,12,0.0,0.0,3
2018-04-19,19,3,15.0,600.0,1,959.0,920.0,39,1.0,7,48.0,1,1,11,12,447.8,431.7,4
2018-04-19,19,3,18.0,600.0,0,966.0,1007.0,-41,0.0,8,8.0,-1,-1,0,0,44.10000000000002,75.10000000000002,5
2018-04-19,19,3,23.0,600.0,0,959.0,926.0,33,1.0,7,37.0,1,0,14,16,493.9,502.0,6
2018-04-20,20,4,10.0,300.0,0,967.0,911.0,56,1.0,8,37.0,1,0,20,10,160.3,183.7,1
2018-04-20,20,4,13.0,300.0,1,974.0,1041.0,-67,0.0,8,46.0,1,1,17,11,299.9,260.8,2
2018-04-20,20,4,14.0,600.0,1,967.0,1065.0,-98,0.0,6,36.0,1,0,21,22,600.0,484.0,3
2018-04-20,20,4,19.0,600.0,1,961.0,829.0,132,1.0,8,24.0,1,1,12,12,253.5,98.5,4
2018-04-22,22,6,11.0,600.0,1,968.0,1024.0,-56,0.0,8,38.0,1,-1,14,0,89.10000000000002,90.0,1
2018-04-22,22,6,11.0,600.0,0,961.0,989.0,-28,1.0,7,40.0,1,-1,13,0,502.2,522.5,2
2018-04-22,22,6,12.0,300.0,1,970.0,925.0,45,1.0,6,67.0,1,1,10,8,165.3,300.0,3
2018-04-22,22,6,15.0,600.0,1,977.0,972.0,5,0.0,8,26.0,0,0,18,15,218.10000000000002,329.6,4
2018-04-22,22,6,17.0,600.0,0,968.0,947.0,21,0.0,8,30.0,1,1,7,12,151.0,177.39999999999998,5
2018-04-23,23,0,9.0,600.0,1,959.0,933.0,26,1.0,5,56.0,1,1,8,12,309.8,476.5,1
2018-04-23,23,0,9.0,600.0,0,967.0,1005.0,-38,0.0,8,51.0,0,1,10,8,475.1,596.7,2
2018-04-23,23,0,11.0,600.0,0,960.0,929.0,31,0.5,4,23.0,0,1,13,13,495.9,435.4,3
2018-04-23,23,0,13.0,300.0,1,959.0,900.0,59,1.0,7,26.0,0,-1,19,0,155.6,127.30000000000001,4
2018-04-23,23,0,13.0,300.0,0,966.0,1052.0,-86,0.0,8,39.0,1,1,15,10,8.300000000000011,0.0,5
2018-04-23,23,0,15.0,600.0,1,960.0,925.0,35,1.0,7,39.0,1,-1,12,0,392.0,181.39999999999998,6
2018-04-23,23,0,15.0,600.0,0,968.0,935.0,33,0.5,2,22.0,1,0,17,18,349.3,175.7,7
2018-04-24,24,1,8.0,600.0,1,967.0,909.0,58,1.0,7,24.0,0,1,23,15,477.4,490.4,1
2018-04-24,24,1,10.0,300.0,1,974.0,972.0,2,1.0,7,16.0,1,-1,12,0,105.80000000000001,110.69999999999999,2
2018-04-24,24,1,10.0,300.0,0,982.0,996.0,-14,0.0,8,8.0,-1,-1,0,0,33.5,17.69999999999999,3
2018-04-24,24,1,10.0,300.0,1,974.0,972.0,2,1.0,8,26.0,0,1,12,7,0.0,160.6,4
2018-04-24,24,1,11.0,600.0,1,982.0,941.0,41,0.0,8,72.0,1,-1,8,0,599.3,599.9,5
2018-04-24,24,1,16.0,300.0,0,973.0,1000.0,-27,0.0,6,30.0,1,0,8,14,300.0,206.9,6
2018-04-24,24,1,16.0,300.0,1,965.0,967.0,-2,0.0,8,27.0,1,0,10,14,0.0,16.80000000000001,7
2018-04-24,24,1,20.0,600.0,0,957.0,993.0,-36,0.0,8,27.0,1,0,10,12,350.7,399.4,8
2018-04-24,24,1,20.0,600.0,0,950.0,941.0,9,0.0,8,69.0,1,1,10,10,380.5,284.5,9
2018-04-25,25,2,10.0,600.0,0,941.0,995.0,-54,0.0,8,57.0,1,0,17,17,494.3,599.6,1
2018-04-25,25,2,11.0,300.0,1,934.0,924.0,10,0.0,6,64.0,1,0,4,9,300.0,299.2,2
2018-04-25,25,2,13.0,300.0,0,925.0,898.0,27,0.0,6,20.0,0,-1,13,0,300.0,188.1,3
2018-04-25,25,2,13.0,180.0,1,916.0,959.0,-43,0.0,7,44.0,1,-1,9,0,179.7,175.2,4
2018-04-25,25,2,14.0,300.0,1,909.0,967.0,-58,0.0,6,35.0,1,1,7,9,300.0,184.8,5
2018-04-25,25,2,14.0,300.0,0,902.0,949.0,-47,0.0,8,40.0,1,0,16,17,296.3,272.2,6
2018-04-25,25,2,15.0,300.0,1,895.0,905.0,-10,1.0,6,61.0,1,1,10,17,0.0,300.0,7
2018-04-25,25,2,16.0,600.0,0,904.0,885.0,19,1.0,8,56.0,-1,0,0,15,423.3,449.4,8
2018-04-25,25,2,16.0,600.0,0,912.0,956.0,-44,0.0,8,41.0,-1,1,0,11,252.89999999999998,351.3,9
2018-04-25,25,2,19.0,600.0,1,905.0,867.0,38,1.0,7,23.0,1,0,6,18,234.89999999999998,302.3,10
2018-04-26,26,3,23.0,600.0,0,912.0,885.0,27,1.0,5,30.0,0,1,8,17,304.5,280.4,1
2018-04-26,26,3,8.0,600.0,0,920.0,970.0,-50,0.0,7,32.0,0,0,8,8,227.5,284.4,2
2018-04-26,26,3,10.0,600.0,1,913.0,865.0,48,1.0,7,23.0,1,-1,6,0,165.8,107.10000000000002,3
2018-04-26,26,3,12.0,600.0,1,920.0,861.0,59,1.0,8,93.0,1,1,11,11,577.7,599.9,4
2018-04-26,26,3,12.0,600.0,1,927.0,938.0,-11,1.0,6,46.0,1,-1,6,0,515.8,600.0,5
2018-04-26,26,3,15.0,600.0,0,936.0,977.0,-41,0.0,8,6.0,-1,-1,0,0,28.5,18.399999999999977,6
2018-04-26,26,3,21.0,600.0,0,929.0,913.0,16,0.0,5,37.0,1,-1,23,0,565.2,597.2,7
2018-04-26,26,3,21.0,600.0,1,920.0,918.0,2,0.0,6,58.0,1,1,7,10,600.0,507.1,8
2018-04-27,27,4,8.0,300.0,1,912.0,1012.0,-100,0.0,6,41.0,1,-1,29,0,300.0,299.2,1
2018-04-27,27,4,10.0,300.0,0,906.0,954.0,-48,0.0,6,22.0,0,1,20,9,300.0,0.0,2
2018-04-27,27,4,11.0,600.0,0,899.0,914.0,-15,0.0,8,72.0,0,1,15,9,398.2,403.9,3
2018-04-27,27,4,11.0,600.0,0,891.0,969.0,-78,1.0,5,22.0,1,0,8,10,393.7,418.3,4
2018-04-27,27,4,11.0,300.0,1,901.0,896.0,5,1.0,8,88.0,1,0,4,15,214.1,280.0,5
2018-04-27,27,4,12.0,300.0,0,909.0,904.0,5,0.5,1,35.0,1,0,7,7,78.4,22.30000000000001,6
2018-04-27,27,4,17.0,600.0,1,909.0,910.0,-1,0.0,8,33.0,-1,1,0,17,272.2,243.10000000000002,7
2018-04-27,27,4,18.0,600.0,1,901.0,945.0,-44,0.0,7,35.0,1,0,12,19,208.7,314.6,8
2018-04-28,28,5,11.0,600.0,0,894.0,931.0,-37,0.0,8,62.0,-1,-1,0,0,537.4,553.6,1
2018-04-28,28,5,16.0,300.0,1,887.0,843.0,44,1.0,8,30.0,-1,-1,0,0,298.3,280.5,2
2018-04-28,28,5,16.0,300.0,0,894.0,896.0,-2,1.0,6,22.0,1,1,15,15,0.0,300.0,3
2018-04-28,28,5,20.0,600.0,0,902.0,990.0,-88,0.0,8,23.0,1,0,9,9,408.9,310.6,4
2018-04-28,28,5,23.0,600.0,0,896.0,956.0,-60,0.0,8,46.0,1,1,5,9,591.7,404.7,5
2018-04-29,29,6,9.0,600.0,1,889.0,838.0,51,1.0,6,73.0,1,1,13,11,515.0,600.0,1
2018-04-29,29,6,9.0,600.0,0,896.0,938.0,-42,0.0,8,56.0,1,-1,18,0,555.0,560.4,2
2018-04-29,29,6,23.0,300.0,1,889.0,856.0,33,1.0,6,36.0,1,0,18,18,299.8,300.0,3
2018-04-30,30,0,12.0,300.0,1,897.0,938.0,-41,0.0,6,56.0,1,0,25,10,300.0,294.9,1
2018-04-30,30,0,13.0,300.0,0,890.0,869.0,21,0.0,8,40.0,-1,1,0,7,0.0,0.0,2
2018-04-30,30,0,13.0,600.0,1,881.0,875.0,6,0.0,8,45.0,0,1,8,5,558.5,485.1,3
2018-04-30,30,0,17.0,300.0,1,872.0,935.0,-63,0.0,8,33.0,1,1,6,8,155.6,228.6,4
2018-04-30,30,0,17.0,300.0,0,865.0,846.0,19,1.0,8,51.0,1,1,9,8,0.0,298.6,5
2018-04-30,30,0,20.0,600.0,0,873.0,918.0,-45,0.5,4,68.0,1,1,16,16,483.5,588.8,6
2018-05-01,1,1,10.0,300.0,1,874.0,856.0,18,0.5,4,9.0,-1,-1,0,0,25.19999999999999,22.600000000000023,1
2018-05-01,1,1,10.0,300.0,0,874.0,790.0,84,1.0,7,44.0,-1,1,0,11,252.2,297.7,2
2018-05-01,1,1,11.0,300.0,0,880.0,871.0,9,1.0,6,39.0,1,-1,20,0,251.3,300.0,3
2018-05-01,1,1,17.0,300.0,1,888.0,918.0,-30,0.0,8,48.0,-1,0,0,29,217.5,270.3,4
2018-05-02,2,2,9.0,300.0,0,880.0,905.0,-25,0.0,6,56.0,0,1,14,8,300.0,270.3,1
2018-05-02,2,2,11.0,300.0,1,872.0,892.0,-20,0.5,4,52.0,0,1,8,9,219.1,254.8,2
2018-05-02,2,2,17.0,300.0,0,873.0,913.0,-40,0.0,8,13.0,-1,0,0,10,90.5,52.099999999999994,3
2018-05-02,2,2,17.0,300.0,1,866.0,825.0,41,1.0,7,33.0,1,1,11,12,240.5,227.1,4
2018-05-02,2,2,17.0,300.0,1,873.0,916.0,-43,1.0,8,21.0,1,1,6,12,156.6,198.2,5
2018-05-02,2,2,17.0,300.0,0,882.0,890.0,-8,0.0,8,39.0,0,1,16,14,200.7,213.2,6
2018-05-02,2,2,17.0,300.0,1,874.0,949.0,-75,0.0,8,28.0,-1,0,0,10,128.5,208.9,7
2018-05-02,2,2,21.0,300.0,0,867.0,990.0,-123,0.0,8,39.0,0,1,7,8,178.6,293.0,8
2018-05-03,3,3,10.0,300.0,1,861.0,833.0,28,0.0,6,50.0,-1,-1,0,0,300.0,198.0,1
2018-05-03,3,3,11.0,600.0,1,852.0,869.0,-17,1.0,7,103.0,1,1,14,20,563.8,598.1,2
2018-05-03,3,3,12.0,600.0,0,861.0,885.0,-24,0.5,1,42.0,1,-1,9,0,556.9,599.0,3
2018-05-03,3,3,16.0,300.0,0,862.0,846.0,16,1.0,6,50.0,-1,0,0,12,298.7,300.0,4
2018-05-03,3,3,16.0,300.0,1,870.0,918.0,-48,1.0,6,36.0,1,0,6,10,296.2,300.0,5
2018-05-03,3,3,19.0,600.0,0,879.0,810.0,69,1.0,6,34.0,1,1,13,15,321.9,600.0,6
2018-05-03,3,3,19.0,600.0,0,886.0,908.0,-22,1.0,7,76.0,1,1,8,9,462.0,526.6,7
2018-05-03,3,3,22.0,600.0,1,895.0,838.0,57,1.0,8,29.0,1,-1,8,0,326.2,270.7,8
2018-05-04,4,4,8.0,600.0,1,902.0,914.0,-12,1.0,7,32.0,-1,-1,0,0,125.60000000000002,143.39999999999998,1
2018-05-04,4,4,9.0,600.0,1,911.0,929.0,-18,0.0,8,32.0,1,-1,8,0,173.60000000000002,161.5,2
2018-05-04,4,4,13.0,600.0,0,903.0,919.0,-16,0.0,8,53.0,-1,-1,0,0,300.4,397.2,3
2018-05-04,4,4,13.0,600.0,1,895.0,922.0,-27,0.5,1,51.0,1,1,16,12,462.3,388.4,4
2018-05-04,4,4,13.0,600.0,0,896.0,882.0,14,1.0,8,58.0,-1,-1,0,0,598.7,556.4,5
2018-05-04,4,4,17.0,300.0,0,904.0,902.0,2,0.0,6,26.0,1,0,13,19,300.0,0.0,6
2018-05-04,4,4,17.0,600.0,1,896.0,907.0,-11,0.0,8,32.0,1,1,12,7,444.8,598.2,7
2018-05-04,4,4,20.0,300.0,1,888.0,877.0,11,1.0,6,20.0,1,-1,9,0,133.0,300.0,8
2018-05-04,4,4,20.0,300.0,0,896.0,951.0,-55,0.0,8,69.0,1,1,8,7,79.0,214.9,9
2018-05-05,5,5,10.0,600.0,0,889.0,930.0,-41,0.0,8,22.0,0,0,17,18,139.89999999999998,133.8,1
2018-05-05,5,5,19.0,600.0,1,882.0,867.0,15,0.0,8,28.0,1,0,13,14,206.10000000000002,350.8,2
2018-05-05,5,5,21.0,600.0,1,873.0,793.0,80,1.0,7,58.0,0,0,22,24,428.5,283.5,3
2018-05-05,5,5,21.0,600.0,0,880.0,752.0,128,1.0,8,56.0,1,1,9,10,594.4,523.3,4
2018-05-05,5,5,21.0,600.0,1,885.0,865.0,20,0.5,2,48.0,1,1,7,8,461.2,599.6,5
2018-05-05,5,5,22.0,600.0,1,885.0,871.0,14,1.0,6,16.0,1,-1,15,0,71.89999999999998,600.0,6
2018-05-06,6,6,16.0,600.0,0,893.0,916.0,-23,1.0,7,35.0,1,-1,13,0,416.8,350.8,1
2018-05-06,6,6,16.0,600.0,0,902.0,843.0,59,1.0,6,33.0,1,1,13,14,302.2,600.0,2
2018-05-06,6,6,16.0,600.0,1,909.0,890.0,19,1.0,7,63.0,1,1,10,10,393.7,390.9,3
2018-05-06,6,6,18.0,600.0,1,917.0,952.0,-35,0.0,8,19.0,-1,1,0,8,157.10000000000002,271.6,4
2018-05-06,6,6,18.0,600.0,0,909.0,916.0,-7,0.0,8,37.0,-1,1,0,5,554.3,356.5,5
2018-05-06,6,6,19.0,600.0,0,901.0,910.0,-9,0.0,8,19.0,-1,1,0,4,108.10000000000002,95.39999999999998,6
2018-05-06,6,6,21.0,600.0,0,893.0,864.0,29,1.0,7,25.0,1,-1,9,0,258.5,326.8,7
2018-05-06,6,6,21.0,600.0,1,901.0,845.0,56,1.0,7,50.0,0,0,11,13,253.7,357.0,8
2018-05-06,6,6,21.0,600.0,0,908.0,867.0,41,1.0,7,45.0,0,1,10,11,285.5,386.7,9
2018-05-06,6,6,23.0,600.0,0,915.0,947.0,-32,0.5,1,65.0,1,1,8,8,591.8,353.6,10
2018-05-07,7,0,8.0,600.0,1,916.0,877.0,39,0.0,8,50.0,-1,0,0,15,264.1,247.3,1
2018-05-07,7,0,10.0,600.0,1,907.0,923.0,-16,0.5,2,55.0,1,1,4,12,551.5,371.1,2
2018-05-07,7,0,10.0,600.0,0,907.0,997.0,-90,0.0,8,22.0,-1,-1,0,0,524.8,485.0,3
2018-05-07,7,0,11.0,180.0,1,901.0,758.0,143,1.0,8,59.0,1,0,17,18,95.6,158.1,4
2018-05-07,7,0,11.0,180.0,1,906.0,965.0,-59,0.0,8,50.0,1,1,6,11,162.0,158.3,5
2018-05-07,7,0,11.0,180.0,0,899.0,870.0,29,1.0,6,16.0,0,1,8,9,25.599999999999994,180.0,6
2018-05-07,7,0,15.0,180.0,1,907.0,923.0,-16,1.0,7,34.0,0,-1,6,0,153.2,106.2,7
2018-05-07,7,0,15.0,180.0,0,916.0,920.0,-4,0.0,8,33.0,0,1,9,12,40.30000000000001,125.8,8
2018-05-07,7,0,16.0,300.0,0,908.0,982.0,-74,0.0,8,36.0,1,1,12,6,144.7,248.6,9
2018-05-07,7,0,16.0,300.0,1,901.0,900.0,1,1.0,8,45.0,-1,1,0,15,298.2,297.2,10
2018-05-07,7,0,18.0,180.0,0,909.0,965.0,-56,1.0,6,34.0,1,1,12,7,99.5,180.0,11
2018-05-07,7,0,19.0,180.0,0,919.0,890.0,29,1.0,6,49.0,1,1,6,4,111.8,180.0,12
2018-05-08,8,1,9.0,180.0,0,927.0,960.0,-33,0.0,8,28.0,0,1,14,11,89.5,86.8,1
2018-05-08,8,1,11.0,180.0,1,919.0,906.0,13,0.0,8,22.0,0,1,10,9,76.0,62.3,2
2018-05-08,8,1,11.0,180.0,1,910.0,831.0,79,1.0,7,45.0,1,1,6,7,172.3,177.7,3
2018-05-08,8,1,11.0,180.0,0,917.0,858.0,59,0.0,6,19.0,1,1,8,14,180.0,43.19999999999999,4
2018-05-08,8,1,12.0,180.0,0,907.0,918.0,-11,1.0,6,36.0,-1,1,0,20,178.6,180.0,5
2018-05-08,8,1,17.0,180.0,1,916.0,902.0,14,1.0,6,28.0,0,0,14,14,120.7,180.0,6
2018-05-08,8,1,17.0,180.0,1,924.0,922.0,2,0.0,8,32.0,0,1,13,12,176.5,173.4,7
2018-05-08,8,1,17.0,180.0,0,916.0,915.0,1,0.0,6,11.0,-1,-1,0,0,180.0,38.5,8
2018-05-08,8,1,18.0,180.0,1,908.0,932.0,-24,1.0,7,67.0,0,1,10,17,173.0,179.9,9
2018-05-08,8,1,20.0,180.0,1,917.0,892.0,25,1.0,6,41.0,0,-1,11,0,126.0,180.0,10
2018-05-08,8,1,20.0,180.0,0,925.0,900.0,25,0.0,8,56.0,-1,0,0,12,151.2,177.6,11
2018-05-08,8,1,21.0,180.0,1,916.0,944.0,-28,0.0,6,23.0,1,1,7,8,180.0,0.0,12
2018-05-08,8,1,23.0,600.0,0,908.0,905.0,3,0.0,8,38.0,1,-1,7,0,416.3,447.1,13
2018-05-09,9,2,9.0,600.0,0,899.0,903.0,-4,0.0,8,24.0,-1,0,0,11,569.0,583.8,1
2018-05-09,9,2,10.0,180.0,1,891.0,931.0,-40,1.0,8,13.0,-1,-1,0,0,59.099999999999994,94.1,2
2018-05-09,9,2,10.0,180.0,0,900.0,909.0,-9,1.0,7,59.0,0,1,10,9,0.0,83.3,3
2018-05-09,9,2,11.0,600.0,1,909.0,935.0,-26,0.5,4,31.0,1,1,12,12,543.1,592.6,4
2018-05-09,9,2,14.0,180.0,0,910.0,974.0,-64,0.0,6,53.0,1,0,9,9,180.0,122.8,5
2018-05-09,9,2,15.0,600.0,1,903.0,846.0,57,1.0,6,49.0,0,1,19,8,585.7,600.0,6
2018-05-09,9,2,18.0,300.0,0,910.0,894.0,16,0.0,6,56.0,-1,1,0,6,300.0,40.39999999999998,7
2018-05-10,10,3,7.0,600.0,1,901.0,935.0,-34,0.0,8,50.0,1,0,14,13,593.2,599.5,1
2018-05-10,10,3,9.0,180.0,1,893.0,873.0,20,1.0,6,21.0,1,-1,10,0,73.7,180.0,2
2018-05-10,10,3,10.0,180.0,1,901.0,904.0,-3,0.0,8,55.0,-1,-1,0,0,156.1,173.8,3
2018-05-10,10,3,10.0,180.0,0,893.0,871.0,22,1.0,8,48.0,0,-1,11,0,135.0,178.9,4
2018-05-10,10,3,15.0,180.0,0,901.0,889.0,12,1.0,6,10.0,-1,-1,0,0,17.900000000000006,180.0,5
2018-05-10,10,3,16.0,180.0,0,909.0,933.0,-24,0.0,7,37.0,1,1,15,14,130.6,174.1,6
2018-05-10,10,3,17.0,180.0,1,901.0,865.0,36,0.0,6,37.0,1,-1,8,0,180.0,53.0,7
2018-05-10,10,3,17.0,300.0,1,892.0,913.0,-21,0.0,8,20.0,1,1,10,8,97.80000000000001,134.0,8
2018-05-10,10,3,17.0,300.0,0,884.0,896.0,-12,1.0,7,19.0,-1,1,0,15,54.5,99.69999999999999,9
2018-05-10,10,3,17.0,300.0,1,893.0,889.0,4,1.0,8,49.0,-1,0,0,10,222.2,298.8,10
2018-05-10,10,3,20.0,600.0,0,901.0,960.0,-59,0.0,6,30.0,0,-1,21,0,600.0,515.5,11
2018-05-11,11,4,8.0,300.0,0,894.0,845.0,49,1.0,7,37.0,1,1,10,12,299.8,245.1,1
2018-05-11,11,4,9.0,300.0,0,901.0,1008.0,-107,0.0,6,25.0,1,1,11,12,300.0,155.3,2
2018-05-11,11,4,9.0,300.0,1,895.0,1014.0,-119,0.0,8,37.0,0,1,8,10,252.5,168.6,3
2018-05-11,11,4,9.0,300.0,1,889.0,950.0,-61,0.0,8,54.0,-1,0,0,13,267.4,297.2,4
2018-05-11,11,4,11.0,300.0,1,882.0,846.0,36,1.0,6,19.0,0,-1,15,0,150.0,300.0,5
2018-05-11,11,4,12.0,300.0,1,890.0,912.0,-22,0.0,8,43.0,-1,-1,0,0,181.4,297.5,6
2018-05-11,11,4,14.0,300.0,0,882.0,880.0,2,0.0,6,66.0,1,1,11,9,300.0,254.1,7
2018-05-11,11,4,14.0,300.0,1,874.0,860.0,14,0.0,8,57.0,1,1,25,16,172.7,59.599999999999994,8
2018-05-11,11,4,16.0,600.0,0,865.0,866.0,-1,0.5,1,35.0,1,1,11,10,383.3,280.1,9
2018-05-11,11,4,16.0,600.0,0,865.0,839.0,26,0.0,8,40.0,1,1,15,13,362.1,445.1,10
2018-05-11,11,4,16.0,600.0,0,856.0,826.0,30,0.0,8,60.0,-1,1,0,7,549.0,597.2,11
2018-05-12,12,5,9.0,300.0,1,847.0,871.0,-24,0.0,6,30.0,1,1,4,8,300.0,0.0,1
2018-05-12,12,5,13.0,600.0,0,839.0,764.0,75,1.0,8,69.0,0,1,8,11,470.4,337.6,2
2018-05-12,12,5,13.0,600.0,1,846.0,784.0,62,1.0,8,41.0,-1,1,0,17,589.7,521.4,3
2018-05-12,12,5,14.0,180.0,1,853.0,809.0,44,0.5,1,78.0,1,1,10,7,159.4,177.0,4
2018-05-12,12,5,19.0,600.0,1,852.0,860.0,-8,1.0,6,70.0,-1,1,0,10,598.7,600.0,5
2018-05-13,13,6,11.0,600.0,0,861.0,854.0,7,1.0,6,22.0,-1,0,0,13,561.4,600.0,1
2018-05-13,13,6,12.0,180.0,0,869.0,968.0,-99,0.0,7,38.0,-1,0,0,15,70.7,86.7,2
2018-05-13,13,6,12.0,300.0,1,863.0,829.0,34,1.0,8,52.0,1,0,19,7,265.7,284.3,3
2018-05-13,13,6,14.0,300.0,0,871.0,812.0,59,1.0,8,19.0,1,0,6,8,0.0,0.0,4
2018-05-13,13,6,16.0,600.0,0,878.0,897.0,-19,0.0,5,18.0,0,0,11,10,136.10000000000002,90.0,5
2018-05-13,13,6,22.0,600.0,0,870.0,813.0,57,1.0,7,80.0,-1,1,0,11,585.0,598.6,6
2018-05-13,13,6,22.0,600.0,1,877.0,878.0,-1,1.0,8,28.0,1,-1,6,0,436.5,500.9,7
2018-05-14,14,0,7.0,300.0,0,885.0,909.0,-24,0.0,8,32.0,1,1,15,10,227.0,208.1,1
2018-05-14,14,0,7.0,300.0,1,877.0,891.0,-14,0.0,8,57.0,1,1,12,8,296.2,241.0,2
2018-05-14,14,0,8.0,300.0,0,869.0,854.0,15,0.0,8,30.0,-1,1,0,16,230.9,260.2,3
2018-05-14,14,0,10.0,180.0,1,860.0,764.0,96,1.0,8,39.0,-1,-1,0,0,172.5,179.2,4
2018-05-14,14,0,10.0,180.0,1,866.0,868.0,-2,1.0,6,35.0,1,-1,9,0,130.7,180.0,5
2018-05-14,14,0,13.0,300.0,1,874.0,956.0,-82,1.0,6,28.0,0,-1,8,0,0.0,300.0,6
2018-05-14,14,0,15.0,600.0,1,884.0,915.0,-31,0.0,8,43.0,1,1,18,9,227.10000000000002,292.5,7
2018-05-15,15,1,8.0,600.0,0,876.0,881.0,-5,0.0,8,19.0,1,-1,11,0,206.60000000000002,289.7,1
2018-05-15,15,1,11.0,600.0,0,868.0,879.0,-11,1.0,8,1.0,-1,-1,0,0,420.1,420.1,2
2018-05-15,15,1,13.0,180.0,0,877.0,880.0,-3,1.0,7,32.0,-1,1,0,21,117.4,90.6,3
2018-05-15,15,1,14.0,180.0,1,885.0,757.0,128,1.0,6,46.0,-1,0,0,10,0.0,180.0,4
2018-05-15,15,1,19.0,600.0,0,890.0,852.0,38,1.0,8,42.0,1,-1,23,0,505.2,400.2,5
2018-05-15,15,1,19.0,600.0,0,897.0,949.0,-52,0.0,8,71.0,0,0,10,11,551.7,597.1,6
2018-05-16,16,2,7.0,300.0,1,890.0,846.0,44,0.5,1,53.0,1,0,9,16,284.2,299.9,1
2018-05-16,16,2,9.0,600.0,1,889.0,826.0,63,1.0,6,35.0,0,0,8,10,575.2,600.0,2
2018-05-16,16,2,11.0,300.0,1,896.0,909.0,-13,0.0,8,22.0,-1,0,0,12,195.6,164.8,3
2018-05-16,16,2,12.0,180.0,0,888.0,939.0,-51,0.0,8,66.0,1,0,17,12,87.5,165.6,4
2018-05-16,16,2,14.0,300.0,1,881.0,894.0,-13,0.0,6,36.0,0,0,8,8,300.0,0.0,5
2018-05-16,16,2,15.0,600.0,1,873.0,901.0,-28,0.0,8,35.0,1,0,6,10,496.6,477.6,6
2018-05-16,16,2,16.0,300.0,0,865.0,838.0,27,1.0,8,15.0,0,1,10,6,199.2,161.5,7
2018-05-16,16,2,17.0,180.0,0,873.0,913.0,-40,0.0,8,47.0,0,1,20,7,179.1,145.2,8
2018-05-16,16,2,17.0,180.0,0,866.0,950.0,-84,0.0,6,30.0,1,1,13,15,180.0,123.9,9
2018-05-17,17,3,7.0,300.0,1,860.0,824.0,36,1.0,7,37.0,1,1,4,10,233.6,298.5,1
2018-05-17,17,3,11.0,180.0,0,868.0,941.0,-73,0.0,6,21.0,0,-1,10,0,180.0,46.0,2
2018-05-17,17,3,14.0,180.0,0,861.0,924.0,-63,0.0,8,57.0,0,1,13,11,0.0,174.6,3
2018-05-17,17,3,18.0,600.0,0,854.0,862.0,-8,1.0,7,35.0,-1,1,0,13,331.6,428.3,4
2018-05-18,18,4,8.0,600.0,1,863.0,802.0,61,0.0,8,31.0,1,0,15,7,480.9,592.4,1
2018-05-18,18,4,9.0,300.0,1,853.0,912.0,-59,1.0,8,56.0,1,1,23,28,101.69999999999999,237.1,2
2018-05-18,18,4,12.0,600.0,1,863.0,904.0,-41,0.0,8,13.0,-1,-1,0,0,463.7,444.3,3
2018-05-18,18,4,12.0,180.0,0,856.0,852.0,4,1.0,7,44.0,1,1,15,16,179.9,173.4,4
2018-05-18,18,4,13.0,180.0,1,864.0,939.0,-75,1.0,6,38.0,0,1,16,6,158.3,180.0,5
2018-05-18,18,4,13.0,180.0,1,874.0,890.0,-16,0.0,8,36.0,-1,-1,0,0,0.0,32.099999999999994,6
2018-05-18,18,4,18.0,600.0,0,866.0,899.0,-33,0.0,8,46.0,-1,-1,0,0,374.7,557.1,7
2018-05-19,19,5,11.0,600.0,0,858.0,862.0,-4,1.0,7,37.0,1,0,9,10,288.6,228.89999999999998,1
2018-05-19,19,5,11.0,600.0,1,867.0,841.0,26,1.0,5,49.0,1,1,20,19,513.9,546.7,2
2018-05-19,19,5,11.0,300.0,0,875.0,963.0,-88,0.0,8,45.0,0,1,16,13,274.4,235.6,3
2018-05-19,19,5,12.0,300.0,0,869.0,884.0,-15,1.0,6,77.0,0,1,7,14,199.4,300.0,4
2018-05-19,19,5,12.0,600.0,0,878.0,948.0,-70,0.0,8,46.0,0,0,25,16,564.2,580.4,5
2018-05-19,19,5,13.0,600.0,1,871.0,837.0,34,1.0,8,38.0,0,-1,9,0,385.3,598.2,6
2018-05-19,19,5,19.0,600.0,0,879.0,865.0,14,0.0,6,66.0,1,1,22,9,600.0,538.6,7
2018-05-19,19,5,20.0,600.0,1,870.0,865.0,5,0.0,8,23.0,1,-1,10,0,103.89999999999998,241.5,8
2018-05-20,20,6,11.0,600.0,1,861.0,783.0,78,1.0,8,62.0,1,0,18,15,514.5,364.8,1
2018-05-20,20,6,11.0,600.0,0,868.0,887.0,-19,1.0,6,89.0,0,1,7,9,322.3,600.0,2
2018-05-20,20,6,13.0,600.0,1,877.0,897.0,-20,0.5,4,76.0,0,-1,11,0,357.9,490.3,3
