,result,diff,opp_elo,elo,game_time,color,start_time,day,weekday
1386,0.0,2,902.0,904.0,300,0,17629.444444444445,4,4
1387,0.0,-11,907.0,896.0,600,1,18071.38888888889,4,4
1388,1.0,11,877.0,888.0,300,1,20585.555555555555,4,4
1389,0.0,-55,951.0,896.0,300,0,20715.555555555555,4,4
1390,0.0,-41,930.0,889.0,600,0,10316.388888888889,5,5
1391,0.0,15,867.0,882.0,600,1,19714.166666666668,5,5
1392,1.0,80,793.0,873.0,600,1,21195.555555555555,5,5
1393,1.0,128,752.0,880.0,600,0,21376.11111111111,5,5
1394,0.5,20,865.0,885.0,600,1,21590.833333333336,5,5
1395,1.0,14,871.0,885.0,600,1,21907.5,5,5
1396,1.0,-23,916.0,893.0,600,0,16423.333333333332,6,6
1397,1.0,59,843.0,902.0,600,0,16477.222222222223,6,6
1398,1.0,19,890.0,909.0,600,1,16862.777777777777,6,6
1399,0.0,-35,952.0,917.0,600,1,17920.0,6,6
1400,0.0,-7,916.0,909.0,600,0,18525.277777777777,6,6
1401,0.0,-9,910.0,901.0,600,0,19000.0,6,6
1402,1.0,29,864.0,893.0,600,0,21739.166666666668,6,6
1403,1.0,56,845.0,901.0,600,1,21808.888888888887,6,6
1404,1.0,41,867.0,908.0,600,0,22011.388888888887,6,6
1405,0.5,-32,947.0,915.0,600,0,23415.0,6,6
1406,0.0,39,877.0,916.0,600,1,8372.5,7,0
1407,0.5,-16,923.0,907.0,600,1,10348.333333333334,7,0
1408,0.0,-90,997.0,907.0,600,0,10507.77777777778,7,0
1409,1.0,143,758.0,901.0,180,1,11343.888888888889,7,0
1410,0.0,-59,965.0,906.0,180,1,11400.0,7,0
1411,1.0,29,870.0,899.0,180,0,11478.888888888889,7,0
1412,1.0,-16,923.0,907.0,180,1,15055.277777777777,7,0
1413,0.0,-4,920.0,916.0,180,0,15089.722222222223,7,0
1414,0.0,-74,982.0,908.0,300,0,16036.111111111111,7,0
1415,1.0,1,900.0,901.0,300,1,16156.388888888889,7,0
1416,1.0,-56,965.0,909.0,180,0,18235.0,7,0
1417,1.0,29,890.0,919.0,180,0,19399.722222222223,7,0
1418,0.0,-33,960.0,927.0,180,0,9336.111111111111,8,1
1419,0.0,13,906.0,919.0,180,1,11373.888888888889,8,1
1420,1.0,79,831.0,910.0,180,1,11428.888888888889,8,1
1421,0.0,59,858.0,917.0,180,0,11478.611111111111,8,1
1422,1.0,-11,918.0,907.0,180,0,12044.166666666668,8,1
1423,1.0,14,902.0,916.0,180,1,17733.055555555555,8,1
1424,0.0,2,922.0,924.0,180,1,17858.61111111111,8,1
1425,0.0,1,915.0,916.0,180,0,17940.555555555555,8,1
1426,1.0,-24,932.0,908.0,180,1,18709.444444444445,8,1
1427,1.0,25,892.0,917.0,180,1,20408.888888888887,8,1
1428,0.0,25,900.0,925.0,180,0,20509.722222222223,8,1
1429,0.0,-28,944.0,916.0,180,1,21506.666666666664,8,1
1430,0.0,3,905.0,908.0,600,0,23170.833333333332,8,1
1431,0.0,-4,903.0,899.0,600,0,9312.5,9,2
1432,1.0,-40,931.0,891.0,180,1,10586.666666666666,9,2
1433,1.0,-9,909.0,900.0,180,0,10680.0,9,2
1434,0.5,-26,935.0,909.0,600,1,11305.277777777777,9,2
1435,0.0,-64,974.0,910.0,180,0,14670.833333333332,9,2
1436,1.0,57,846.0,903.0,600,1,15429.722222222223,9,2
1437,0.0,16,894.0,910.0,300,0,18893.333333333332,9,2
1438,0.0,-34,935.0,901.0,600,1,8126.111111111111,10,3
1439,1.0,20,873.0,893.0,180,1,9337.777777777777,10,3
1440,0.0,-3,904.0,901.0,180,1,10486.388888888889,10,3
1441,1.0,22,871.0,893.0,180,0,10535.833333333334,10,3
1442,1.0,12,889.0,901.0,180,0,15375.555555555557,10,3
1443,0.0,-24,933.0,909.0,180,0,16113.055555555555,10,3
1444,0.0,36,865.0,901.0,180,1,17408.05555555556,10,3
1445,0.0,-21,913.0,892.0,300,1,17856.944444444445,10,3
1446,1.0,-12,896.0,884.0,300,0,17965.833333333332,10,3
1447,1.0,4,889.0,893.0,300,1,18039.722222222223,10,3
1448,0.0,-59,960.0,901.0,600,0,20680.27777777778,10,3
1449,1.0,49,845.0,894.0,300,0,8943.333333333334,11,4
1450,0.0,-107,1008.0,901.0,300,0,9775.833333333334,11,4
1451,0.0,-119,1014.0,895.0,300,1,9936.944444444445,11,4
1452,0.0,-61,950.0,889.0,300,1,10022.5,11,4
1453,1.0,36,846.0,882.0,300,1,11072.5,11,4
1454,0.0,-22,912.0,890.0,300,1,12715.555555555555,11,4
1455,0.0,2,880.0,882.0,300,0,14670.555555555555,11,4
1456,0.0,14,860.0,874.0,300,1,14823.333333333334,11,4
1457,0.5,-1,866.0,865.0,600,0,16519.166666666668,11,4
1458,0.0,26,839.0,865.0,600,0,16759.722222222223,11,4
1459,0.0,30,826.0,856.0,600,0,16950.277777777777,11,4
1460,0.0,-24,871.0,847.0,300,1,8991.944444444445,12,5
1461,1.0,75,764.0,839.0,600,0,13876.388888888889,12,5
1462,1.0,62,784.0,846.0,600,1,14028.888888888889,12,5
1463,0.5,44,809.0,853.0,180,1,14599.444444444445,12,5
1464,1.0,-8,860.0,852.0,600,1,19151.38888888889,12,5
1465,1.0,7,854.0,861.0,600,0,11184.444444444445,13,6
1466,0.0,-99,968.0,869.0,180,0,12171.11111111111,13,6
1467,1.0,34,829.0,863.0,300,1,13003.055555555555,13,6
1468,1.0,59,812.0,871.0,300,0,14821.388888888889,13,6
1469,0.0,-19,897.0,878.0,600,0,16505.833333333332,13,6
1470,1.0,57,813.0,870.0,600,0,22603.055555555555,13,6
1471,1.0,-1,878.0,877.0,600,1,22760.833333333332,13,6
1472,0.0,-24,909.0,885.0,300,0,7821.111111111111,14,0
1473,0.0,-14,891.0,877.0,300,1,7952.222222222222,14,0
1474,0.0,15,854.0,869.0,300,0,8175.0,14,0
1475,1.0,96,764.0,860.0,180,1,10542.777777777777,14,0
1476,1.0,-2,868.0,866.0,180,1,10626.111111111111,14,0
1477,1.0,-82,956.0,874.0,300,1,13609.722222222223,14,0
1478,0.0,-31,915.0,884.0,600,1,15626.944444444443,14,0
1479,0.0,-5,881.0,876.0,600,0,8958.61111111111,15,1
1480,1.0,-11,879.0,868.0,600,0,11451.111111111111,15,1
1481,1.0,-3,880.0,877.0,180,0,13971.944444444445,15,1
1482,1.0,128,757.0,885.0,180,1,13978.333333333334,15,1
1483,1.0,38,852.0,890.0,600,0,19293.88888888889,15,1
1484,0.0,-52,949.0,897.0,600,0,19866.944444444445,15,1
1485,0.5,44,846.0,890.0,300,1,7817.5,16,2
1486,1.0,63,826.0,889.0,600,1,9505.833333333334,16,2
1487,0.0,-13,909.0,896.0,300,1,11468.333333333334,16,2
1488,0.0,-51,939.0,888.0,180,0,12543.888888888889,16,2
1489,0.0,-13,894.0,881.0,300,1,13945.555555555557,16,2
1490,0.0,-28,901.0,873.0,600,1,16026.666666666668,16,2
1491,1.0,27,838.0,865.0,300,0,16138.611111111111,16,2
1492,0.0,-40,913.0,873.0,180,0,17451.111111111113,16,2
1493,0.0,-84,950.0,866.0,180,0,17493.055555555555,16,2
1494,1.0,36,824.0,860.0,300,1,7653.333333333333,17,3
1495,0.0,-73,941.0,868.0,180,0,11880.833333333334,17,3
1496,0.0,-63,924.0,861.0,180,0,14746.388888888889,17,3
1497,1.0,-8,862.0,854.0,600,0,18620.0,17,3
1498,0.0,61,802.0,863.0,600,1,8473.611111111111,18,4
1499,1.0,-59,912.0,853.0,300,1,9323.333333333334,18,4
1500,0.0,-41,904.0,863.0,600,1,12113.333333333334,18,4
1501,1.0,4,852.0,856.0,180,0,13071.111111111111,18,4
1502,1.0,-75,939.0,864.0,180,1,13101.944444444443,18,4
1503,0.0,-16,890.0,874.0,180,1,13642.5,18,4
1504,0.0,-33,899.0,866.0,600,0,18511.944444444445,18,4
1505,1.0,-4,862.0,858.0,600,0,11225.0,19,5
1506,1.0,26,841.0,867.0,600,1,11520.277777777777,19,5
1507,0.0,-88,963.0,875.0,300,0,11826.666666666668,19,5
1508,1.0,-15,884.0,869.0,300,0,12258.333333333332,19,5
1509,0.0,-70,948.0,878.0,600,0,12554.166666666666,19,5
1510,1.0,34,837.0,871.0,600,1,13043.611111111111,19,5
1511,0.0,14,865.0,879.0,600,0,19351.666666666668,19,5
1512,0.0,5,865.0,870.0,600,1,20680.833333333332,19,5
1513,1.0,78,783.0,861.0,600,1,11333.055555555555,20,6
1514,1.0,-19,887.0,868.0,600,0,11452.222222222223,20,6
1515,0.5,-20,897.0,877.0,600,1,13852.22222222222,20,6
1516,0.0,-34,911.0,877.0,600,1,14356.388888888889,20,6
1517,0.5,-1,870.0,869.0,600,0,16306.111111111111,20,6
1518,1.0,47,822.0,869.0,600,1,16408.05555555556,20,6
1519,1.0,-235,1111.0,876.0,300,0,16745.555555555555,20,6
1520,0.0,-669,1558.0,889.0,300,1,16767.5,20,6
1521,1.0,206,683.0,889.0,300,0,16888.88888888889,20,6
1522,0.0,-386,1279.0,893.0,300,0,17024.722222222223,20,6
1523,0.0,-163,1054.0,891.0,300,0,17084.444444444445,20,6
1524,0.0,-710,1596.0,886.0,300,1,17120.0,20,6
1525,0.0,-683,1569.0,886.0,300,0,17251.11111111111,20,6
1526,1.0,37,849.0,886.0,600,1,22086.11111111111,20,6
1527,1.0,102,791.0,893.0,600,1,22342.222222222223,20,6
1528,1.0,64,835.0,899.0,600,0,7639.444444444444,21,0
1529,1.0,33,873.0,906.0,600,1,7722.777777777777,21,0
1530,0.0,-8,922.0,914.0,180,1,8778.611111111111,21,0
1531,1.0,77,829.0,906.0,600,1,11192.5,21,0
1532,0.0,-20,933.0,913.0,600,0,14496.38888888889,21,0
1533,0.0,-23,928.0,905.0,600,0,14588.611111111111,21,0
1534,0.0,-172,1069.0,897.0,180,0,16615.833333333332,21,0
1535,0.0,-17,910.0,893.0,600,1,18921.666666666668,21,0
1536,1.0,47,838.0,885.0,600,0,22055.0,21,0
1537,1.0,44,848.0,892.0,600,0,8175.277777777778,22,1
1538,0.0,-51,950.0,899.0,600,1,9366.944444444445,22,1
1539,1.0,29,863.0,892.0,600,1,14119.722222222223,22,1
1540,1.0,31,869.0,900.0,600,0,14200.0,22,1
1541,0.0,12,896.0,908.0,600,1,16211.388888888887,22,1
1542,0.0,-481,1380.0,899.0,180,0,19228.61111111111,22,1
1543,0.0,-561,1459.0,898.0,180,0,19328.61111111111,22,1
1544,0.0,-884,1781.0,897.0,180,1,19352.777777777777,22,1
1545,0.0,-140,1037.0,897.0,180,0,19511.38888888889,22,1
1546,0.0,-62,954.0,892.0,600,1,7835.833333333333,23,2
1547,1.0,-12,897.0,885.0,600,1,10161.944444444445,23,2
1548,0.0,-234,1128.0,894.0,300,0,12055.27777777778,23,2
1549,0.0,-114,1005.0,891.0,180,1,12366.388888888889,23,2
1550,0.0,-12,897.0,885.0,600,0,15114.444444444445,23,2
1551,0.0,-260,1137.0,877.0,180,1,17027.222222222223,23,2
1552,0.0,-888,1762.0,874.0,180,0,17111.666666666668,23,2
1553,0.0,-214,1088.0,874.0,180,0,17207.5,23,2
1554,1.0,217,653.0,870.0,600,0,20853.88888888889,23,2
1555,1.0,-21,897.0,876.0,600,1,20945.555555555555,23,2
1556,0.5,-95,980.0,885.0,300,0,7842.5,24,3
1557,1.0,7,880.0,887.0,600,0,10482.222222222223,24,3
1558,1.0,-2,897.0,895.0,600,1,10503.888888888889,24,3
1559,1.0,-29,932.0,903.0,600,1,11434.722222222223,24,3
1560,1.0,56,856.0,912.0,600,1,15178.888888888889,24,3
1561,0.5,24,895.0,919.0,600,0,8528.333333333332,25,4
1562,1.0,25,893.0,918.0,300,1,11815.833333333334,25,4
1563,1.0,-51,977.0,926.0,600,0,19221.666666666668,25,4
1564,0.0,-6,942.0,936.0,600,1,21893.333333333332,25,4
1565,0.0,-35,963.0,928.0,300,0,10524.722222222223,26,5
1566,1.0,16,904.0,920.0,600,0,19503.055555555555,26,5
1567,0.0,0,928.0,928.0,600,1,19801.666666666664,26,5
1568,0.0,-21,941.0,920.0,600,0,21769.444444444445,26,5
1569,1.0,92,820.0,912.0,600,1,10831.111111111111,27,6
1570,1.0,16,902.0,918.0,600,0,12195.833333333334,27,6
1571,1.0,37,889.0,926.0,600,1,14516.944444444445,27,6
1572,0.0,-34,967.0,933.0,600,1,21878.055555555555,27,6
1573,0.0,-37,962.0,925.0,600,1,23191.944444444445,29,1
1574,0.0,2,916.0,918.0,600,0,12833.611111111111,30,2
1575,0.0,0,910.0,910.0,600,1,10229.166666666666,1,4
1576,1.0,22,880.0,902.0,600,0,13344.444444444445,2,5
1577,0.0,-44,954.0,910.0,600,0,15256.388888888889,2,5
1578,0.0,30,873.0,903.0,600,0,17031.666666666664,2,5
1579,1.0,-13,907.0,894.0,600,1,21066.666666666664,2,5
1580,1.0,38,865.0,903.0,600,1,15359.722222222223,3,6
1581,1.0,85,826.0,911.0,600,0,17478.055555555555,3,6
1582,0.0,-36,953.0,917.0,600,0,18305.277777777777,3,6
1583,0.0,-40,949.0,909.0,600,1,20076.94444444444,3,6
1584,1.0,10,892.0,902.0,600,1,12565.27777777778,4,0
1585,0.0,29,881.0,910.0,300,0,12625.277777777777,4,0
1586,0.0,-61,962.0,901.0,600,0,19154.444444444445,4,0
1587,1.0,-13,907.0,894.0,600,1,11988.888888888889,5,1
1588,0.0,26,877.0,903.0,600,1,20992.777777777777,5,1
1589,1.0,-76,970.0,894.0,600,0,21101.11111111111,5,1
1590,1.0,76,828.0,904.0,600,0,21173.888888888887,5,1
1591,0.0,-52,963.0,911.0,300,1,8341.111111111111,6,2
1592,0.0,-64,968.0,904.0,600,0,10998.888888888889,6,2
1593,1.0,2,895.0,897.0,600,1,11641.11111111111,7,3
1594,0.0,-60,966.0,906.0,600,0,13532.5,7,3
1595,1.0,29,870.0,899.0,600,1,18385.0,7,3
1596,1.0,29,878.0,907.0,600,0,18524.166666666664,7,3
1597,0.0,-31,946.0,915.0,600,1,18671.666666666664,7,3
1598,1.0,-26,933.0,907.0,600,1,21740.555555555555,7,3
1599,0.0,-29,945.0,916.0,180,1,11902.5,8,4
1600,1.0,76,832.0,908.0,600,0,17223.05555555556,8,4
1601,0.0,-24,939.0,915.0,600,0,22846.944444444445,8,4
1602,1.0,51,856.0,907.0,600,1,14804.722222222223,9,5
1603,1.0,15,899.0,914.0,600,0,15009.722222222223,9,5
1604,0.0,-19,941.0,922.0,600,1,13966.666666666666,10,6
1605,1.0,-10,924.0,914.0,600,0,19845.833333333332,10,6
1606,0.0,-40,963.0,923.0,600,0,20529.722222222223,10,6
1607,0.0,41,875.0,916.0,600,0,19442.222222222223,11,0
1608,1.0,48,859.0,907.0,600,1,19681.944444444445,11,0
1609,1.0,8,906.0,914.0,600,0,14362.222222222223,12,1
1610,0.0,-34,956.0,922.0,600,1,19940.277777777777,12,1
1611,1.0,58,856.0,914.0,600,1,20733.888888888887,12,1
1612,0.0,-75,996.0,921.0,600,1,19703.61111111111,13,2
1613,0.0,70,844.0,914.0,600,1,19904.722222222223,13,2
1614,1.0,158,746.0,904.0,600,0,20591.38888888889,13,2
1615,0.0,-15,924.0,909.0,600,0,20715.555555555555,13,2
1616,0.5,-27,928.0,901.0,600,1,13230.555555555557,14,3
1617,1.0,-11,913.0,902.0,600,0,20070.833333333332,14,3
1618,0.0,32,879.0,911.0,600,0,20277.222222222223,14,3
1619,0.0,-63,965.0,902.0,600,1,8107.5,15,4
1620,1.0,29,866.0,895.0,600,1,21566.111111111113,15,4
1621,0.0,-63,966.0,903.0,600,0,21604.166666666668,15,4
1622,1.0,51,845.0,896.0,600,0,21852.5,15,4
1623,1.0,-20,923.0,903.0,600,1,15872.222222222223,16,5
1624,1.0,41,871.0,912.0,600,1,15941.666666666668,16,5
1625,1.0,57,862.0,919.0,600,0,9324.722222222223,17,6
1626,1.0,71,855.0,926.0,600,1,9485.833333333334,17,6
1627,0.0,43,890.0,933.0,600,0,14734.444444444443,17,6
1628,1.0,11,913.0,924.0,600,1,14908.888888888889,17,6
1629,0.0,-75,1007.0,932.0,600,0,16988.61111111111,17,6
1630,0.0,-59,984.0,925.0,600,1,20134.722222222223,17,6
1631,0.0,17,901.0,918.0,600,0,21927.222222222223,17,6
1632,1.0,24,885.0,909.0,300,1,11508.055555555557,18,0
1633,1.0,-24,941.0,917.0,600,1,12320.555555555557,18,0
1634,1.0,45,881.0,926.0,600,0,20605.833333333332,18,0
1635,1.0,-34,967.0,933.0,600,1,20617.222222222223,18,0
1636,1.0,-2,944.0,942.0,600,1,21452.777777777777,18,0
1637,0.0,18,932.0,950.0,600,0,9840.27777777778,19,1
1638,0.0,56,885.0,941.0,600,0,17764.722222222223,19,1
1639,1.0,-53,984.0,931.0,600,0,18004.722222222223,19,1
1640,1.0,72,869.0,941.0,600,1,18948.888888888887,19,1
1641,0.0,-23,971.0,948.0,600,0,20543.61111111111,19,1
1642,0.5,-58,998.0,940.0,600,0,21750.0,19,1
1643,0.5,-14,955.0,941.0,300,1,21958.055555555555,19,1
1644,0.0,-33,974.0,941.0,600,1,18483.611111111113,20,2
1645,1.0,32,901.0,933.0,600,1,19275.555555555555,20,2
1646,0.0,-37,978.0,941.0,600,1,22185.55555555556,20,2
1647,1.0,82,852.0,934.0,300,0,22389.72222222222,20,2
1648,0.0,-63,1003.0,940.0,600,0,19261.944444444445,21,3
1649,0.0,8,925.0,933.0,600,0,18116.38888888889,22,4
1650,0.0,32,892.0,924.0,600,1,18129.166666666664,22,4
1651,0.0,-34,949.0,915.0,600,1,18199.722222222223,22,4
1652,0.0,29,878.0,907.0,600,0,10178.333333333334,23,5
1653,0.0,-6,904.0,898.0,600,0,10458.333333333334,23,5
1654,0.0,51,839.0,890.0,300,1,15678.888888888889,23,5
1655,1.0,61,819.0,880.0,600,0,16510.27777777778,23,5
1656,1.0,59,828.0,887.0,600,1,16626.38888888889,23,5
1657,1.0,-12,906.0,894.0,600,0,17652.777777777777,23,5
1658,1.0,29,874.0,903.0,600,1,17706.111111111113,23,5
1659,1.0,2,909.0,911.0,600,0,17879.444444444445,23,5
1660,0.0,-176,1095.0,919.0,300,1,22479.166666666668,23,5
1661,0.0,27,887.0,914.0,300,0,22566.38888888889,23,5
1662,0.0,-36,941.0,905.0,300,0,22578.88888888889,23,5
1663,1.0,-30,927.0,897.0,600,1,14009.722222222223,24,6
1664,1.0,6,900.0,906.0,600,0,14159.722222222223,24,6
1665,1.0,14,900.0,914.0,600,1,17373.611111111113,24,6
1666,0.0,-27,949.0,922.0,600,0,18610.555555555555,24,6
1667,1.0,10,904.0,914.0,600,1,18753.333333333332,24,6
1668,0.0,10,912.0,922.0,600,0,19603.333333333332,24,6
1669,1.0,11,902.0,913.0,600,1,19709.166666666668,24,6
1670,0.0,20,901.0,921.0,600,1,19871.388888888887,24,6
1671,0.5,18,894.0,912.0,600,1,20326.111111111113,24,6
1672,0.0,28,884.0,912.0,600,0,21957.22222222222,24,6
1673,1.0,-21,924.0,903.0,600,0,19116.11111111111,25,0
1674,1.0,36,876.0,912.0,600,1,19937.777777777777,25,0
1675,0.0,-62,981.0,919.0,600,0,20455.277777777777,25,0
1676,0.0,-27,939.0,912.0,600,0,12100.0,26,1
1677,0.0,-41,945.0,904.0,600,0,14591.666666666668,27,2
1678,0.0,-17,914.0,897.0,600,1,21594.166666666664,27,2
1679,0.0,40,849.0,889.0,600,0,21844.166666666668,27,2
1680,1.0,-18,898.0,880.0,600,1,11515.27777777778,28,3
1681,0.0,21,868.0,889.0,600,1,11645.0,28,3
1682,1.0,-17,897.0,880.0,600,0,13641.111111111111,28,3
1683,0.0,-97,986.0,889.0,300,1,13343.611111111111,29,4
1684,1.0,-46,929.0,883.0,600,1,20806.111111111113,29,4
1685,0.5,-56,948.0,892.0,600,1,21083.88888888889,29,4
1686,1.0,65,828.0,893.0,600,1,21776.94444444444,29,4
1687,0.0,8,892.0,900.0,600,0,22018.88888888889,29,4
1688,0.5,-12,903.0,891.0,600,0,9664.444444444445,30,5
1689,1.0,150,741.0,891.0,600,0,9932.5,30,5
1690,0.0,-55,951.0,896.0,600,1,10741.388888888889,30,5
1691,1.0,-16,905.0,889.0,600,0,15353.055555555557,30,5
1692,0.0,-1,899.0,898.0,600,0,16705.0,30,5
1693,1.0,24,866.0,890.0,600,1,16794.444444444445,30,5
1694,0.0,-60,958.0,898.0,300,1,16821.666666666668,30,5
1695,1.0,-15,906.0,891.0,600,1,7368.88888888889,1,6
1696,1.0,-2,902.0,900.0,180,0,14433.333333333332,1,6
1697,0.0,19,889.0,908.0,180,1,12677.222222222223,2,0
1698,0.0,18,881.0,899.0,180,1,12861.388888888889,2,0
1699,1.0,23,867.0,890.0,600,0,13322.777777777777,2,0
1700,0.0,66,832.0,898.0,600,1,20686.38888888889,2,0
1701,0.0,-34,922.0,888.0,600,0,20899.722222222223,2,0
1702,1.0,62,818.0,880.0,300,0,13309.166666666668,3,1
1703,0.0,-54,941.0,887.0,600,0,13553.055555555557,3,1
1704,0.0,13,867.0,880.0,600,1,18767.5,3,1
1705,0.0,15,856.0,871.0,600,0,9843.611111111111,4,2
1706,1.0,41,821.0,862.0,600,0,10319.166666666668,4,2
1707,1.0,-30,899.0,869.0,600,1,18534.166666666668,4,2
1708,1.0,150,728.0,878.0,600,1,18647.222222222223,4,2
1709,1.0,49,834.0,883.0,600,1,18849.722222222223,4,2
1710,1.0,39,851.0,890.0,600,1,22224.444444444445,4,2
1711,1.0,65,832.0,897.0,600,1,22405.277777777777,4,2
1712,1.0,4,900.0,904.0,600,0,23008.055555555555,4,2
1713,1.0,-21,933.0,912.0,600,0,793.3333333333335,5,3
1714,0.0,-98,1019.0,921.0,600,0,14826.944444444445,5,3
1715,1.0,73,842.0,915.0,600,1,21707.777777777777,5,3
1716,0.0,-50,972.0,922.0,180,0,12835.277777777777,6,4
1717,1.0,26,889.0,915.0,600,0,18126.11111111111,6,4
1718,1.0,24,899.0,923.0,600,0,19209.166666666664,6,4
1719,1.0,9,922.0,931.0,600,1,20873.333333333332,6,4
1720,0.0,24,915.0,939.0,600,1,21216.944444444445,6,4
1721,1.0,39,891.0,930.0,600,1,11289.166666666666,7,5
1722,0.0,-55,992.0,937.0,600,1,15692.22222222222,7,5
1723,1.0,-11,941.0,930.0,600,1,13863.333333333334,8,6
1724,0.0,31,908.0,939.0,600,1,13900.833333333334,8,6
1725,1.0,-32,962.0,930.0,600,0,14051.666666666668,8,6
1726,1.0,60,879.0,939.0,600,0,16266.944444444443,8,6
1727,0.0,31,915.0,946.0,600,0,16510.0,8,6
1728,0.0,-52,989.0,937.0,600,1,16784.44444444444,8,6
1729,0.0,-6,936.0,930.0,600,0,22259.444444444445,8,6
1730,0.0,-37,959.0,922.0,600,1,18126.11111111111,9,0
1731,1.0,34,881.0,915.0,300,0,18410.833333333336,9,0
1732,1.0,52,871.0,923.0,600,1,12703.333333333334,10,1
1733,1.0,-9,939.0,930.0,600,0,22138.055555555555,10,1
1734,0.0,-154,1093.0,939.0,600,1,23199.444444444445,10,1
1735,1.0,20,914.0,934.0,600,1,6801.388888888889,11,2
1736,0.0,-40,982.0,942.0,600,1,13210.0,11,2
1737,1.0,15,920.0,935.0,600,0,20160.833333333336,11,2
1738,0.0,-44,987.0,943.0,600,0,22984.166666666668,11,2
1739,0.0,39,897.0,936.0,180,1,10851.944444444443,12,3
1740,1.0,43,884.0,927.0,600,1,12225.277777777777,12,3
1741,0.0,0,934.0,934.0,600,0,13217.5,12,3
1742,0.0,2,924.0,926.0,600,0,18302.5,12,3
1743,1.0,48,870.0,918.0,600,0,18464.444444444445,12,3
1744,1.0,-40,965.0,925.0,600,1,-174.44444444444446,13,4
1745,0.0,29,905.0,934.0,600,1,12104.444444444445,13,4
1746,1.0,8,917.0,925.0,600,1,17336.111111111113,13,4
1747,0.5,7,926.0,933.0,300,0,21266.944444444445,13,4
1748,0.0,-49,982.0,933.0,300,0,21784.444444444445,13,4
1749,0.0,-28,954.0,926.0,600,1,23473.055555555555,13,4
1750,0.0,-65,983.0,918.0,300,1,11901.111111111111,14,5
1751,1.0,-1,912.0,911.0,300,1,12043.888888888889,14,5
1752,1.0,1,918.0,919.0,600,0,16297.222222222223,14,5
1753,0.5,-545,1472.0,927.0,300,0,16646.388888888887,14,5
1754,1.0,343,591.0,934.0,300,0,16808.611111111113,14,5
1755,0.0,-600,1536.0,936.0,300,1,16949.722222222223,14,5
1756,1.0,141,794.0,935.0,300,0,17047.5,14,5
1757,1.0,-339,1281.0,942.0,300,1,17202.5,14,5
1758,0.0,-682,1638.0,956.0,300,0,17377.222222222223,14,5
1759,0.0,-102,1058.0,956.0,300,1,17434.444444444445,14,5
1760,1.0,300,650.0,950.0,300,0,17527.5,14,5
1761,0.0,-385,1338.0,953.0,300,0,17641.111111111113,14,5
1762,0.0,-408,1359.0,951.0,300,1,17761.944444444445,14,5
1763,0.0,-343,1293.0,950.0,300,0,17899.44444444444,14,5
1764,0.0,-695,1643.0,948.0,300,1,18056.388888888887,14,5
1765,1.0,38,923.0,961.0,600,0,8986.666666666666,15,6
1766,0.0,17,952.0,969.0,600,1,9090.277777777777,15,6
1767,0.0,-24,984.0,960.0,600,0,9703.333333333334,15,6
1768,1.0,-4,956.0,952.0,600,1,15598.888888888889,15,6
1769,0.0,22,939.0,961.0,600,1,15630.555555555557,15,6
1770,1.0,44,908.0,952.0,600,0,15673.055555555557,15,6
1771,1.0,39,920.0,959.0,600,1,18148.611111111113,15,6
1772,1.0,-16,982.0,966.0,600,0,40.833333333333314,16,0
1773,1.0,-47,1022.0,975.0,600,0,537.5,16,0
1774,0.0,-8,993.0,985.0,600,1,10871.666666666668,16,0
1775,0.0,-65,1042.0,977.0,600,1,11415.0,16,0
1776,0.0,35,935.0,970.0,600,0,13504.166666666666,16,0
1777,1.0,2,959.0,961.0,600,1,18063.333333333336,16,0
1778,0.0,-26,995.0,969.0,300,1,18744.166666666668,16,0
1779,0.0,-25,986.0,961.0,600,1,21024.166666666664,16,0
1780,0.0,-44,997.0,953.0,600,0,10002.222222222223,17,1
1781,0.0,-21,967.0,946.0,600,1,13308.055555555557,17,1
1782,1.0,11,927.0,938.0,600,0,15049.444444444445,17,1
1783,1.0,10,936.0,946.0,600,0,18256.666666666668,17,1
1784,1.0,-16,970.0,954.0,300,0,11402.5,18,2
1785,1.0,45,918.0,963.0,600,1,16825.0,18,2
1786,1.0,37,933.0,970.0,300,0,19983.888888888887,18,2
1787,1.0,94,884.0,978.0,600,0,20182.5,18,2
1788,0.0,-60,1044.0,984.0,600,1,90.5555555555556,19,3
1789,1.0,44,933.0,977.0,600,1,10883.888888888889,19,3
1790,0.5,17,967.0,984.0,600,1,12740.555555555555,19,3
1791,0.0,-65,1049.0,984.0,600,0,14724.166666666668,19,3
1792,1.0,37,940.0,977.0,600,0,15423.333333333334,19,3
1793,1.0,37,947.0,984.0,600,0,119.72222222222223,20,4
1794,0.0,-57,1048.0,991.0,600,0,11534.722222222223,20,4
1795,0.0,22,962.0,984.0,300,1,12048.888888888889,20,4
1796,0.0,-56,1031.0,975.0,600,0,13569.722222222223,20,4
1797,1.0,52,916.0,968.0,600,1,16236.111111111111,20,4
1798,0.0,429,546.0,975.0,300,0,16595.833333333336,20,4
1799,1.0,212,748.0,960.0,300,1,16738.88888888889,20,4
1800,0.0,105,859.0,964.0,300,1,16866.666666666668,20,4
1801,0.0,-251,1204.0,953.0,300,1,17027.5,20,4
1802,0.0,-1,951.0,950.0,300,1,2714.4444444444443,21,5
1803,1.0,71,871.0,942.0,600,0,12582.5,21,5
1804,0.0,-41,990.0,949.0,600,0,12857.777777777777,21,5
