,date,result,white_elo,black_elo,game_time,end_time,num_moves,color,won_by,weekday,day,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,start_time,opp_num_moves,avg_time,opp_avg_time,white_max_move,black_max_move,max_move,opp_max_move,post_elo,opp_post_elo,elo_delta,elo,opp_elo,diff
1348,2018-04-28,1.0,894,850,300,16679.444444444445,63,1,8,5,28,0,0,-1,-1,250,240,16543.333333333336,62,3.9682539682539684,3.870967741935484,46.900000000000006,12.399999999999977,46.900000000000006,12.399999999999977,894,850,7.0,887.0,843.0,44
1349,2018-04-28,1.0,904,902,300,16848.61111111111,30,0,6,5,28,0,0,-1,-1,280,300,16687.5,30,9.333333333333334,10.0,74.5,38.599999999999994,38.599999999999994,74.5,902,904,8.0,894.0,896.0,-2
1350,2018-04-28,0.0,984,896,600,20659.722222222223,22,0,8,5,28,15,15,1,1,230,110,20565.277777777777,23,10.454545454545455,4.782608695652174,9.700000000000045,91.60000000000002,91.60000000000002,9.700000000000045,896,984,-6.0,902.0,990.0,-88
1351,2018-04-28,0.0,949,889,600,23504.444444444445,23,0,8,5,28,9,9,1,0,410,310,23304.444444444445,24,17.82608695652174,12.916666666666666,71.59999999999997,136.10000000000002,136.10000000000002,71.59999999999997,889,949,-7.0,896.0,956.0,-60
1352,2018-04-29,1.0,896,845,600,9542.222222222223,47,1,6,6,29,9,5,1,1,400,600,9264.444444444445,46,8.51063829787234,13.043478260869565,97.0,51.30000000000001,97.0,51.30000000000001,896,845,7.0,889.0,838.0,51
1353,2018-04-29,0.0,931,889,600,9812.5,72,0,8,6,29,11,13,1,1,380,520,9562.5,73,5.277777777777778,7.123287671232877,26.69999999999999,29.899999999999977,29.899999999999977,26.69999999999999,889,931,-7.0,896.0,938.0,-42
1354,2018-04-29,1.0,897,864,300,23617.222222222223,57,1,6,6,29,0,18,-1,1,260,300,23461.666666666668,56,4.56140350877193,5.357142857142857,28.299999999999983,15.200000000000045,28.299999999999983,15.200000000000045,897,864,8.0,889.0,856.0,33
1355,2018-04-30,0.0,890,931,300,13112.5,36,1,6,0,30,18,18,1,0,300,230,12965.277777777777,36,8.333333333333334,6.388888888888889,45.0,31.599999999999994,45.0,31.599999999999994,890,931,-7.0,897.0,938.0,-41
1356,2018-04-30,0.0,860,881,300,13363.611111111111,55,0,8,0,30,10,25,0,1,290,270,13208.055555555557,56,5.2727272727272725,4.821428571428571,30.400000000000006,25.599999999999994,25.599999999999994,30.400000000000006,881,860,-9.0,890.0,869.0,21
1357,2018-04-30,0.0,872,866,600,14001.944444444445,40,1,8,0,30,7,0,1,-1,280,270,13849.166666666668,40,7.0,6.75,38.799999999999955,22.300000000000068,38.799999999999955,22.300000000000068,872,866,-9.0,881.0,875.0,6
1358,2018-04-30,0.0,865,928,300,17735.555555555555,45,1,8,0,30,8,5,0,1,260,190,17610.555555555555,45,5.777777777777778,4.222222222222222,31.19999999999999,16.900000000000034,31.19999999999999,16.900000000000034,865,928,-7.0,872.0,935.0,-63
1359,2018-04-30,1.0,854,873,300,17848.61111111111,33,0,8,0,30,8,6,1,1,230,160,17740.277777777777,33,6.96969696969697,4.848484848484849,24.099999999999994,41.19999999999999,41.19999999999999,24.099999999999994,873,854,8.0,865.0,846.0,19
1360,2018-04-30,0.5,919,874,600,20700.277777777777,51,0,5,0,30,9,8,1,1,270,600,20458.61111111111,51,5.294117647058823,11.764705882352942,45.700000000000045,31.100000000000023,31.100000000000023,45.700000000000045,874,919,1.0,873.0,918.0,-45
1361,2018-05-01,0.5,874,856,300,10610.0,68,1,5,1,1,16,16,1,1,290,180,10479.444444444445,68,4.264705882352941,2.6470588235294117,26.0,12.400000000000006,26.0,12.400000000000006,874,856,0.0,874.0,856.0,18
1362,2018-05-01,1.0,796,880,300,11078.055555555555,9,0,7,1,1,0,0,-1,-1,20,30,11064.166666666666,9,2.2222222222222223,3.3333333333333335,5.300000000000011,8.100000000000023,8.100000000000023,5.300000000000011,880,796,6.0,874.0,790.0,84
1363,2018-05-01,1.0,879,888,300,11243.055555555555,44,0,6,1,1,0,11,-1,1,250,300,11090.277777777777,44,5.681818181818182,6.818181818181818,41.099999999999994,22.0,22.0,41.099999999999994,888,879,8.0,880.0,871.0,9
1364,2018-05-01,0.0,880,910,300,17780.833333333332,39,1,8,1,1,0,20,-1,1,270,250,17636.388888888887,39,6.923076923076923,6.410256410256411,29.30000000000001,32.599999999999994,29.30000000000001,32.599999999999994,880,910,-8.0,888.0,918.0,-30
1365,2018-05-02,0.0,897,872,300,9478.611111111111,47,0,6,2,2,29,0,0,-1,300,220,9334.166666666666,48,6.382978723404255,4.583333333333333,14.199999999999989,19.799999999999983,19.799999999999983,14.199999999999989,872,897,-8.0,880.0,905.0,-25
1366,2018-05-02,0.5,873,893,300,11297.777777777777,57,1,5,2,2,8,14,1,0,270,190,11170.0,56,4.7368421052631575,3.392857142857143,23.900000000000006,22.900000000000006,23.900000000000006,22.900000000000006,873,893,1.0,872.0,892.0,-20
1367,2018-05-02,0.0,906,866,300,17412.222222222223,51,0,8,2,2,9,8,1,0,250,220,17281.666666666668,52,4.901960784313726,4.230769230769231,20.0,32.0,32.0,20.0,866,906,-7.0,873.0,913.0,-40
1368,2018-05-02,1.0,873,832,300,17456.38888888889,14,1,7,2,2,10,0,0,-1,50,90,17417.5,13,3.5714285714285716,6.923076923076923,25.80000000000001,17.5,25.80000000000001,17.5,873,832,7.0,866.0,825.0,41
1369,2018-05-02,1.0,882,925,300,17592.5,33,1,8,2,2,11,12,1,1,240,230,17461.944444444445,32,7.2727272727272725,7.1875,35.20000000000002,29.200000000000017,35.20000000000002,29.200000000000017,882,925,9.0,873.0,916.0,-43
1370,2018-05-02,0.0,882,874,300,17697.777777777777,20,0,8,2,2,12,6,1,1,200,160,17597.777777777777,21,10.0,7.619047619047619,28.700000000000017,38.599999999999994,38.599999999999994,28.700000000000017,874,882,-8.0,882.0,890.0,-8
1371,2018-05-02,0.0,867,942,300,17821.944444444445,39,1,8,2,2,14,16,1,0,210,200,17708.055555555555,39,5.384615384615385,5.128205128205129,23.400000000000006,22.099999999999994,23.400000000000006,22.099999999999994,867,942,-7.0,874.0,949.0,-75
1372,2018-05-02,0.0,984,861,300,21221.11111111111,27,0,8,2,2,10,0,0,-1,210,130,21126.666666666664,28,7.777777777777778,4.642857142857143,16.5,30.69999999999999,30.69999999999999,16.5,861,984,-6.0,867.0,990.0,-123
1373,2018-05-03,0.0,852,824,300,10785.833333333334,39,1,6,3,3,8,7,1,0,300,180,10652.5,39,7.6923076923076925,4.615384615384615,29.30000000000001,12.700000000000017,29.30000000000001,12.700000000000017,852,824,-9.0,861.0,833.0,28
1374,2018-05-03,1.0,861,878,600,12261.666666666666,50,1,7,3,3,0,0,-1,-1,310,500,12036.666666666666,49,6.2,10.204081632653061,22.80000000000001,50.200000000000045,22.80000000000001,50.200000000000045,861,878,9.0,852.0,869.0,-17
1375,2018-05-03,0.5,886,862,600,12603.055555555555,103,0,1,3,3,20,14,1,1,600,560,12280.833333333332,103,5.825242718446602,5.436893203883495,41.00000000000006,42.599999999999966,42.599999999999966,41.00000000000006,862,886,1.0,861.0,885.0,-24
1376,2018-05-03,1.0,854,870,300,16793.333333333332,42,0,6,3,3,9,0,1,-1,260,300,16637.777777777777,42,6.190476190476191,7.142857142857143,180.0,34.5,34.5,180.0,870,854,8.0,862.0,846.0,16
1377,2018-05-03,1.0,879,927,300,16969.166666666668,51,1,6,3,3,12,0,0,-1,290,300,16805.277777777777,50,5.686274509803922,6.0,22.400000000000006,24.200000000000017,22.400000000000006,24.200000000000017,879,927,9.0,870.0,918.0,-48
1378,2018-05-03,1.0,817,886,600,20020.833333333332,36,0,6,3,3,10,6,0,1,310,600,19768.055555555555,36,8.61111111111111,16.666666666666668,57.69999999999999,51.10000000000002,51.10000000000002,57.69999999999999,886,817,7.0,879.0,810.0,69
1379,2018-05-03,1.0,917,895,600,20236.38888888889,34,0,7,3,3,13,15,1,1,320,410,20033.611111111113,34,9.411764705882353,12.058823529411764,42.5,36.19999999999999,36.19999999999999,42.5,895,917,9.0,886.0,908.0,-22
1380,2018-05-03,1.0,902,845,600,22195.277777777777,77,1,8,3,3,9,8,1,1,530,460,21920.277777777777,76,6.883116883116883,6.052631578947368,36.30000000000001,21.30000000000001,36.30000000000001,21.30000000000001,902,845,7.0,895.0,838.0,57
1381,2018-05-04,1.0,911,923,600,8833.055555555555,29,1,7,4,4,8,0,1,-1,330,270,8666.388888888889,29,11.379310344827585,9.310344827586206,83.60000000000002,30.399999999999977,83.60000000000002,30.399999999999977,911,923,9.0,902.0,914.0,-12
1382,2018-05-04,0.0,903,921,600,9419.444444444445,32,1,8,4,4,0,0,-1,-1,130,140,9344.444444444445,32,4.0625,4.375,16.700000000000045,25.699999999999932,16.700000000000045,25.699999999999932,903,921,-8.0,911.0,929.0,-18
1383,2018-05-04,0.0,911,895,600,13817.5,31,0,8,4,4,0,8,-1,1,160,170,13725.833333333334,32,5.161290322580645,5.3125,25.0,32.60000000000002,32.60000000000002,25.0,895,911,-8.0,903.0,919.0,-16
1384,2018-05-04,0.5,896,923,600,14022.222222222223,53,1,1,4,4,0,0,-1,-1,400,300,13827.777777777777,53,7.547169811320755,5.660377358490566,31.100000000000023,24.799999999999955,31.100000000000023,24.799999999999955,896,923,1.0,895.0,922.0,-27
1385,2018-05-04,1.0,890,904,600,14316.666666666666,51,0,8,4,4,12,16,1,1,390,460,14080.555555555555,51,7.647058823529412,9.019607843137255,60.89999999999998,42.099999999999966,42.099999999999966,60.89999999999998,904,890,8.0,896.0,882.0,14
1386,2018-05-04,0.0,894,896,300,17785.0,58,0,6,4,4,0,0,-1,-1,300,260,17629.444444444445,59,5.172413793103448,4.406779661016949,19.19999999999999,32.5,32.5,19.19999999999999,896,894,-8.0,904.0,902.0,2
1387,2018-05-04,0.0,888,899,600,18149.166666666668,26,1,8,4,4,19,13,0,1,170,110,18071.38888888889,26,6.538461538461538,4.230769230769231,62.80000000000001,10.799999999999955,62.80000000000001,10.799999999999955,888,899,-8.0,896.0,907.0,-11
1388,2018-05-04,1.0,896,885,300,20707.777777777777,32,1,6,4,4,12,7,1,1,140,300,20585.555555555555,31,4.375,9.67741935483871,26.0,28.700000000000017,26.0,28.700000000000017,896,885,8.0,888.0,877.0,11
1389,2018-05-04,0.0,944,889,300,20787.777777777777,19,0,8,4,4,0,9,-1,1,130,130,20715.555555555555,20,6.842105263157895,6.5,24.5,45.400000000000006,45.400000000000006,24.5,889,944,-7.0,896.0,951.0,-55
1390,2018-05-05,0.0,923,882,600,10563.611111111111,69,0,8,5,5,8,7,1,1,380,510,10316.388888888889,70,5.507246376811594,7.285714285714286,43.900000000000034,29.0,29.0,43.900000000000034,882,923,-7.0,889.0,930.0,-41
1391,2018-05-05,0.0,873,858,600,19789.166666666668,22,1,8,5,5,18,17,0,0,130,140,19714.166666666668,22,5.909090909090909,6.363636363636363,37.89999999999998,18.600000000000023,37.89999999999998,18.600000000000023,873,858,-9.0,882.0,867.0,15
1392,2018-05-05,1.0,880,800,600,21351.11111111111,28,1,7,5,5,13,14,1,0,210,350,21195.555555555555,27,7.5,12.962962962962964,27.700000000000045,54.5,27.700000000000045,54.5,880,800,7.0,873.0,793.0,80
1393,2018-05-05,1.0,757,885,600,21573.333333333332,58,0,8,5,5,24,22,0,0,280,430,21376.11111111111,58,4.827586206896552,7.413793103448276,36.30000000000001,25.399999999999977,25.399999999999977,36.30000000000001,885,757,5.0,880.0,752.0,128
1394,2018-05-05,0.5,885,865,600,21899.166666666668,56,1,3,5,5,10,9,1,1,520,590,21590.833333333336,56,9.285714285714286,10.535714285714286,64.69999999999999,63.0,64.69999999999999,63.0,885,865,0.0,885.0,865.0,20
1395,2018-05-05,1.0,893,879,600,22201.944444444445,48,1,6,5,5,7,8,1,1,460,600,21907.5,47,9.583333333333334,12.76595744680851,41.299999999999955,56.599999999999966,41.299999999999955,56.599999999999966,893,879,8.0,885.0,871.0,14
1396,2018-05-06,1.0,925,902,600,16467.777777777777,16,0,7,6,6,0,15,-1,1,90,70,16423.333333333332,16,5.625,4.375,18.800000000000068,21.299999999999955,21.299999999999955,18.800000000000068,902,925,9.0,893.0,916.0,-23
1397,2018-05-06,1.0,850,909,600,16760.555555555555,35,0,6,6,6,13,0,1,-1,420,600,16477.222222222223,35,12.0,17.142857142857142,34.80000000000001,58.799999999999955,58.799999999999955,34.80000000000001,909,850,7.0,902.0,843.0,59
1398,2018-05-06,1.0,917,898,600,17015.555555555555,34,1,7,6,6,14,13,1,1,250,300,16862.777777777777,33,7.352941176470588,9.090909090909092,52.700000000000045,68.10000000000002,52.700000000000045,68.10000000000002,917,898,8.0,909.0,890.0,19
1399,2018-05-06,0.0,909,944,600,18136.666666666668,63,1,8,6,6,10,10,1,1,390,390,17920.0,63,6.190476190476191,6.190476190476191,53.10000000000002,18.100000000000023,53.10000000000002,18.100000000000023,909,944,-8.0,917.0,952.0,-35
1400,2018-05-06,0.0,908,901,600,18644.722222222223,18,0,8,6,6,8,0,1,-1,270,160,18525.277777777777,19,15.0,8.421052631578947,27.899999999999977,142.10000000000002,142.10000000000002,27.899999999999977,901,908,-8.0,909.0,916.0,-7
1401,2018-05-06,0.0,902,893,600,19252.777777777777,37,0,8,6,6,0,5,-1,1,550,360,19000.0,38,14.864864864864865,9.473684210526315,30.399999999999977,108.29999999999995,108.29999999999995,30.399999999999977,893,902,-8.0,901.0,910.0,-9
1402,2018-05-06,1.0,872,901,600,21797.5,19,0,7,6,6,0,4,-1,1,110,100,21739.166666666668,19,5.7894736842105265,5.2631578947368425,23.799999999999955,14.0,14.0,23.799999999999955,901,872,8.0,893.0,864.0,29
1403,2018-05-06,1.0,908,852,600,21972.777777777777,26,1,7,6,6,0,9,-1,1,330,260,21808.888888888887,25,12.692307692307692,10.4,51.599999999999966,28.800000000000068,51.599999999999966,28.800000000000068,908,852,7.0,901.0,845.0,56
1404,2018-05-06,1.0,874,915,600,22180.833333333332,50,0,7,6,6,13,11,0,0,360,250,22011.388888888887,50,7.2,5.0,17.099999999999966,31.899999999999977,31.899999999999977,17.099999999999966,915,874,7.0,908.0,867.0,41
1405,2018-05-06,0.5,948,916,600,23603.88888888889,45,0,1,6,6,10,11,0,1,290,390,23415.0,46,6.444444444444445,8.478260869565217,68.5,43.0,43.0,68.5,916,948,1.0,915.0,947.0,-32
1406,2018-05-07,0.0,907,868,600,8633.611111111111,65,1,8,0,7,8,8,1,1,350,590,8372.5,65,5.384615384615385,9.076923076923077,36.80000000000001,43.30000000000001,36.80000000000001,43.30000000000001,907,868,-9.0,916.0,877.0,39
1407,2018-05-07,0.5,907,923,600,10490.0,50,1,3,0,7,0,15,-1,0,260,250,10348.333333333334,50,5.2,5.0,28.299999999999955,18.69999999999999,28.299999999999955,18.69999999999999,907,923,0.0,907.0,923.0,-16
1408,2018-05-07,0.0,991,901,600,10763.333333333334,54,0,8,0,7,12,4,1,1,370,550,10507.77777777778,55,6.851851851851852,10.0,55.799999999999955,45.59999999999991,45.59999999999991,55.799999999999955,901,991,-6.0,907.0,997.0,-90
1409,2018-05-07,1.0,906,763,180,11388.333333333334,23,1,8,0,7,0,0,-1,-1,60,100,11343.888888888889,22,2.608695652173913,4.545454545454546,10.599999999999994,12.799999999999997,10.599999999999994,12.799999999999997,906,763,5.0,901.0,758.0,143
1410,2018-05-07,0.0,899,958,180,11472.222222222223,59,1,8,0,7,17,18,1,0,100,160,11400.0,59,1.694915254237288,2.711864406779661,8.099999999999994,14.0,8.099999999999994,14.0,899,958,-7.0,906.0,965.0,-59
1411,2018-05-07,1.0,878,907,180,11573.333333333334,50,0,6,0,7,11,6,1,1,160,180,11478.888888888889,50,3.2,3.6,17.39999999999999,15.5,15.5,17.39999999999999,907,878,8.0,899.0,870.0,29
1412,2018-05-07,1.0,916,932,180,15077.5,17,1,7,0,7,9,8,1,0,50,30,15055.277777777777,16,2.9411764705882355,1.875,17.600000000000023,7.200000000000017,17.600000000000023,7.200000000000017,916,932,9.0,907.0,923.0,-16
1413,2018-05-07,0.0,912,908,180,15161.944444444445,33,0,8,0,7,0,6,-1,0,110,150,15089.722222222223,34,3.3333333333333335,4.411764705882353,12.800000000000011,11.5,11.5,12.800000000000011,908,912,-8.0,916.0,920.0,-4
1414,2018-05-07,0.0,975,901,300,16150.0,33,0,8,0,7,9,12,0,1,160,250,16036.111111111111,34,4.848484848484849,7.352941176470588,39.69999999999999,17.5,17.5,39.69999999999999,901,975,-7.0,908.0,982.0,-74
1415,2018-05-07,1.0,909,908,300,16264.722222222223,37,1,8,0,7,6,12,1,1,250,140,16156.388888888889,36,6.756756756756757,3.888888888888889,23.900000000000006,11.400000000000006,23.900000000000006,11.400000000000006,909,908,8.0,901.0,900.0,1
1416,2018-05-07,1.0,975,919,180,18335.0,45,0,6,0,7,15,0,1,-1,180,180,18235.0,45,4.0,4.0,31.89999999999999,20.0,20.0,31.89999999999999,919,975,10.0,909.0,965.0,-56
1417,2018-05-07,1.0,898,927,180,19477.5,34,0,6,0,7,12,7,1,1,100,180,19399.722222222223,34,2.9411764705882355,5.294117647058823,32.400000000000006,13.100000000000009,13.100000000000009,32.400000000000006,927,898,8.0,919.0,890.0,29
1418,2018-05-08,0.0,952,919,180,9411.111111111111,49,0,8,1,8,6,4,1,1,110,160,9336.111111111111,50,2.2448979591836733,3.2,9.0,8.599999999999994,8.599999999999994,9.0,919,952,-8.0,927.0,960.0,-33
1419,2018-05-08,0.0,910,897,180,11423.888888888889,28,1,8,1,8,11,14,1,0,90,90,11373.888888888889,28,3.2142857142857144,3.2142857142857144,9.900000000000006,10.5,9.900000000000006,10.5,910,897,-9.0,919.0,906.0,13
1420,2018-05-08,1.0,917,838,180,11467.777777777777,22,1,7,1,8,10,9,0,1,80,60,11428.888888888889,21,3.6363636363636362,2.857142857142857,17.69999999999999,10.5,17.69999999999999,10.5,917,838,7.0,910.0,831.0,79
1421,2018-05-08,0.0,848,907,180,11575.833333333334,44,0,6,1,8,7,6,1,1,180,170,11478.611111111111,45,4.090909090909091,3.7777777777777777,26.89999999999999,19.19999999999999,19.19999999999999,26.89999999999999,907,848,-10.0,917.0,858.0,59
1422,2018-05-08,1.0,927,916,180,12110.833333333334,19,0,6,1,8,8,14,1,1,60,180,12044.166666666668,19,3.1578947368421053,9.473684210526315,18.0,9.800000000000011,9.800000000000011,18.0,916,927,9.0,907.0,918.0,-11
1423,2018-05-08,1.0,924,910,180,17827.5,37,1,6,1,8,20,0,1,-1,160,180,17733.055555555555,36,4.324324324324325,5.0,20.10000000000001,17.299999999999983,20.10000000000001,17.299999999999983,924,910,8.0,916.0,902.0,14
1424,2018-05-08,0.0,916,914,180,17928.055555555555,28,1,8,1,8,14,14,0,0,120,130,17858.61111111111,28,4.285714285714286,4.642857142857143,14.099999999999994,32.099999999999994,14.099999999999994,32.099999999999994,916,914,-8.0,924.0,922.0,2
1425,2018-05-08,0.0,907,908,180,18040.555555555555,31,0,6,1,8,12,13,1,0,180,180,17940.555555555555,32,5.806451612903226,5.625,38.499999999999986,13.700000000000017,13.700000000000017,38.499999999999986,908,907,-8.0,916.0,915.0,1
1426,2018-05-08,1.0,917,941,180,18734.444444444445,11,1,7,1,8,0,0,-1,-1,40,50,18709.444444444445,11,3.6363636363636362,4.545454545454546,13.800000000000011,12.800000000000011,13.800000000000011,12.800000000000011,917,941,9.0,908.0,932.0,-24
1427,2018-05-08,1.0,925,900,180,20506.11111111111,67,1,6,1,8,10,17,0,1,170,180,20408.888888888887,66,2.537313432835821,2.727272727272727,12.199999999999989,9.0,12.199999999999989,9.0,925,900,8.0,917.0,892.0,25
1428,2018-05-08,0.0,891,916,180,20587.5,40,0,8,1,8,0,11,-1,0,150,130,20509.722222222223,41,3.75,3.1707317073170733,27.400000000000006,16.200000000000003,16.200000000000003,27.400000000000006,916,891,-9.0,925.0,900.0,25
1429,2018-05-08,0.0,908,936,180,21598.333333333332,56,1,6,1,8,12,0,0,-1,180,150,21506.666666666664,56,3.2142857142857144,2.6785714285714284,11.899999999999991,9.800000000000011,11.899999999999991,9.800000000000011,908,936,-8.0,916.0,944.0,-28
1430,2018-05-08,0.0,896,899,600,23312.5,22,0,8,1,8,8,7,1,1,290,220,23170.833333333332,23,13.181818181818182,9.565217391304348,56.0,49.60000000000002,49.60000000000002,56.0,899,896,-9.0,908.0,905.0,3
1431,2018-05-09,0.0,895,891,600,9554.166666666666,38,0,8,2,9,7,0,1,-1,420,450,9312.5,39,11.052631578947368,11.538461538461538,37.5,86.89999999999998,86.89999999999998,37.5,891,895,-8.0,899.0,903.0,-4
1432,2018-05-09,1.0,900,940,180,10672.777777777777,25,1,8,2,9,11,0,0,-1,160,150,10586.666666666666,24,6.4,6.25,23.0,52.400000000000006,23.0,52.400000000000006,900,940,9.0,891.0,931.0,-40
1433,2018-05-09,1.0,918,909,180,10721.666666666666,13,0,7,2,9,0,0,-1,-1,90,60,10680.0,13,6.923076923076923,4.615384615384615,33.400000000000006,35.69999999999999,35.69999999999999,33.400000000000006,909,918,9.0,900.0,909.0,-9
1434,2018-05-09,0.5,910,936,600,11544.166666666666,59,1,5,2,9,9,10,1,0,500,360,11305.277777777777,59,8.474576271186441,6.101694915254237,56.80000000000001,39.30000000000001,56.80000000000001,39.30000000000001,910,936,1.0,909.0,935.0,-26
1435,2018-05-09,0.0,967,903,180,14754.166666666666,30,0,6,2,9,12,12,1,1,180,120,14670.833333333332,31,6.0,3.870967741935484,16.200000000000003,24.799999999999997,24.799999999999997,16.200000000000003,903,967,-7.0,910.0,974.0,-64
1436,2018-05-09,1.0,910,853,600,15746.388888888889,54,1,6,2,9,9,9,0,1,540,600,15429.722222222223,53,10.0,11.320754716981131,66.30000000000001,72.0,66.30000000000001,72.0,910,853,7.0,903.0,846.0,57
1437,2018-05-09,0.0,885,901,300,19057.222222222223,48,0,6,2,9,8,19,1,0,300,290,18893.333333333332,49,6.25,5.918367346938775,75.0,21.099999999999994,21.099999999999994,75.0,901,885,-9.0,910.0,894.0,16
1438,2018-05-10,0.0,893,927,600,8303.888888888889,56,1,8,3,10,6,0,1,-1,340,300,8126.111111111111,56,6.071428571428571,5.357142857142857,31.30000000000001,30.19999999999999,31.30000000000001,30.19999999999999,893,927,-8.0,901.0,935.0,-34
1439,2018-05-10,1.0,901,881,180,9435.0,50,1,6,3,10,14,13,1,0,170,180,9337.777777777777,49,3.4,3.673469387755102,14.800000000000011,13.200000000000003,14.800000000000011,13.200000000000003,901,881,8.0,893.0,873.0,20
1440,2018-05-10,0.0,893,896,180,10522.5,21,1,8,3,10,10,0,1,-1,70,60,10486.388888888889,21,3.3333333333333335,2.857142857142857,15.799999999999983,7.5,15.799999999999983,7.5,893,896,-8.0,901.0,904.0,-3
1441,2018-05-10,1.0,879,901,180,10627.5,55,0,8,3,10,0,0,-1,-1,170,160,10535.833333333334,55,3.090909090909091,2.909090909090909,31.599999999999994,27.10000000000001,27.10000000000001,31.599999999999994,901,879,8.0,893.0,871.0,22
1442,2018-05-10,1.0,897,909,180,15464.444444444445,48,0,6,3,10,11,0,0,-1,140,180,15375.555555555557,48,2.9166666666666665,3.75,15.099999999999994,16.900000000000006,16.900000000000006,15.099999999999994,909,897,8.0,901.0,889.0,12
1443,2018-05-10,0.0,925,901,180,16124.166666666666,10,0,7,3,10,0,0,-1,-1,20,20,16113.055555555555,11,2.0,1.8181818181818181,6.700000000000017,4.800000000000011,4.800000000000011,6.700000000000017,901,925,-8.0,909.0,933.0,-24
1444,2018-05-10,0.0,892,856,180,17494.166666666668,37,1,6,3,10,14,15,1,1,180,130,17408.05555555556,37,4.864864864864865,3.5135135135135136,19.30000000000001,13.200000000000003,19.30000000000001,13.200000000000003,892,856,-9.0,901.0,865.0,36
1445,2018-05-10,0.0,884,905,300,17956.944444444445,37,1,8,3,10,8,0,1,-1,190,170,17856.944444444445,37,5.135135135135135,4.594594594594595,26.900000000000006,19.900000000000006,26.900000000000006,19.900000000000006,884,905,-8.0,892.0,913.0,-21
1446,2018-05-10,1.0,905,893,300,18029.722222222223,20,0,7,3,10,8,10,1,1,130,100,17965.833333333332,20,6.5,5.0,16.099999999999994,23.400000000000006,23.400000000000006,16.099999999999994,893,905,9.0,884.0,896.0,-12
1447,2018-05-10,1.0,901,897,300,18081.38888888889,20,1,8,3,10,15,0,1,-1,100,50,18039.722222222223,19,5.0,2.6315789473684212,33.30000000000001,8.699999999999989,33.30000000000001,8.699999999999989,901,897,8.0,893.0,889.0,4
1448,2018-05-10,0.0,953,894,600,20991.38888888889,48,0,6,3,10,10,0,0,-1,600,520,20680.27777777778,49,12.5,10.612244897959183,44.89999999999998,64.19999999999999,64.19999999999999,44.89999999999998,894,953,-7.0,901.0,960.0,-59
1449,2018-05-11,1.0,852,901,300,9054.444444444445,30,0,7,4,11,21,0,0,-1,180,220,8943.333333333334,30,6.0,7.333333333333333,74.19999999999999,34.099999999999994,34.099999999999994,74.19999999999999,901,852,7.0,894.0,845.0,49
1450,2018-05-11,0.0,1002,895,300,9928.611111111111,37,0,6,4,11,10,12,1,1,300,250,9775.833333333334,38,8.108108108108109,6.578947368421052,32.19999999999999,32.39999999999998,32.39999999999998,32.19999999999999,895,1002,-6.0,901.0,1008.0,-107
1451,2018-05-11,0.0,889,1008,300,10011.944444444445,25,1,8,4,11,12,11,1,1,160,110,9936.944444444445,25,6.4,4.4,22.19999999999999,13.900000000000006,22.19999999999999,13.900000000000006,889,1008,-6.0,895.0,1014.0,-119
1452,2018-05-11,0.0,882,943,300,10139.166666666666,37,1,8,4,11,8,10,0,1,250,170,10022.5,37,6.756756756756757,4.594594594594595,34.0,14.900000000000006,34.0,14.900000000000006,882,943,-7.0,889.0,950.0,-61
1453,2018-05-11,1.0,890,854,300,11230.833333333334,54,1,6,4,11,0,13,-1,0,270,300,11072.5,53,5.0,5.660377358490566,32.099999999999994,32.099999999999994,32.099999999999994,32.099999999999994,890,854,8.0,882.0,846.0,36
1454,2018-05-11,0.0,882,904,300,12773.888888888889,19,1,8,4,11,15,0,0,-1,150,60,12715.555555555555,19,7.894736842105263,3.1578947368421053,22.0,7.200000000000017,22.0,7.200000000000017,882,904,-8.0,890.0,912.0,-22
1455,2018-05-11,0.0,872,874,300,14803.888888888889,42,0,6,4,11,0,0,-1,-1,300,180,14670.555555555555,43,7.142857142857143,4.186046511627907,11.400000000000034,53.5,53.5,11.400000000000034,874,872,-8.0,882.0,880.0,2
1456,2018-05-11,0.0,865,851,300,14965.0,66,1,8,4,11,9,11,1,1,250,260,14823.333333333334,66,3.787878787878788,3.9393939393939394,23.5,20.900000000000034,23.5,20.900000000000034,865,851,-9.0,874.0,860.0,14
1457,2018-05-11,0.5,866,865,600,16749.722222222223,56,0,1,4,11,16,25,1,1,360,470,16519.166666666668,57,6.428571428571429,8.24561403508772,36.69999999999999,41.19999999999999,41.19999999999999,36.69999999999999,865,866,0.0,865.0,866.0,-1
1458,2018-05-11,0.0,830,856,600,16943.055555555555,35,0,8,4,11,11,10,1,1,380,280,16759.722222222223,36,10.857142857142858,7.777777777777778,27.30000000000001,62.80000000000001,62.80000000000001,27.30000000000001,856,830,-9.0,865.0,839.0,26
1459,2018-05-11,0.0,817,847,600,17175.277777777777,40,0,8,4,11,15,13,1,1,360,450,16950.277777777777,41,9.0,10.975609756097562,102.5,43.0,43.0,102.5,847,817,-9.0,856.0,826.0,30
1460,2018-05-12,0.0,839,863,300,9144.722222222223,60,1,6,5,12,7,0,1,-1,300,250,8991.944444444445,60,5.0,4.166666666666667,29.099999999999994,16.099999999999994,29.099999999999994,16.099999999999994,839,863,-8.0,847.0,871.0,-24
