,date,day,weekday,start_time,game_time,color,elo,opp_elo,diff,result,won_by,num_moves,opp_num_moves,avg_time,opp_avg_time,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,max_move,opp_max_move
925,2018-01-10,10,2,12160.833333333334,300,0,813.0,809.0,4,1.0,7,27,28,7.777777777777778,4.285714285714286,0,0,-1,-1,210,120,24.399999999999977,12.5
926,2018-01-10,10,2,22328.88888888889,600,1,821.0,805.0,16,0.0,8,30,30,9.333333333333334,11.666666666666666,17,0,1,-1,280,350,36.5,49.39999999999998
927,2018-01-11,11,3,8444.166666666666,600,0,812.0,752.0,60,1.0,8,33,33,10.606060606060606,9.393939393939394,9,15,1,1,350,310,44.0,36.39999999999998
928,2018-01-11,11,3,15946.388888888889,600,1,819.0,767.0,52,0.5,5,55,55,9.090909090909092,8.0,0,13,-1,1,500,440,43.10000000000002,38.5
929,2018-01-11,11,3,16225.27777777778,600,0,818.0,817.0,1,0.0,6,64,65,9.375,6.615384615384615,0,0,-1,-1,600,430,58.80000000000001,21.80000000000001
930,2018-01-11,11,3,18229.44444444444,300,1,810.0,816.0,-6,0.0,6,42,42,7.142857142857143,5.0,11,0,1,-1,300,210,32.69999999999999,29.0
931,2018-01-11,11,3,22846.666666666664,300,0,801.0,892.0,-91,0.0,8,32,33,6.875,6.0606060606060606,8,12,0,1,220,200,22.700000000000017,29.599999999999994
932,2018-01-12,12,4,22201.38888888889,600,0,795.0,826.0,-31,0.0,8,26,27,15.384615384615385,15.185185185185185,11,16,1,1,400,410,42.80000000000001,46.39999999999998
933,2018-01-13,13,5,21661.111111111113,600,1,787.0,844.0,-57,0.0,2,52,52,6.153846153846154,4.615384615384615,10,0,1,-1,320,240,29.69999999999999,38.299999999999955
934,2018-01-14,14,6,21220.0,600,0,780.0,685.0,95,1.0,7,55,55,6.181818181818182,7.636363636363637,16,0,1,-1,340,420,24.400000000000034,30.899999999999977
935,2018-01-14,14,6,21438.611111111113,600,1,786.0,869.0,-83,0.0,8,25,25,9.6,10.0,16,16,1,0,240,250,30.599999999999966,43.19999999999999
936,2018-01-15,15,0,9520.277777777777,600,1,780.0,857.0,-77,0.0,8,70,70,8.142857142857142,8.428571428571429,0,0,-1,-1,570,590,46.80000000000001,46.60000000000002
937,2018-01-15,15,0,23015.0,600,1,773.0,686.0,87,1.0,6,31,30,19.032258064516128,20.0,16,0,1,-1,590,600,83.90000000000003,85.0
938,2018-01-15,15,0,23356.666666666668,600,0,779.0,781.0,-2,0.0,8,78,79,7.17948717948718,5.569620253164557,0,17,-1,0,560,440,55.099999999999966,24.600000000000023
939,2018-01-16,16,1,8741.666666666666,300,0,771.0,795.0,-24,1.0,7,56,56,4.285714285714286,4.464285714285714,13,25,1,1,240,250,26.80000000000001,22.30000000000001
940,2018-01-16,16,1,8889.722222222223,300,0,780.0,840.0,-60,0.0,8,26,27,9.615384615384615,7.037037037037037,0,10,-1,1,250,190,41.400000000000006,23.30000000000001
941,2018-01-16,16,1,10776.944444444445,300,1,773.0,657.0,116,1.0,7,8,7,2.5,4.285714285714286,5,5,1,1,20,30,5.2999999999999545,19.30000000000001
942,2018-01-16,16,1,10796.666666666666,300,0,779.0,704.0,75,0.0,8,25,26,6.4,4.230769230769231,12,7,1,1,160,110,22.30000000000001,9.900000000000006
943,2018-01-16,16,1,15665.555555555555,300,0,769.0,727.0,42,1.0,2,15,15,4.666666666666667,6.0,0,7,-1,1,70,90,10.900000000000006,42.099999999999994
944,2018-01-16,16,1,15718.055555555557,300,1,777.0,825.0,-48,1.0,7,12,11,5.833333333333333,3.6363636363636362,0,0,-1,-1,70,40,22.69999999999999,9.100000000000023
945,2018-01-16,16,1,15760.277777777777,300,1,786.0,762.0,24,0.0,8,45,45,6.666666666666667,6.222222222222222,7,6,1,1,300,280,57.29999999999998,30.5
946,2018-01-16,16,1,18579.444444444445,300,1,777.0,688.0,89,1.0,8,47,46,5.1063829787234045,4.3478260869565215,0,0,-1,-1,240,200,28.80000000000001,15.200000000000017
947,2018-01-16,16,1,18704.166666666668,300,0,783.0,724.0,59,1.0,7,7,7,8.571428571428571,8.571428571428571,0,0,-1,-1,60,60,13.599999999999994,22.099999999999966
948,2018-01-16,16,1,18751.666666666664,300,1,790.0,816.0,-26,0.5,1,62,61,4.838709677419355,3.6065573770491803,5,0,1,-1,300,220,42.79999999999998,17.799999999999983
949,2018-01-16,16,1,19731.38888888889,300,0,791.0,852.0,-61,0.0,8,28,29,8.928571428571429,7.241379310344827,0,9,-1,1,250,210,72.5,28.099999999999994
950,2018-01-17,17,2,8832.222222222223,300,1,784.0,894.0,-110,0.0,8,32,32,9.0625,8.4375,0,14,-1,0,290,270,44.0,31.5
951,2018-01-17,17,2,9688.888888888889,300,0,778.0,745.0,33,1.0,6,47,47,6.170212765957447,6.382978723404255,7,6,1,0,290,300,43.5,35.10000000000002
952,2018-01-17,17,2,10752.777777777777,300,0,786.0,873.0,-87,0.0,8,21,22,5.714285714285714,5.909090909090909,10,17,1,1,120,130,13.299999999999983,20.0
953,2018-01-17,17,2,18360.0,600,0,780.0,731.0,49,1.0,8,36,36,9.444444444444445,12.5,12,0,1,-1,340,450,52.80000000000001,35.60000000000002
954,2018-01-17,17,2,19976.11111111111,600,0,787.0,731.0,56,1.0,8,41,41,11.707317073170731,9.75609756097561,10,0,1,-1,480,400,70.80000000000001,44.5
955,2018-01-17,17,2,23226.38888888889,600,1,794.0,771.0,23,0.0,7,52,52,6.538461538461538,4.615384615384615,18,16,1,0,340,240,32.099999999999966,21.69999999999999
956,2018-01-18,18,3,9147.777777777777,180,1,785.0,821.0,-36,1.0,8,16,15,4.375,6.666666666666667,9,9,1,0,70,100,27.599999999999994,29.599999999999994
957,2018-01-18,18,3,11728.055555555555,180,0,794.0,845.0,-51,1.0,7,25,26,6.4,3.8461538461538463,13,0,1,-1,160,100,13.300000000000011,11.300000000000011
958,2018-01-18,18,3,19295.0,180,1,804.0,891.0,-87,0.0,8,50,50,5.2,7.2,10,9,1,1,260,360,22.900000000000006,24.900000000000006
959,2018-01-18,18,3,21585.555555555555,180,1,798.0,668.0,130,1.0,6,40,39,6.0,4.615384615384615,0,11,-1,0,240,180,27.499999999999986,29.5
960,2018-01-18,18,3,21700.555555555555,180,1,803.0,722.0,81,1.0,8,41,40,5.609756097560975,7.75,6,25,1,1,230,310,31.60000000000001,33.60000000000002
961,2018-01-19,19,4,8882.222222222223,180,1,809.0,881.0,-72,1.0,2,18,17,2.7777777777777777,5.294117647058823,6,8,1,1,50,90,10.799999999999983,12.799999999999983
962,2018-01-19,19,4,15143.333333333332,180,0,819.0,807.0,12,0.0,6,45,46,4.0,5.6521739130434785,11,13,0,1,180,260,23.69999999999999,21.69999999999999
963,2018-01-19,19,4,16170.833333333334,600,0,810.0,795.0,15,1.0,7,17,17,6.470588235294118,7.0588235294117645,0,0,-1,-1,110,120,24.600000000000023,21.800000000000068
964,2018-01-19,19,4,16268.888888888889,600,0,818.0,764.0,54,1.0,7,12,12,4.166666666666667,8.333333333333334,0,0,-1,-1,50,100,13.700000000000045,20.5
965,2018-01-19,19,4,22929.722222222223,300,1,825.0,829.0,-4,0.0,8,36,36,7.222222222222222,3.611111111111111,13,8,0,1,260,130,30.700000000000017,11.800000000000011
966,2018-01-20,20,5,10859.722222222223,300,0,817.0,865.0,-48,1.0,8,46,46,6.521739130434782,6.086956521739131,9,0,1,-1,300,280,17.0,22.19999999999999
967,2018-01-20,20,5,18365.555555555555,600,1,827.0,845.0,-18,1.0,7,20,19,10.5,11.578947368421053,0,9,-1,0,210,220,42.400000000000034,36.40000000000009
968,2018-01-20,20,5,18694.444444444445,180,0,836.0,1160.0,-324,0.0,6,59,60,3.0508474576271185,4.5,0,8,-1,1,180,270,30.30000000000001,28.30000000000001
969,2018-01-20,20,5,19018.888888888887,600,0,834.0,838.0,-4,0.0,7,43,44,10.930232558139535,5.0,10,12,1,1,470,220,37.39999999999998,23.099999999999966
970,2018-01-20,20,5,21859.444444444445,600,1,826.0,767.0,59,1.0,7,27,27,11.481481481481481,8.88888888888889,7,6,1,1,310,240,31.799999999999955,46.69999999999999
971,2018-01-21,21,6,8949.166666666668,600,1,833.0,786.0,47,1.0,7,24,24,5.833333333333333,10.0,10,8,1,1,140,240,42.19999999999993,33.39999999999998
972,2018-01-21,21,6,9912.77777777778,600,1,840.0,831.0,9,1.0,7,34,33,11.176470588235293,8.181818181818182,7,7,1,1,380,270,55.5,28.100000000000023
973,2018-01-21,21,6,10271.944444444445,300,0,848.0,1577.0,-729,0.0,8,34,35,8.235294117647058,4.857142857142857,13,7,1,1,280,170,31.799999999999983,20.900000000000034
974,2018-01-21,21,6,10404.166666666668,300,1,848.0,901.0,-53,1.0,8,28,27,6.071428571428571,5.925925925925926,11,0,1,-1,170,160,27.80000000000001,15.0
975,2018-01-21,21,6,12009.444444444445,300,0,858.0,1600.0,-742,0.0,7,39,40,6.410256410256411,4.0,17,23,1,1,250,160,16.399999999999977,19.69999999999999
976,2018-01-21,21,6,19297.777777777777,600,0,858.0,868.0,-10,1.0,7,29,29,8.275862068965518,10.689655172413794,0,4,-1,1,240,310,43.5,43.700000000000045
977,2018-01-21,21,6,19529.44444444444,180,0,867.0,866.0,1,0.0,6,77,78,2.3376623376623376,4.230769230769231,0,0,-1,-1,180,330,26.000000000000014,24.000000000000014
978,2018-01-21,21,6,21871.38888888889,300,1,859.0,829.0,30,0.5,5,58,58,5.172413793103448,2.7586206896551726,9,0,1,-1,300,160,35.5,15.299999999999983
979,2018-01-21,21,6,22006.944444444445,300,0,858.0,814.0,44,1.0,8,67,67,3.7313432835820897,3.283582089552239,6,7,0,1,250,220,26.0,22.5
980,2018-01-21,21,6,22318.61111111111,600,1,865.0,915.0,-50,0.0,8,63,63,8.73015873015873,8.095238095238095,0,12,-1,1,550,510,74.29999999999995,63.80000000000001
981,2018-01-22,22,0,13063.888888888889,300,0,858.0,885.0,-27,1.0,8,27,27,5.555555555555555,3.7037037037037037,9,9,1,1,150,100,17.799999999999983,14.199999999999989
982,2018-01-22,22,0,18570.555555555555,180,1,867.0,875.0,-8,0.0,8,10,10,2.0,3.0,8,0,1,-1,20,30,7.0,12.299999999999983
983,2018-01-22,22,0,18706.11111111111,300,1,859.0,880.0,-21,0.0,6,49,49,6.122448979591836,4.6938775510204085,8,8,1,1,300,230,31.0,23.900000000000006
984,2018-01-22,22,0,19930.277777777777,300,1,851.0,906.0,-55,0.0,6,46,46,6.521739130434782,6.304347826086956,13,13,1,1,300,290,28.400000000000006,19.799999999999983
985,2018-01-22,22,0,21688.61111111111,600,1,844.0,887.0,-43,1.0,7,14,14,10.714285714285714,6.428571428571429,14,6,0,1,150,90,61.60000000000002,16.800000000000068
986,2018-01-22,22,0,21801.111111111113,600,1,853.0,751.0,102,1.0,7,35,34,13.714285714285714,13.529411764705882,16,14,1,0,480,460,59.400000000000034,110.20000000000005
987,2018-01-23,23,1,8438.055555555557,600,0,859.0,889.0,-30,0.0,7,49,50,6.530612244897959,6.6,0,12,-1,0,320,330,36.0,20.69999999999999
988,2018-01-23,23,1,14711.666666666668,600,0,851.0,873.0,-22,0.0,8,23,24,15.217391304347826,16.25,9,10,1,1,350,390,59.30000000000001,93.90000000000003
989,2018-01-23,23,1,20202.777777777777,600,0,843.0,780.0,63,1.0,8,24,24,10.0,13.333333333333334,13,13,1,1,240,320,32.30000000000001,38.89999999999998
990,2018-01-23,23,1,20370.277777777777,600,1,850.0,800.0,50,1.0,7,37,36,10.27027027027027,11.38888888888889,8,14,1,1,380,410,43.30000000000001,37.10000000000002
991,2018-01-24,24,2,8886.388888888889,300,0,857.0,762.0,95,1.0,8,30,30,6.0,4.666666666666667,9,9,0,1,180,140,24.5,18.299999999999983
992,2018-01-24,24,2,11372.5,300,0,863.0,859.0,4,0.0,6,43,44,6.976744186046512,5.681818181818182,11,7,0,1,300,250,32.39999999999998,18.200000000000017
993,2018-01-24,24,2,18333.888888888887,600,0,854.0,845.0,9,0.0,7,40,41,13.0,6.585365853658536,0,0,-1,-1,520,270,61.5,25.69999999999999
994,2018-01-24,24,2,18844.444444444445,600,1,845.0,826.0,19,0.0,8,28,28,13.571428571428571,8.571428571428571,11,0,1,-1,380,240,66.90000000000003,45.10000000000002
995,2018-01-24,24,2,21735.277777777777,600,0,836.0,805.0,31,0.0,7,52,53,7.5,7.3584905660377355,20,0,1,-1,390,390,32.69999999999999,22.09999999999991
996,2018-01-24,24,2,23487.77777777778,600,1,827.0,780.0,47,1.0,7,29,28,9.310344827586206,11.071428571428571,12,12,1,1,270,310,41.19999999999999,47.19999999999999
997,2018-01-25,25,3,8458.055555555555,180,1,834.0,891.0,-57,0.0,8,53,53,2.641509433962264,4.716981132075472,9,8,1,1,140,250,9.0,11.0
998,2018-01-26,26,4,8954.166666666666,300,1,827.0,929.0,-102,0.0,8,15,15,3.3333333333333335,2.0,10,0,1,-1,50,30,19.69999999999999,6.600000000000023
999,2018-01-26,26,4,9020.0,300,1,821.0,825.0,-4,1.0,2,23,22,6.521739130434782,6.818181818181818,0,16,-1,1,150,150,20.900000000000006,25.299999999999983
1000,2018-01-26,26,4,9116.11111111111,300,0,830.0,857.0,-27,0.0,6,43,44,6.976744186046512,5.0,22,10,1,1,300,220,26.299999999999983,21.0
1001,2018-01-26,26,4,17800.555555555555,300,0,822.0,815.0,7,0.0,6,41,42,7.317073170731708,5.238095238095238,8,6,1,1,300,220,29.700000000000017,29.5
1002,2018-01-26,26,4,19045.277777777777,600,1,813.0,797.0,16,1.0,7,12,11,7.5,10.909090909090908,0,7,-1,1,90,120,21.700000000000045,41.80000000000001
1003,2018-01-26,26,4,19136.111111111113,600,0,821.0,747.0,74,1.0,7,21,22,16.19047619047619,10.454545454545455,8,0,1,-1,340,230,44.0,25.399999999999977
1004,2018-01-26,26,4,19333.611111111113,600,0,828.0,844.0,-16,0.0,6,56,57,10.714285714285714,5.614035087719298,16,0,1,-1,600,320,56.80000000000001,29.899999999999977
1005,2018-01-26,26,4,21923.61111111111,600,0,820.0,925.0,-105,0.0,8,35,36,15.714285714285714,12.222222222222221,0,10,-1,1,550,440,38.89999999999998,44.900000000000034
1006,2018-01-27,27,5,9771.388888888889,600,1,814.0,831.0,-17,1.0,7,54,54,10.0,7.222222222222222,8,7,1,1,540,390,64.60000000000002,35.00000000000006
1007,2018-01-27,27,5,15468.611111111111,180,0,823.0,856.0,-33,1.0,6,34,34,9.117647058823529,5.294117647058823,6,8,1,1,310,180,26.0,24.0
1008,2018-01-27,27,5,23533.05555555556,600,0,832.0,862.0,-30,0.0,7,30,31,11.0,10.96774193548387,14,17,1,1,330,340,41.400000000000034,50.5
1009,2018-01-28,28,6,8770.0,600,1,824.0,839.0,-15,1.0,7,28,28,11.428571428571429,7.142857142857143,11,15,1,1,320,200,60.39999999999998,49.299999999999955
1010,2018-01-28,28,6,10054.166666666666,600,1,833.0,779.0,54,1.0,7,72,71,6.111111111111111,7.464788732394366,8,5,1,1,440,530,49.0,46.39999999999998
1011,2018-01-28,28,6,22910.833333333332,600,1,840.0,828.0,12,1.0,8,19,18,8.421052631578947,10.0,10,0,1,-1,160,180,31.0,24.19999999999999
1012,2018-01-29,29,0,7993.888888888889,300,0,848.0,812.0,36,1.0,7,33,33,6.363636363636363,3.9393939393939394,6,15,1,1,210,130,26.900000000000006,14.900000000000006
1013,2018-01-29,29,0,13934.444444444445,300,1,855.0,871.0,-16,0.0,8,20,20,5.0,4.0,8,6,1,1,100,80,17.299999999999983,15.299999999999983
1014,2018-01-29,29,0,14003.055555555557,300,1,847.0,882.0,-35,0.0,6,54,54,5.555555555555555,5.555555555555555,0,0,-1,-1,300,300,27.69999999999999,35.89999999999998
1015,2018-01-29,29,0,15273.611111111111,300,0,839.0,913.0,-74,1.0,7,15,15,7.333333333333333,4.0,10,0,1,-1,110,60,28.700000000000017,18.099999999999994
1016,2018-01-29,29,0,15330.833333333334,300,0,849.0,823.0,26,0.5,1,35,35,6.285714285714286,6.571428571428571,9,12,1,1,220,230,48.5,32.20000000000002
1017,2018-01-29,29,0,19033.61111111111,300,1,848.0,840.0,8,0.0,8,35,35,8.0,4.0,10,10,1,1,280,140,30.5,24.69999999999999
1018,2018-01-29,29,0,22137.777777777777,600,0,839.0,827.0,12,0.0,2,11,12,7.2727272727272725,6.666666666666667,0,0,-1,-1,80,80,28.700000000000045,21.399999999999977
1019,2018-01-30,30,1,991.9444444444446,600,0,830.0,849.0,-19,0.0,8,31,32,18.06451612903226,9.0625,10,0,1,-1,560,290,70.59999999999997,20.299999999999955
1020,2018-01-30,30,1,8954.166666666668,180,1,822.0,721.0,101,1.0,7,10,9,4.0,6.666666666666667,8,5,1,1,40,60,25.599999999999994,27.599999999999994
1021,2018-01-30,30,1,9724.166666666666,180,0,828.0,917.0,-89,0.0,8,49,50,7.346938775510204,5.2,0,14,-1,1,360,260,27.099999999999994,25.099999999999994
1022,2018-01-30,30,1,13278.333333333334,600,1,822.0,751.0,71,1.0,8,21,20,10.0,10.0,9,0,1,-1,210,200,23.80000000000001,36.0
1023,2018-01-31,31,2,1167.2222222222222,600,1,829.0,838.0,-9,1.0,8,59,58,10.0,6.551724137931035,12,9,1,1,590,380,56.099999999999966,48.099999999999966
1024,2018-01-31,31,2,15225.0,600,1,838.0,877.0,-39,1.0,6,61,60,8.688524590163935,10.0,13,19,1,1,530,600,78.69999999999999,65.30000000000001
1025,2018-01-31,31,2,16777.222222222223,600,1,847.0,833.0,14,1.0,7,43,42,8.372093023255815,3.8095238095238093,16,0,1,-1,360,160,36.299999999999955,17.099999999999966
1026,2018-01-31,31,2,17083.88888888889,600,1,855.0,808.0,47,0.5,1,89,89,6.404494382022472,5.842696629213483,0,0,-1,-1,570,520,37.0,28.399999999999977
1027,2018-01-31,31,2,21736.944444444445,600,0,854.0,806.0,48,1.0,2,2,2,5.0,0.0,0,0,-1,-1,10,0,12.600000000000023,2.6000000000000227
1028,2018-01-31,31,2,21773.61111111111,600,1,861.0,701.0,160,1.0,2,62,61,7.096774193548387,4.426229508196721,10,0,1,-1,440,270,42.799999999999955,12.800000000000011
1029,2018-01-31,31,2,21986.38888888889,600,0,868.0,934.0,-66,0.0,7,45,46,11.333333333333334,8.695652173913043,0,14,-1,1,510,400,70.5,47.89999999999998
1030,2018-01-31,31,2,23657.222222222223,600,0,861.0,869.0,-8,0.0,7,39,40,8.717948717948717,11.25,6,5,1,1,340,450,29.899999999999977,42.69999999999999
1031,2018-02-01,1,3,8494.722222222223,600,0,853.0,849.0,4,0.0,7,58,59,7.413793103448276,3.389830508474576,11,11,1,1,430,200,34.5,11.0
1032,2018-02-01,1,3,18789.444444444445,600,1,844.0,835.0,9,1.0,7,23,22,7.391304347826087,14.090909090909092,0,12,-1,0,170,310,21.0,62.30000000000001
1033,2018-02-01,1,3,18933.611111111113,600,0,852.0,859.0,-7,0.0,8,32,33,14.0625,9.393939393939394,0,18,-1,1,450,310,48.0,32.39999999999998
1034,2018-02-01,1,3,20620.555555555555,600,0,844.0,810.0,34,0.0,8,3,4,0.0,2.5,0,0,-1,-1,0,10,1.6000000000000227,7.399999999999977
1035,2018-02-01,1,3,20647.222222222223,600,1,835.0,797.0,38,0.0,7,52,52,8.076923076923077,7.115384615384615,12,13,0,0,420,370,41.99999999999994,28.69999999999999
1036,2018-02-02,2,4,8030.0,600,1,826.0,849.0,-23,1.0,7,26,25,12.307692307692308,7.6,0,13,-1,0,320,190,42.0,19.700000000000045
1037,2018-02-02,2,4,15433.333333333334,600,1,835.0,830.0,5,1.0,2,21,20,10.0,13.0,13,12,1,1,210,260,47.69999999999999,29.30000000000001
1038,2018-02-02,2,4,15588.888888888889,180,1,843.0,869.0,-26,1.0,6,24,23,7.5,7.826086956521739,7,0,1,-1,180,180,27.69999999999999,29.69999999999999
1039,2018-02-02,2,4,19311.666666666668,180,0,852.0,825.0,27,0.0,8,46,47,7.826086956521739,5.74468085106383,18,0,1,-1,360,270,20.69999999999999,18.69999999999999
1040,2018-02-02,2,4,23238.333333333336,600,0,843.0,822.0,21,0.0,6,56,57,10.714285714285714,5.614035087719298,13,5,1,1,600,320,57.400000000000034,32.60000000000002
1041,2018-02-03,3,5,831.1111111111111,600,1,834.0,897.0,-63,0.0,6,52,52,11.538461538461538,11.153846153846153,9,0,1,-1,600,580,68.5,54.0
1042,2018-02-03,3,5,8733.611111111111,600,0,827.0,884.0,-57,0.0,8,43,44,13.720930232558139,10.454545454545455,11,10,1,1,590,460,62.599999999999966,35.19999999999999
1043,2018-02-03,3,5,12485.833333333334,600,0,820.0,760.0,60,1.0,7,16,16,7.5,4.375,0,0,-1,-1,120,70,22.40000000000009,9.899999999999977
1044,2018-02-03,3,5,12563.611111111111,600,1,827.0,773.0,54,0.0,6,19,19,31.57894736842105,12.105263157894736,13,5,1,1,600,230,31.0,48.5
1045,2018-02-03,3,5,17989.166666666668,180,0,817.0,767.0,50,0.0,8,27,28,6.666666666666667,4.642857142857143,0,8,-1,1,180,130,28.5,26.500000000000014
1046,2018-02-03,3,5,18208.05555555556,300,0,807.0,794.0,13,1.0,8,40,40,7.25,7.0,14,0,1,-1,290,280,30.299999999999983,39.400000000000006
1047,2018-02-03,3,5,19706.111111111113,300,1,815.0,874.0,-59,0.0,6,30,30,10.0,6.333333333333333,13,15,1,1,300,190,32.39999999999998,28.400000000000006
1048,2018-02-03,3,5,21031.944444444445,600,1,808.0,850.0,-42,0.0,6,31,31,19.35483870967742,6.451612903225806,14,14,1,1,600,200,256.4,19.100000000000023
1049,2018-02-04,4,6,11391.111111111111,600,1,801.0,808.0,-7,1.0,7,18,18,9.444444444444445,5.0,10,0,1,-1,170,90,26.5,12.299999999999955
1050,2018-02-04,4,6,11534.444444444445,600,0,810.0,801.0,9,0.0,8,36,37,8.88888888888889,7.297297297297297,0,13,-1,0,320,270,38.200000000000045,24.80000000000001
1051,2018-02-04,4,6,11711.111111111111,300,1,801.0,1154.0,-353,0.0,6,1,1,300.0,0.0,0,0,-1,-1,300,0,17.600000000000023,1.6999999999999886
1052,2018-02-04,4,6,14665.555555555555,600,1,799.0,734.0,65,1.0,7,38,37,6.578947368421052,9.72972972972973,11,8,1,1,250,360,26.19999999999999,29.100000000000023
1053,2018-02-04,4,6,19364.722222222223,600,0,806.0,820.0,-14,0.0,7,49,50,8.979591836734693,7.2,0,22,-1,1,440,360,47.700000000000045,53.5
1054,2018-02-04,4,6,22566.666666666664,600,0,798.0,788.0,10,1.0,6,58,58,7.758620689655173,10.344827586206897,5,14,1,0,450,600,30.599999999999966,44.80000000000001
1055,2018-02-04,4,6,22871.38888888889,600,0,806.0,939.0,-133,0.0,6,70,71,8.571428571428571,8.309859154929578,7,17,1,1,600,590,46.099999999999966,46.5
1056,2018-02-05,5,0,13728.888888888889,600,1,801.0,764.0,37,1.0,7,9,8,5.555555555555555,6.25,0,0,-1,-1,50,50,19.799999999999955,25.200000000000045
1057,2018-02-05,5,0,13791.388888888889,180,0,808.0,306.0,502,0.0,6,64,65,2.8125,2.769230769230769,12,0,1,-1,180,180,11.5,12.799999999999983
1058,2018-02-05,5,0,13897.777777777777,180,0,793.0,1222.0,-429,0.0,6,0,1,inf,0.0,0,0,-1,-1,180,0,0.0,1.4000000000000057
1059,2018-02-05,5,0,16286.944444444443,180,1,792.0,1641.0,-849,0.0,8,52,52,3.8461538461538463,5.769230769230769,7,6,1,1,200,300,14.099999999999994,16.099999999999994
1060,2018-02-05,5,0,16425.277777777777,180,0,792.0,1158.0,-366,0.0,8,6,7,6.666666666666667,2.857142857142857,0,0,-1,-1,40,20,9.199999999999989,7.199999999999989
1061,2018-02-05,5,0,17796.666666666668,600,1,790.0,818.0,-28,1.0,7,7,6,2.857142857142857,13.333333333333334,0,0,-1,-1,20,80,7.199999999999932,31.100000000000023
1062,2018-02-05,5,0,17826.944444444445,600,1,799.0,829.0,-30,0.0,8,22,22,12.272727272727273,9.545454545454545,19,0,1,-1,270,210,34.60000000000002,22.600000000000023
1063,2018-02-06,6,1,9016.944444444443,600,1,791.0,728.0,63,0.5,3,86,86,4.186046511627907,4.651162790697675,13,0,1,-1,360,400,34.69999999999999,24.799999999999955
1064,2018-02-06,6,1,9240.833333333334,600,0,790.0,808.0,-18,1.0,7,6,6,1.6666666666666667,5.0,0,0,-1,-1,10,30,5.600000000000023,11.299999999999955
1065,2018-02-06,6,1,9265.555555555555,600,1,799.0,833.0,-34,0.0,8,57,57,7.894736842105263,10.0,10,0,0,-1,450,570,44.099999999999966,45.099999999999966
1066,2018-02-06,6,1,17088.333333333332,300,1,791.0,1031.0,-240,0.0,8,58,58,5.0,4.137931034482759,7,4,1,1,290,240,23.0,14.199999999999989
1067,2018-02-06,6,1,17264.722222222223,300,0,788.0,791.0,-3,1.0,7,16,16,5.0,6.25,12,12,1,0,80,100,17.0,26.0
1068,2018-02-06,6,1,17451.388888888887,300,0,796.0,773.0,23,0.0,8,23,24,10.869565217391305,11.25,8,0,1,-1,250,270,45.20000000000002,29.5
1069,2018-02-06,6,1,17624.444444444445,300,1,787.0,832.0,-45,0.5,5,71,71,4.084507042253521,3.23943661971831,7,0,1,-1,290,230,13.700000000000017,16.69999999999999
1070,2018-02-06,6,1,17810.277777777777,300,1,788.0,1011.0,-223,0.0,8,38,38,7.631578947368421,7.368421052631579,11,0,1,-1,290,280,34.60000000000002,52.599999999999994
1071,2018-02-06,6,1,18156.944444444445,300,0,784.0,1134.0,-350,0.0,6,0,1,inf,0.0,0,0,-1,-1,300,0,0.0,0.10000000000002274
1072,2018-02-07,7,2,7923.61111111111,180,0,782.0,778.0,4,0.0,8,47,48,7.446808510638298,5.208333333333333,15,12,1,1,350,250,25.400000000000006,23.400000000000006
1073,2018-02-07,7,2,11893.055555555555,600,1,773.0,768.0,5,0.5,5,94,93,4.574468085106383,6.344086021505376,18,0,1,-1,430,590,31.099999999999966,31.5
1074,2018-02-07,7,2,15871.388888888889,600,1,773.0,799.0,-26,1.0,8,17,16,8.823529411764707,10.625,0,0,-1,-1,150,170,36.5,39.89999999999998
1075,2018-02-07,7,2,15966.388888888889,600,0,782.0,722.0,60,1.0,7,8,8,7.5,5.0,0,0,-1,-1,60,40,20.299999999999955,8.299999999999955
1076,2018-02-07,7,2,16006.666666666668,600,1,789.0,715.0,74,1.0,6,47,46,8.51063829787234,13.043478260869565,0,0,-1,-1,400,600,39.30000000000001,73.89999999999998
1077,2018-02-07,7,2,16306.11111111111,600,0,796.0,722.0,74,1.0,6,87,87,5.402298850574713,6.896551724137931,0,0,-1,-1,470,600,30.700000000000045,32.69999999999999
1078,2018-02-07,7,2,18938.333333333332,600,0,803.0,800.0,3,0.0,2,30,31,11.333333333333334,6.774193548387097,15,6,1,1,340,210,34.60000000000002,22.100000000000023
1079,2018-02-07,7,2,22524.722222222223,600,1,795.0,758.0,37,1.0,8,42,41,11.428571428571429,10.0,9,0,1,-1,480,410,77.5,40.10000000000002
1080,2018-02-08,8,3,22289.166666666664,600,0,803.0,753.0,50,1.0,8,53,53,7.547169811320755,9.056603773584905,8,7,1,1,400,480,67.69999999999999,42.299999999999955
1081,2018-02-08,8,3,22550.277777777777,600,1,810.0,861.0,-51,0.0,7,59,59,3.389830508474576,3.8983050847457625,0,0,-1,-1,200,230,18.40000000000009,16.69999999999999
1082,2018-02-09,9,4,-55.27777777777777,600,1,803.0,717.0,86,1.0,8,24,23,13.333333333333334,10.434782608695652,0,10,-1,0,320,240,45.60000000000002,24.099999999999966
1083,2018-02-09,9,4,17290.555555555555,600,1,809.0,766.0,43,0.0,8,55,55,8.545454545454545,9.636363636363637,6,10,1,1,470,530,41.10000000000002,52.0
